Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-0.65182143,3.4865563,9.231443,19.22794,,,,,,,-0.011410846,-0.037155624,0.0062019695,873,-52.544422,-56.716595,-115.479256,Бабушкинская 3,-20.295088,-2.8715727,1435843998764,Raw,Anna,1435840750,461992391
-0.4985925,3.4865563,9.422979,19.290943,,,,,,,0.012006329,-0.013708621,0.000855141,,-57.895615,-58.26623,-122.813194,ServiceLog,-20.31094,-2.7350562,1435843999732,Raw,Anna,1435840750,461992391
-0.65182143,3.5631707,9.154829,19.1775,,,,,,,-0.0071758875,-0.0051822453,0.01895638,,-61.55091,-67.299065,-124.06347,ServiceLog,-20.741697,-3.487905,1435844000746,Raw,Anna,1435840750,461992391
-1.1115081,3.5631707,9.078215,19.054865,,,,,,,0.009886986,-0.008388957,0.0029979204,,-83.82536,-124.07514,-47.250923,ServiceLog,-21.194292,-5.649538,1435844001782,Raw,Anna,1435840750,461992391
-0.57520694,3.6014779,9.308058,18.94243,,,,,,,-0.05725477,-0.10424518,0.10523028,,-76.196205,-111.30752,-79.09606,ServiceLog,-21.609922,-5.6155915,1435844002797,Raw,Anna,1435840750,461992391
-1.073201,3.5248635,9.078215,19.126564,,,,,,,0.036496226,0.08110657,-0.09183538,,-70.52562,-99.6587,-66.22853,ServiceLog,-21.261314,-4.4485793,1435844003877,Raw,Anna,1435840750,461992391
-0.88166475,3.639785,9.116522,18.962257,,,,,,,-0.008226238,0.017179519,-0.006593454,,-66.563095,-98.51624,-64.4908,ServiceLog,-21.776787,-5.4653397,1435844004889,Raw,Anna,1435840750,461992391
-0.6901286,3.793014,9.537901,18.570316,,,,,,,-0.0007954862,0.005477323,0.04664074,,-63.441685,-90.7954,-89.260864,ServiceLog,-21.351742,-3.8606775,1435844005925,Raw,Anna,1435840750,461992391
-0.57520694,3.256713,9.308058,18.287811,,,,,,,0.008780442,0.0012226573,0.0029523803,,-64.4968,-90.282776,-137.7477,ServiceLog,-20.53499,-3.75152,1435844006935,Raw,Anna,1435840750,461992391
-0.1921347,3.7163997,9.537901,17.78807,,,,,,,-0.022097046,0.02571495,0.014686801,,-64.40333,-90.81714,-151.72375,ServiceLog,-20.993437,-3.2166424,1435844008023,Raw,Anna,1435840750,461992391
-0.30705637,3.7163997,9.231443,17.863096,,,,,,,0.008803079,0.021449631,0.020021379,,-63.35998,-92.951004,-158.55513,ServiceLog,-20.41678,-2.767785,1435844009034,Raw,Anna,1435840750,461992391
-0.46028528,3.3333273,9.308058,18.013874,,,,,,,0.029054288,-0.00838443,0.012577045,,-64.937805,-96.03774,-161.48462,ServiceLog,-20.037838,-2.9361982,1435844010107,Raw,Anna,1435840750,461992391
-0.4985925,3.4099417,10.11251,17.884624,,,,,,,0.018379273,0.012934174,0.007225955,,-67.63599,-108.306885,-133.56407,ServiceLog,-20.10437,-2.5660093,1435844011115,Raw,Anna,1435840750,461992391
-0.53689975,3.5631707,9.537901,17.747175,,,,,,,0.021559887,-0.04351605,0.035971317,,-62.92601,-98.99748,-134.70134,ServiceLog,-20.293486,-3.221371,1435844012192,Raw,Anna,1435840750,461992391
-0.53689975,3.5631707,9.537901,17.747175,,,,,,,0.021559887,-0.04351605,0.035971317,874,-62.92601,-98.99748,-134.70134,Бабушкинская 4,-20.293486,-3.221371,1435844012672,Raw,Anna,1435840750,461992391
-0.53689975,3.29502,9.039907,17.583498,,,,,,,0.014099307,-0.010490724,-0.014100106,,-38.475464,-96.130165,-124.37585,ServiceLog,-19.904882,-3.3752098,1435844013209,Raw,Anna,1435840750,461992391
-0.46028528,3.639785,9.269751,17.22475,,,,,,,0.003446663,0.0076187714,0.024249414,,13.709273,127.63104,-333.12576,ServiceLog,-20.392069,-3.728111,1435844014289,Raw,Anna,1435840750,461992391
-0.88166475,3.7547069,9.499594,17.009499,,,,,,,0.036462404,-0.054162037,0.055133827,,18.0092,128.4369,-256.75928,ServiceLog,-20.912714,-4.7965426,1435844015299,Raw,Anna,1435840750,461992391
-0.65182143,3.0651767,8.963293,17.169724,,,,,,,-0.030649256,-0.031791486,-0.030087328,,28.137753,-94.48876,-377.9779,ServiceLog,-20.431482,-5.25963,1435844016376,Raw,Anna,1435840750,461992391
-0.7284359,3.1800983,8.848371,16.98379,,,,,,,-0.05727341,-0.009425459,-0.05138436,,-34.60808,-65.56348,-311.16473,ServiceLog,-20.846252,-5.2834673,1435844017386,Raw,Anna,1435840750,461992391
-0.6135142,3.4865563,8.541913,16.4776,,,,,,,0.004500742,-0.03285462,-0.02050421,,-41.166454,-87.230545,-310.23184,ServiceLog,-21.594944,-5.281798,1435844018459,Raw,Anna,1435840750,461992391
-0.84335756,3.4865563,9.537901,16.961061,,,,,,,-0.0050866376,-0.017940918,0.016780045,,-28.075666,-42.54493,-302.64465,ServiceLog,-20.513775,-4.208373,1435844019471,Raw,Anna,1435840750,461992391
-0.8050503,3.0651767,9.729437,16.67831,,,,,,,-0.005090366,-0.030721694,0.009318933,,-32.218395,-31.971207,-295.37955,ServiceLog,-20.288479,-4.168055,1435844020548,Raw,Anna,1435840750,461992391
-0.3453636,3.9845502,9.193136,16.082928,,,,,,,-0.010427874,-0.029649772,0.05404779,,-33.642334,-32.025864,-315.28024,ServiceLog,-21.069807,-3.8477159,1435844021558,Raw,Anna,1435840750,461992391
-0.53689975,3.3716345,8.426991,16.573605,,,,,,,0.0044932854,0.021478394,0.025293905,,-37.010117,-41.71939,-289.6679,ServiceLog,-20.136036,-4.555067,1435844022635,Raw,Anna,1435840750,461992391
-0.99658644,3.1800983,9.537901,16.60707,,,,,,,-0.0040251017,-0.048831187,-0.009855826,,-29.71478,-45.47617,-290.71484,ServiceLog,-20.296902,-3.8791585,1435844023652,Raw,Anna,1435840750,461992391
-0.46028528,3.103484,9.078215,16.37321,,,,,,,-0.042385805,-0.030715035,-0.062066033,,-32.396812,-41.860928,-290.2699,ServiceLog,-20.333336,-4.2494974,1435844024728,Raw,Anna,1435840750,461992391
-0.84335756,3.3716345,10.11251,16.409866,,,,,,,0.0023552997,-0.038171887,-0.026912574,,-35.80707,-46.756798,-294.1398,ServiceLog,-20.192875,-3.2240617,1435844025739,Raw,Anna,1435840750,461992391
