ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
1193,Пушкинская 3,md,1419348545113,Raw,0.5720546,6.578628,6.469665,261.0,-45.0,3.0,37.375,0.0,0.0,0.0
,ServiceLog,md,1419348545193,Raw,0.5720546,6.578628,6.469665,261.0,-45.0,3.0,37.375,0.0,0.0,0.0
,ServiceLog,md,1419348546234,Raw,0.21792556,3.5549107,8.60806,281.0,-21.0,2.0,37.125,0.0,0.0,0.0
,ServiceLog,md,1419348547286,Raw,0.7218784,5.243834,7.84532,283.0,-34.0,3.0,39.9375,0.0,0.0,0.0
,ServiceLog,md,1419348548314,Raw,0.21792556,5.8158884,7.2324047,303.0,-38.0,1.0,27.4375,0.0,0.0,0.0
,ServiceLog,md,1419348549334,Raw,-1.293933,7.4230895,7.1915436,305.0,-45.0,-7.0,49.0,0.0,0.0,0.0
,ServiceLog,md,1419348550351,Raw,-0.19068487,6.1291566,6.742072,301.0,-42.0,-1.0,46.375,0.0,0.0,0.0
,ServiceLog,md,1419348551411,Raw,-0.95342433,6.238119,6.851035,301.0,-42.0,-5.0,39.875,0.0,0.0,0.0
,ServiceLog,md,1419348552453,Raw,-0.7627395,5.965712,6.851035,307.0,-40.0,-4.0,31.6875,0.0,0.0,0.0
,ServiceLog,md,1419348553493,Raw,-0.6401563,6.0882955,6.510526,317.0,-42.0,-4.0,23.125,0.0,0.0,0.0
,ServiceLog,md,1419348554527,Raw,-0.7218784,6.2789803,7.000859,308.0,-42.0,-4.0,25.5625,0.0,0.0,0.0
,ServiceLog,md,1419348555570,Raw,-0.61291564,6.3198414,7.082581,330.0,-41.0,-3.0,8.1875,0.0,0.0,0.0
,ServiceLog,md,1419348556587,Raw,-0.6401563,6.578628,6.851035,301.0,-43.0,-3.0,11.4375,0.0,0.0,0.0
,ServiceLog,md,1419348557631,Raw,-0.5720546,6.510526,6.742072,355.0,-43.0,-3.0,-6.6875,0.0,0.0,0.0
1194,Пушкинская 4,md,1419348557678,Raw,-0.5720546,6.510526,6.742072,355.0,-43.0,-3.0,-6.6875,0.0,0.0,0.0
,ServiceLog,md,1419348558659,Raw,-0.0,5.8976107,6.66035,320.0,-41.0,-0.0,14.625,0.0,0.0,0.0
,ServiceLog,md,1419348559700,Raw,0.10896278,5.706926,7.763598,304.0,-36.0,-0.0,31.375,0.0,0.0,0.0
,ServiceLog,md,1419348560798,Raw,4.630918,6.851035,5.434519,60.0,-43.0,27.0,-1.625,0.0,0.0,0.0
,ServiceLog,md,1419348561812,Raw,1.56634,4.2495484,9.030291,102.0,-24.0,8.0,-92.625,0.0,0.0,0.0
,ServiceLog,md,1419348562840,Raw,0.9942854,4.1269655,8.839605,273.0,-24.0,4.0,41.75,0.0,0.0,0.0
,ServiceLog,md,1419348563862,Raw,0.4903325,4.440233,8.798744,266.0,-25.0,3.0,44.875,0.0,0.0,0.0
,ServiceLog,md,1419348564904,Raw,-1.0623871,2.4516625,8.3765135,268.0,-16.0,-6.0,49.875,0.0,0.0,0.0
,ServiceLog,md,1419348565951,Raw,-4.0588636,6.9599977,5.9248514,190.0,-44.0,-23.0,5.3125,0.0,0.0,0.0
,ServiceLog,md,1419348567063,Raw,-3.7864566,6.197258,5.3527966,210.0,-42.0,-25.0,16.75,0.0,0.0,0.0
,ServiceLog,md,1419348568108,Raw,-4.5491962,5.8567495,5.47538,216.0,-41.0,-28.0,29.6875,0.0,0.0,0.0
,ServiceLog,md,1419348569151,Raw,-3.445948,6.347082,5.3527966,222.0,-44.0,-22.0,18.6875,0.0,0.0,0.0
,ServiceLog,md,1419348570200,Raw,-4.3585114,5.8567495,5.965712,227.0,-38.0,-27.0,17.375,0.0,0.0,0.0
,ServiceLog,md,1419348571233,Raw,-4.780742,5.8158884,5.8158884,228.0,-37.0,-30.0,10.0625,0.0,0.0,0.0
,ServiceLog,md,1419348572270,Raw,-4.903325,5.243834,5.5162406,223.0,-35.0,-32.0,7.5,0.0,0.0,0.0
