ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
993,Шаболовская 3,md,1424853218025,Raw,-0.3405087,5.284695,8.036005,65.0,-33.0,-2.0,-27.0625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853218373,Raw,-0.25878662,5.3119354,7.804459,56.0,-34.0,-1.0,-33.125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853219392,Raw,-0.6401563,5.243834,7.804459,55.0,-33.0,-3.0,-31.0625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853220430,Raw,-0.25878662,5.1621118,7.9270425,53.0,-33.0,-1.0,-29.0,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853221485,Raw,-0.5720546,5.243834,7.763598,49.0,-33.0,-3.0,-31.625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853222517,Raw,-0.06810174,5.706926,7.6954966,43.0,-36.0,-0.0,-39.4375,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853223552,Raw,-0.44947147,5.1621118,7.4639506,33.0,-34.0,-2.0,-31.6875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853224568,Raw,-0.8308412,5.012288,7.995144,31.0,-31.0,-5.0,-30.8125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853225589,Raw,-0.40861043,4.69902,7.1915436,31.0,-33.0,-2.0,-35.1875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853226605,Raw,-2.901134,4.3176503,7.273266,41.0,-28.0,-18.0,-55.0,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853227620,Raw,-1.8387469,4.0588636,8.689782,68.0,-24.0,-10.0,-62.125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853228658,Raw,-1.0623871,5.3527966,7.763598,73.0,-34.0,-6.0,-48.125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853229717,Raw,-1.293933,5.053149,8.798744,73.0,-29.0,-7.0,-37.3125,0.0,0.0,0.0,1424853218
994,Шаболовская 4,md,1424853229782,Raw,-1.293933,5.053149,8.798744,73.0,-29.0,-7.0,-37.3125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853230771,Raw,-1.2258313,5.012288,8.689782,73.0,-29.0,-6.0,-74.0,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853231788,Raw,-2.4516625,5.09401,6.2789803,93.0,-37.0,-16.0,-82.5,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853232839,Raw,-0.8036005,3.5957718,8.648921,48.0,-22.0,-4.0,-91.6875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853233875,Raw,-0.8036005,3.9771416,8.648921,65.0,-24.0,-4.0,-104.0625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853234913,Raw,-1.1849703,3.8681788,9.112013,91.0,-22.0,-6.0,-54.0625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853235942,Raw,-1.1032481,4.0180025,8.730643,101.0,-24.0,-6.0,-74.875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853236977,Raw,-1.2258313,3.5549107,8.458236,152.0,-22.0,-7.0,-35.875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853237992,Raw,-0.6401563,3.9771416,8.349273,161.0,-25.0,-3.0,-22.8125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853239034,Raw,-0.9942854,4.2904096,9.071152,161.0,-25.0,-5.0,-38.4375,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853240309,Raw,-2.3699405,0.87170225,8.989429,156.0,-5.0,-14.0,-48.25,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853241387,Raw,-5.284695,-2.4108016,8.036005,141.0,14.0,-32.0,-51.5625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853242417,Raw,-4.903325,-2.1383946,8.267551,139.0,12.0,-29.0,-62.875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853243453,Raw,-4.739881,-2.0975335,8.22669,138.0,12.0,-29.0,-67.25,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853244493,Raw,-4.69902,-2.4516625,8.22669,93.0,14.0,-28.0,-43.5,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853245526,Raw,-4.4810944,-2.1383946,8.076866,88.0,13.0,-28.0,-44.75,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853246546,Raw,-4.399372,-2.3290794,7.84532,88.0,14.0,-28.0,-46.1875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853247587,Raw,-4.3585114,-2.4789033,8.308413,87.0,14.0,-26.0,-51.4375,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853248626,Raw,-4.508335,-2.6014864,8.962189,83.0,14.0,-25.0,-52.5625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853249667,Raw,-4.4810944,-1.9477097,8.036005,84.0,11.0,-28.0,-49.5625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853250706,Raw,-4.0861044,-2.0294318,8.417375,88.0,12.0,-25.0,-51.125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853251741,Raw,-4.4810944,-2.1383946,8.158588,93.0,12.0,-27.0,-49.125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853252777,Raw,-4.3585114,-2.2882185,8.921328,97.0,12.0,-25.0,-54.9375,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853253795,Raw,-3.9362805,-2.0975335,8.3765135,97.0,12.0,-24.0,-54.4375,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853254828,Raw,-3.9771416,-2.0975335,8.60806,96.0,12.0,-24.0,-57.25,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853255896,Raw,-4.2495484,-1.8659877,8.798744,97.0,10.0,-25.0,-55.0,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853256957,Raw,-4.440233,-1.7570249,7.6546354,99.0,11.0,-29.0,-53.625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853258333,Raw,-4.3176503,-1.6344417,7.995144,108.0,10.0,-27.0,-48.0,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853259408,Raw,-4.4810944,-1.525479,8.648921,108.0,8.0,-27.0,-53.4375,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853260445,Raw,-4.0588636,-1.293933,8.771504,108.0,7.0,-24.0,-58.8125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853261486,Raw,-4.399372,-2.0294318,8.580819,108.0,11.0,-26.0,-49.8125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853262516,Raw,-3.5549107,-2.0294318,8.798744,109.0,12.0,-21.0,-47.75,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853263533,Raw,-3.8273177,-2.0566726,8.730643,111.0,12.0,-23.0,-49.1875,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853264552,Raw,-3.8954194,-1.9068487,8.417375,111.0,11.0,-24.0,-50.8125,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853265584,Raw,-4.440233,-2.6014864,8.185829,117.0,15.0,-27.0,-49.0625,0.0,0.0,0.0,1424853218
,ServiceLog,md,1424853266655,Raw,-5.8976107,-3.13268,7.2324047,116.0,18.0,-36.0,-47.75,0.0,0.0,0.0,1424853218
