Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
0.21792556,-10.487668,-0.40861043,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1443,0.0,Нагатинская 3,0.0,0.0,1435827313438,Raw,vlad,1435827377,321756903
1.1032481,-10.106298,0.7218784,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827314166,Raw,vlad,1435827377,321756903
-0.7218784,-9.956474,-0.06810174,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827315500,Raw,vlad,1435827377,321756903
-0.87170225,-9.833891,0.21792556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827316520,Raw,vlad,1435827377,321756903
-0.6810174,-9.80665,0.10896278,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827317542,Raw,vlad,1435827377,321756903
-0.9125633,-10.419566,-0.10896278,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827318655,Raw,vlad,1435827377,321756903
-0.19068487,-9.833891,0.3405087,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827319677,Raw,vlad,1435827377,321756903
-0.4903325,-9.602345,0.8308412,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827320702,Raw,vlad,1435827377,321756903
-0.6810174,-9.833891,0.3405087,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827321738,Raw,vlad,1435827377,321756903
-0.6810174,-9.833891,0.3405087,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1444,0.0,Нагатинская 4,0.0,0.0,1435827322283,Raw,vlad,1435827377,321756903
-0.10896278,-9.724928,0.6401563,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827323070,Raw,vlad,1435827377,321756903
-0.10896278,-10.106298,0.29964766,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827324133,Raw,vlad,1435827377,321756903
-0.06810174,-9.80665,0.29964766,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827325147,Raw,vlad,1435827377,321756903
0.44947147,-9.534244,0.06810174,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827326160,Raw,vlad,1435827377,321756903
0.3405087,-9.493382,-0.21792556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827327202,Raw,vlad,1435827377,321756903
0.5720546,-10.065437,-0.25878662,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827328220,Raw,vlad,1435827377,321756903
0.3405087,-10.065437,0.06810174,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827329259,Raw,vlad,1435827377,321756903
0.3405087,-9.874752,-0.027240695,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827330271,Raw,vlad,1435827377,321756903
0.44947147,-9.602345,0.21792556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827331284,Raw,vlad,1435827377,321756903
0.25878662,-10.528529,-0.14982383,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827332299,Raw,vlad,1435827377,321756903
