ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
643,Кунцевская (ФИЛ) 3,md,1422947539082,Raw,0.027240695,3.636633,9.193735,122.0,-21.0,-0.0,-47.875,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947540031,Raw,-0.44947147,3.5957718,8.880466,122.0,-22.0,-2.0,-52.6875,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947541074,Raw,0.5720546,3.7047346,8.499097,122.0,-23.0,3.0,-53.375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947542153,Raw,-0.4903325,4.0861044,8.3765135,123.0,-25.0,-3.0,-67.9375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947543177,Raw,1.0215261,3.13268,8.580819,131.0,-19.0,6.0,-27.0625,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947544215,Raw,0.95342433,3.445948,8.580819,131.0,-21.0,5.0,-26.875,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947545251,Raw,0.44947147,3.4731886,8.648921,140.0,-21.0,2.0,-17.8125,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947546300,Raw,0.44947147,3.3642259,8.771504,146.0,-20.0,2.0,-16.4375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947547361,Raw,0.53119355,3.3642259,8.689782,147.0,-21.0,3.0,-16.1875,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947548420,Raw,0.44947147,3.4731886,8.648921,148.0,-21.0,2.0,-17.5625,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947549454,Raw,0.4903325,3.3642259,8.839605,151.0,-20.0,2.0,-12.375,0.0,0.0,0.0,1422947539
644,Кунцевская (ФИЛ) 4,md,1422947550387,Raw,0.53119355,3.4731886,9.193735,146.0,-20.0,3.0,-21.75,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947550495,Raw,0.53119355,3.4731886,9.193735,146.0,-20.0,3.0,-21.75,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947551739,Raw,4.0588636,2.901134,9.261836,153.0,-16.0,22.0,-23.375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947552792,Raw,2.982856,2.7104492,8.308413,137.0,-17.0,18.0,-35.3125,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947553852,Raw,0.8308412,2.7921712,8.648921,103.0,-17.0,5.0,-13.5625,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947554871,Raw,1.4165162,2.7921712,8.730643,138.0,-17.0,8.0,-13.375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947555913,Raw,0.38136974,2.9419951,9.112013,132.0,-17.0,2.0,-11.75,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947556928,Raw,-1.0215261,2.7513103,8.117727,152.0,-18.0,-6.0,4.6875,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947557993,Raw,-8.60806,-0.21792556,3.8273177,127.0,1.0,-66.0,21.5,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947559020,Raw,-6.932757,-6.619489,0.8308412,252.0,43.0,-46.0,48.4375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947560061,Raw,-10.2152605,-1.9068487,2.6423476,306.0,10.0,-72.0,52.9375,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947561082,Raw,-8.036005,0.3405087,0.87170225,240.0,-2.0,-83.0,50.125,0.0,0.0,0.0,1422947539
,ServiceLog,md,1422947562152,Raw,-8.648921,-0.53119355,2.901134,250.0,3.0,-71.0,56.5,0.0,0.0,0.0,1422947539
