ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1052,Беляево 2,1417189734970,Raw,bishop,"-0,7658075","3,0662239","9,771081",1417189501
,bishop,1417189735132,Raw,,-1.1490107,2.6830206,9.311237,1417189501
,bishop,1417189736149,Raw,,-1.5322137,3.7943096,8.736432,1417189501
,bishop,1417189737164,Raw,,-3.2183075,3.9475908,8.008347,1417189501
,bishop,1417189738216,Raw,,0.07723938,-0.26764342,9.502839,1417189501
,bishop,1417189739243,Raw,,-0.34428406,2.989583,9.349558,1417189501
,bishop,1417189740260,Raw,,-1.1106904,3.219505,9.196277,1417189501
,bishop,1417189741284,Raw,,0.26884094,2.3381379,9.464519,1417189501
,bishop,1417189742327,Raw,,-1.2639716,2.874622,9.426198,1417189501
,bishop,1417189743362,Raw,,-0.459245,2.721341,9.924362,1417189501
,bishop,1417189744386,Raw,,-0.38260436,2.4530988,9.387877,1417189501
,bishop,1417189745409,Raw,,0.26884094,2.60638,9.464519,1417189501
,bishop,1417189746427,Raw,,-0.459245,2.491419,9.502839,1417189501
,bishop,1417189747464,Raw,,-0.57420594,2.4147785,9.464519,1417189501
,bishop,1417189748502,Raw,,-0.61252624,2.491419,9.502839,1417189501
,bishop,1417189749533,Raw,,-0.4975653,2.721341,9.387877,1417189501
,bishop,1417189750557,Raw,,-0.68916684,2.5680597,9.426198,1417189501
,bishop,1417189751583,Raw,,-1.07237,2.721341,9.426198,1417189501
,bishop,1417189752600,Raw,,-0.9574091,2.721341,9.349558,1417189501
,bishop,1417189753640,Raw,,-0.9957294,2.8363018,9.349558,1417189501
,bishop,1417189754671,Raw,,-0.9957294,2.7979815,9.541159,1417189501
,bishop,1417189755686,Raw,,-0.9957294,2.8363018,9.311237,1417189501
,bishop,1417189756702,Raw,,-1.07237,2.7596612,9.464519,1417189501
,bishop,1417189757728,Raw,,-0.9574091,2.7596612,9.349558,1417189501
,bishop,1417189758771,Raw,,-0.9957294,2.874622,9.541159,1417189501
,bishop,1417189759787,Raw,,-1.0340496,2.7979815,9.387877,1417189501
,bishop,1417189760817,Raw,,0.57540345,2.9512627,9.311237,1417189501
1053,Беляево 3,1417189761018,Raw,bishop,"0,19220032","2,0315752","9,771081",1417189501
