ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
723,Таганская (КЛЦ) 3,taimyr,1424254137710,Raw,1.7250223,8.537125,5.3486466,350.48376,-58.67963,9.669254,12.8,-0.02609898,-0.21225394,-0.050866377,1424254137
,ServiceLog,taimyr,1424254138253,Raw,2.2140381,8.918402,4.4621935,337.12173,-59.32372,10.258307,17.8,-0.03488741,0.0743022,-0.007456851,1424254137
,ServiceLog,taimyr,1424254139298,Raw,3.1675289,8.823831,4.5136685,355.5032,-57.525635,16.549862,24.1,-0.041545313,-0.6111955,-0.24927188,1424254137
,ServiceLog,taimyr,1424254140358,Raw,2.2014685,8.663419,4.104859,2.0601132,-60.644615,15.209933,24.0,0.19121496,-0.17417073,-0.082025364,1424254137
,ServiceLog,taimyr,1424254141379,Raw,1.5400703,8.768166,4.2730513,338.42224,-60.74348,11.810593,40.0,-0.009054748,-0.10439592,0.1454086,1424254137
,ServiceLog,taimyr,1424254142443,Raw,1.42455,8.532935,4.2969937,326.31683,-62.92579,10.761577,56.3,-0.11771172,0.018109497,0.054328486,1424254137
,ServiceLog,taimyr,1424254143483,Raw,1.9566613,8.907627,4.276643,323.26065,-63.84869,11.09782,67.1,0.0063915867,-0.03834952,0.013582122,1424254137
,ServiceLog,taimyr,1424254144524,Raw,1.5520413,8.858546,4.2425256,323.62805,-64.29263,11.7112255,67.7,-0.12436963,-0.028495824,0.029294772,1424254137
,ServiceLog,taimyr,1424254145570,Raw,1.6238673,8.736442,4.0665517,324.47397,-64.48206,11.847428,71.0,-0.06524745,-0.057257965,0.0015978967,1424254137
,ServiceLog,taimyr,1424254146627,Raw,1.4628572,8.500613,4.378995,326.01587,-64.10191,12.40849,71.8,0.025033714,-0.07536746,0.010120012,1424254137
,ServiceLog,taimyr,1424254147667,Raw,1.4909891,8.693945,4.909311,330.10193,-63.67558,12.332087,64.6,0.049002163,-0.06870956,-0.006924219,1424254137
,ServiceLog,taimyr,1424254148708,Raw,1.5688007,8.68796,4.085107,323.1642,-64.45208,12.160304,74.1,-0.018908445,-0.076965354,-0.00079894834,1424254137
,ServiceLog,taimyr,1424254149750,Raw,2.154183,8.597578,4.8404775,319.6611,-64.04036,12.488257,92.9,-0.15446335,-0.047404267,0.037284255,1424254137
724,Таганская (КЛЦ) 4,taimyr,1424254150582,Raw,0.9020155,8.061277,5.614403,318.34912,-58.68319,10.571363,30.1,-0.0058589545,0.03488741,-0.09667275,1424254137
,ServiceLog,taimyr,1424254150786,Raw,0.8146271,7.713519,5.3528366,2.2927163,-59.341682,10.717077,8.6,0.09853696,-0.051931642,0.09853696,1424254137
,ServiceLog,taimyr,1424254151846,Raw,0.7074866,7.9906483,5.2343235,201.11938,-58.763145,13.30377,62.3,-0.4002731,-0.06178534,0.30360037,1424254137
,ServiceLog,taimyr,1424254152892,Raw,1.8501194,7.5830355,6.408081,198.46643,-55.151623,17.497025,-1.8,-0.048469532,0.047670584,-0.028495824,1424254137
,ServiceLog,taimyr,1424254153907,Raw,1.7375919,7.1867948,5.919065,148.93634,-54.502678,16.239832,-4.8,0.044208474,-0.036218993,-0.024234766,1424254137
,ServiceLog,taimyr,1424254154928,Raw,1.4957775,7.3765354,5.9358244,176.81903,-53.856342,14.027646,1.3,-0.017310547,-0.02396845,-0.029827405,1424254137
,ServiceLog,taimyr,1424254155979,Raw,1.9656396,7.543531,6.76362,211.1525,-52.106552,12.208002,8.5,-0.06711166,-0.11345066,0.02876214,1424254137
,ServiceLog,taimyr,1424254156994,Raw,1.5239093,6.593033,6.2099605,217.86264,-47.66222,11.148518,10.9,-0.4082626,0.30519825,-0.005060006,1424254137
,ServiceLog,taimyr,1424254158036,Raw,0.4842273,7.2005615,5.9424086,43.738846,-46.75359,6.052435,-69.8,0.010652645,-0.05486112,-0.054328486,1424254137
,ServiceLog,taimyr,1424254159071,Raw,0.6805518,6.5218053,8.142081,239.63202,-43.847317,6.5510373,18.8,-0.014114754,-0.06791061,-0.022903185,1424254137
,ServiceLog,taimyr,1424254160096,Raw,1.553837,6.6600704,7.0706763,231.54037,-42.95375,10.597637,20.4,0.009321064,-0.053795855,-0.047670584,1424254137
,ServiceLog,taimyr,1424254161118,Raw,0.10594343,6.7013707,6.6864066,238.3937,-43.92282,4.194033,21.3,-0.07376956,-0.103863284,0.0010652645,1424254137
,ServiceLog,taimyr,1424254162163,Raw,0.8678981,6.9198413,6.10282,236.65942,-44.266914,4.275846,26.1,0.23995082,-0.018908445,0.12676647,1424254137
,ServiceLog,taimyr,1424254163174,Raw,0.41599256,6.6391215,7.85358,235.14435,-42.590343,5.5550494,30.6,-0.11584751,-0.20133498,0.011451593,1424254137
,ServiceLog,taimyr,1424254164189,Raw,0.6889315,6.5487404,7.4723034,240.11661,-41.376503,3.4285243,35.5,-0.22370553,-0.15659387,0.029028457,1424254137
,ServiceLog,taimyr,1424254165202,Raw,0.015562311,6.26383,7.574057,240.87595,-40.184204,5.13431,34.0,0.030626353,-0.11345066,0.02743056,1424254137
,ServiceLog,taimyr,1424254166227,Raw,0.7757214,6.728904,6.369175,231.40552,-45.61301,10.846284,34.0,-0.014114754,-0.032756884,0.061252706,1424254137
,ServiceLog,taimyr,1424254167274,Raw,1.3275849,7.7679873,5.7203465,232.2425,-48.971886,11.66389,30.0,0.16591494,-0.053795855,0.041012682,1424254137
,ServiceLog,taimyr,1424254168313,Raw,0.7505822,7.5387425,5.6682725,228.69763,-49.112003,10.905727,23.3,-0.13901702,0.04234426,-0.02876214,1424254137
,ServiceLog,taimyr,1424254169348,Raw,1.1432313,7.61835,5.7670336,220.47113,-51.6637,13.300582,19.0,0.011984225,-0.12863068,0.039947417,1424254137
,ServiceLog,taimyr,1424254170392,Raw,1.3676877,7.7266874,5.533,1.5927997,-52.615276,9.496476,-6.9,-0.050333746,-0.038083203,0.068176925,1424254137
,ServiceLog,taimyr,1424254171444,Raw,1.2455834,8.033744,5.932832,224.57234,-52.924534,9.0334635,19.4,-0.09054748,-0.045007423,-0.013848438,1424254137
,ServiceLog,taimyr,1424254172510,Raw,1.1827357,7.5375457,6.273407,219.78555,-51.43827,13.253416,19.8,-0.050600063,-0.046072688,0.049002163,1424254137
,ServiceLog,taimyr,1424254173543,Raw,1.5897499,7.5345526,5.9561753,218.9764,-49.774277,14.337984,17.8,0.08175905,-0.023169503,0.10626013,1424254137
,ServiceLog,taimyr,1424254174584,Raw,1.5855601,7.5770497,5.3498435,211.97725,-49.637367,14.818838,15.3,-0.011451593,0.011451593,-0.010652645,1424254137
,ServiceLog,taimyr,1424254175625,Raw,1.5502456,7.702147,6.261436,212.9263,-50.75789,13.677515,15.7,-0.0396811,-0.010918961,0.03701794,1424254137
,ServiceLog,taimyr,1424254176660,Raw,1.1055226,7.351396,5.679645,212.63536,-50.907112,12.984131,14.9,-0.13502227,0.051931642,-0.018375812,1424254137
,ServiceLog,taimyr,1424254177708,Raw,0.7188591,7.021595,6.420052,211.39998,-50.36924,11.309559,14.0,-0.22077605,-0.010120012,0.055127434,1424254137
,ServiceLog,taimyr,1424254178754,Raw,1.2491747,7.401076,6.093243,213.6663,-51.25466,12.087827,16.0,-0.06764429,0.02876214,-0.05139901,1424254137
,ServiceLog,taimyr,1424254179813,Raw,1.7345991,8.01878,4.824915,213.7366,-51.779293,10.017459,19.9,0.087884314,-0.070041135,-0.0628506,1424254137
,ServiceLog,taimyr,1424254180830,Raw,0.98700964,7.802105,5.825691,216.27477,-50.983875,11.753254,19.5,-0.03542004,-0.03355583,-0.076965354,1424254137
,ServiceLog,taimyr,1424254181886,Raw,1.1707647,7.80809,5.710171,216.9009,-51.472008,11.527951,23.2,0.03009372,0.0077231675,0.03169162,1424254137
,ServiceLog,taimyr,1424254182934,Raw,1.1234791,7.450157,5.616797,215.78264,-51.66644,11.213243,23.2,-0.016511599,-0.017576864,-0.037284255,1424254137
,ServiceLog,taimyr,1424254183975,Raw,1.8207904,7.425018,5.8663926,219.67082,-50.98605,11.297659,24.2,0.009853696,-0.021837922,0.016777916,1424254137
,ServiceLog,taimyr,1424254185014,Raw,1.2725182,7.41604,6.687604,219.6489,-50.76685,9.860432,21.8,0.0063915867,-0.035153728,0.0010652645,1424254137
,ServiceLog,taimyr,1424254186076,Raw,1.3976152,7.8793178,6.0968347,208.54799,-51.843666,7.1440587,14.7,0.024767399,-0.059921127,0.011984225,1424254137
,ServiceLog,taimyr,1424254187128,Raw,1.2808979,7.7189064,5.9202623,211.59807,-55.12461,7.1429234,18.5,0.10759171,-0.080960095,-0.034621093,1424254137
,ServiceLog,taimyr,1424254188187,Raw,1.1216835,7.4256167,5.4114943,222.26888,-56.296295,6.7954893,19.3,0.39840892,-0.21438447,0.1206412,1424254137
,ServiceLog,taimyr,1424254189243,Raw,0.8242039,8.070255,6.130952,209.98827,-54.7968,6.4323173,13.0,0.09614012,-0.14567491,-0.008255799,1424254137
,ServiceLog,taimyr,1424254190305,Raw,1.049259,8.145074,5.4713492,209.66347,-54.73685,6.8159328,11.8,-0.03169162,-0.022370555,-0.00079894834,1424254137
,ServiceLog,taimyr,1424254191362,Raw,1.1803415,7.7494326,5.377377,199.22495,-53.96428,7.6175146,6.7,0.08362326,-0.047404267,0.031158986,1424254137
,ServiceLog,taimyr,1424254192415,Raw,1.1444284,7.741651,5.1660886,199.82466,-53.079777,8.110294,4.8,-0.0743022,-0.033289514,-0.06391586,1424254137
,ServiceLog,taimyr,1424254193463,Raw,1.0420763,7.2927384,6.0998273,193.53105,-52.481136,7.9559174,3.9,0.015446335,-0.026631612,0.073236935,1424254137
,ServiceLog,taimyr,1424254194514,Raw,0.5781997,7.713519,5.6185927,187.59789,-52.303486,7.6443043,2.1,0.09241169,-0.06737798,-0.012250541,1424254137
,ServiceLog,taimyr,1424254195576,Raw,1.0965444,7.6823945,4.5154643,195.66684,-52.423687,7.597187,3.8,0.01917476,-0.023435818,-0.019707393,1424254137
,ServiceLog,taimyr,1424254196625,Raw,0.82779527,7.819463,5.397728,192.42525,-52.379593,7.321774,2.7,-0.043675844,0.0029294773,-0.053795855,1424254137
,ServiceLog,taimyr,1424254197646,Raw,1.1659763,7.689577,5.4899044,190.54866,-52.649494,7.595734,0.4,0.03222425,-0.06178534,-0.01304949,1424254137
,ServiceLog,taimyr,1424254198698,Raw,1.1139023,8.267179,5.2397103,192.11922,-52.971077,6.783969,-2.0,-0.13315806,-0.035952676,-0.0005326322,1424254137
,ServiceLog,taimyr,1424254199746,Raw,0.8002619,7.5848308,6.0064535,193.35497,-52.27742,7.096146,-3.6,0.046339005,-0.14647387,-0.007989483,1424254137
,ServiceLog,taimyr,1424254200810,Raw,1.4143747,7.492056,6.381146,192.49706,-48.99322,13.19868,-7.6,0.11957593,-0.21331921,-0.12623383,1424254137
,ServiceLog,taimyr,1424254201851,Raw,1.4718355,7.813477,6.4685345,193.94383,-50.156914,12.836333,-7.1,0.09241169,-0.092944324,0.00479369,1424254137
,ServiceLog,taimyr,1424254202904,Raw,1.258153,7.2969284,6.30513,195.11385,-51.382053,12.652137,-5.9,0.10013486,-0.06098639,-0.029294772,1424254137
,ServiceLog,taimyr,1424254203934,Raw,1.4251486,7.533954,5.7215433,138.18665,-51.85297,9.844413,-6.7,0.060720075,-0.027164243,0.036485307,1424254137
,ServiceLog,taimyr,1424254204978,Raw,1.0929531,7.338228,6.0800753,139.184,-51.58987,12.878633,-5.5,-0.0561927,-0.040746365,-0.015180019,1424254137
,ServiceLog,taimyr,1424254206206,Raw,1.0570401,7.3346367,5.8562174,122.492966,-50.826668,12.177071,-6.3,0.046072688,-0.079095885,0.03568636,1424254137
,ServiceLog,taimyr,1424254207238,Raw,1.6843209,7.504027,5.839458,122.56193,-50.991405,13.082796,-4.3,0.037284255,-0.06791061,-0.06870956,1424254137
,ServiceLog,taimyr,1424254208283,Raw,1.3162124,7.499837,5.2277393,222.9429,-52.029984,9.384586,8.7,0.022903185,-0.026365295,0.03435478,1424254137
