ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
752,Октябрьская (КЛЦ) 2,md,1417172410687,Raw,-0.40861043,6.2789803,6.66035,1417172315
,ServiceLog,md,1417172410770,Raw,-0.06810174,5.706926,7.04172,1417172315
,ServiceLog,md,1417172411784,Raw,0.40861043,3.8273177,7.3822284,1417172315
,ServiceLog,md,1417172412831,Raw,-0.14982383,3.214402,9.030291,1417172315
,ServiceLog,md,1417172413856,Raw,2.4108016,5.5162406,7.6546354,1417172315
,ServiceLog,md,1417172414875,Raw,0.53119355,5.8158884,7.4230895,1417172315
,ServiceLog,md,1417172415900,Raw,-1.3756552,3.7455957,9.071152,1417172315
,ServiceLog,md,1417172416918,Raw,0.25878662,5.243834,7.804459,1417172315
,ServiceLog,md,1417172417961,Raw,1.8387469,3.4731886,7.995144,1417172315
,ServiceLog,md,1417172419018,Raw,0.87170225,5.8158884,9.220976,1417172315
,ServiceLog,md,1417172420070,Raw,-0.25878662,3.405087,7.572913,1417172315
,ServiceLog,md,1417172421120,Raw,0.9125633,4.0180025,8.539958,1417172315
,ServiceLog,md,1417172422139,Raw,-0.7627395,4.2904096,8.771504,1417172315
,ServiceLog,md,1417172423182,Raw,-0.10896278,2.982856,8.60806,1417172315
,ServiceLog,md,1417172424217,Raw,0.95342433,0.9125633,10.256122,1417172315
,ServiceLog,md,1417172425237,Raw,0.21792556,3.445948,8.880466,1417172315
,ServiceLog,md,1417172426255,Raw,0.8308412,4.2086873,8.185829,1417172315
,ServiceLog,md,1417172427270,Raw,-0.40861043,2.669588,9.112013,1417172315
,ServiceLog,md,1417172428301,Raw,0.44947147,2.6014864,9.030291,1417172315
,ServiceLog,md,1417172429314,Raw,0.38136974,2.6014864,9.030291,1417172315
,ServiceLog,md,1417172430331,Raw,0.3405087,2.8602731,8.921328,1417172315
,ServiceLog,md,1417172431380,Raw,0.40861043,3.3642259,8.839605,1417172315
,ServiceLog,md,1417172432399,Raw,0.19068487,3.4731886,8.689782,1417172315
,ServiceLog,md,1417172433441,Raw,0.3405087,3.255263,8.839605,1417172315
,ServiceLog,md,1417172434490,Raw,0.87170225,2.7513103,8.880466,1417172315
,ServiceLog,md,1417172435532,Raw,0.8036005,4.903325,7.8861814,1417172315
,ServiceLog,md,1417172436586,Raw,0.95342433,5.3119354,7.5456724,1417172315
,ServiceLog,md,1417172437608,Raw,0.95342433,5.3119354,7.572913,1417172315
,ServiceLog,md,1417172438649,Raw,1.1849703,5.5162406,7.3141265,1417172315
,ServiceLog,md,1417172439734,Raw,1.0215261,5.5843425,7.1915436,1417172315
,ServiceLog,md,1417172440760,Raw,1.0623871,5.5843425,7.3549876,1417172315
,ServiceLog,md,1417172441813,Raw,1.0215261,5.6660647,7.3549876,1417172315
,ServiceLog,md,1417172442836,Raw,1.0215261,5.5843425,7.1915436,1417172315
,ServiceLog,md,1417172443985,Raw,1.0215261,5.5843425,7.3141265,1417172315
,ServiceLog,md,1417172445006,Raw,0.9942854,5.6252036,7.4639506,1417172315
