ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
773,Киевская (КЛЦ) 3,md,1418110510287,Raw,-0.06810174,4.399372,8.308413,1418110510
,ServiceLog,md,1418110510944,Raw,0.21792556,4.2086873,8.267551,1418110510
,ServiceLog,md,1418110511977,Raw,0.14982383,4.3176503,8.417375,1418110510
,ServiceLog,md,1418110513004,Raw,0.38136974,3.8681788,8.60806,1418110510
,ServiceLog,md,1418110514057,Raw,0.06810174,4.2086873,8.580819,1418110510
,ServiceLog,md,1418110515085,Raw,0.19068487,3.9362805,8.539958,1418110510
,ServiceLog,md,1418110516202,Raw,-0.21792556,3.7864566,8.60806,1418110510
,ServiceLog,md,1418110517234,Raw,-0.19068487,4.0588636,8.458236,1418110510
,ServiceLog,md,1418110518269,Raw,-0.14982383,4.167826,8.499097,1418110510
,ServiceLog,md,1418110519299,Raw,-0.21792556,4.2495484,8.308413,1418110510
,ServiceLog,md,1418110520327,Raw,-0.0,4.2086873,8.185829,1418110510
,ServiceLog,md,1418110521355,Raw,-0.027240695,4.2086873,8.117727,1418110510
,ServiceLog,md,1418110522385,Raw,-0.06810174,4.2495484,8.185829,1418110510
774,Киевская (КЛЦ) 4,md,1418110522433,Raw,-0.06810174,4.2495484,8.185829,1418110510
,ServiceLog,md,1418110523422,Raw,-0.21792556,4.508335,8.036005,1418110510
,ServiceLog,md,1418110524466,Raw,-1.8659877,6.851035,5.6252036,1418110510
,ServiceLog,md,1418110525524,Raw,-0.027240695,5.434519,7.1915436,1418110510
,ServiceLog,md,1418110526592,Raw,-0.25878662,5.1212506,7.3141265,1418110510
,ServiceLog,md,1418110527628,Raw,0.40861043,5.284695,7.6137743,1418110510
,ServiceLog,md,1418110528664,Raw,-1.6344417,6.932757,5.6252036,1418110510
,ServiceLog,md,1418110529695,Raw,-1.253072,6.701211,6.9599977,1418110510
,ServiceLog,md,1418110530756,Raw,-0.8036005,6.537767,6.1291566,1418110510
,ServiceLog,md,1418110531808,Raw,0.44947147,8.185829,4.2495484,1418110510
,ServiceLog,md,1418110532850,Raw,-1.4437568,7.9679036,4.2904096,1418110510
,ServiceLog,md,1418110533906,Raw,-0.06810174,7.84532,4.0180025,1418110510
,ServiceLog,md,1418110534933,Raw,0.19068487,7.804459,4.1269655,1418110510
,ServiceLog,md,1418110535973,Raw,0.21792556,8.267551,4.2086873,1418110510
,ServiceLog,md,1418110537059,Raw,0.29964766,8.308413,4.2495484,1418110510
,ServiceLog,md,1418110538131,Raw,0.06810174,7.504812,3.5140498,1418110510
,ServiceLog,md,1418110539204,Raw,0.19068487,7.763598,3.7864566,1418110510
,ServiceLog,md,1418110540269,Raw,0.14982383,8.349273,4.3176503,1418110510
,ServiceLog,md,1418110541334,Raw,-0.06810174,8.117727,3.9362805,1418110510
,ServiceLog,md,1418110542405,Raw,-0.027240695,7.8861814,3.8273177,1418110510
,ServiceLog,md,1418110543495,Raw,0.21792556,8.117727,4.2904096,1418110510
,ServiceLog,md,1418110544571,Raw,0.21792556,8.036005,4.2086873,1418110510
,ServiceLog,md,1418110545660,Raw,0.29964766,8.648921,4.739881,1418110510
,ServiceLog,md,1418110546694,Raw,0.10896278,8.798744,4.3176503,1418110510
,ServiceLog,md,1418110548128,Raw,0.21792556,8.267551,4.0180025,1418110510
,ServiceLog,md,1418110549159,Raw,0.3405087,8.308413,4.2086873,1418110510
,ServiceLog,md,1418110550181,Raw,0.14982383,8.880466,4.167826,1418110510
,ServiceLog,md,1418110551208,Raw,0.19068487,8.22669,4.0588636,1418110510
,ServiceLog,md,1418110552240,Raw,0.6810174,7.4230895,4.69902,1418110510
,ServiceLog,md,1418110553264,Raw,0.44947147,8.539958,4.2086873,1418110510
,ServiceLog,md,1418110554296,Raw,0.38136974,8.185829,3.9362805,1418110510
,ServiceLog,md,1418110555322,Raw,0.25878662,8.417375,4.4810944,1418110510
,ServiceLog,md,1418110556362,Raw,-0.027240695,8.458236,4.2086873,1418110510
,ServiceLog,md,1418110557532,Raw,0.10896278,8.499097,4.167826,1418110510
,ServiceLog,md,1418110558559,Raw,0.19068487,8.580819,4.3585114,1418110510
,ServiceLog,md,1418110559578,Raw,-0.6810174,8.458236,4.2904096,1418110510
,ServiceLog,md,1418110560621,Raw,-0.06810174,7.7363577,3.405087,1418110510
,ServiceLog,md,1418110561669,Raw,0.21792556,8.921328,4.5900574,1418110510
,ServiceLog,md,1418110562717,Raw,0.29964766,8.798744,4.69902,1418110510
,ServiceLog,md,1418110563759,Raw,0.19068487,8.349273,4.399372,1418110510
,ServiceLog,md,1418110564805,Raw,0.21792556,8.458236,4.2495484,1418110510
,ServiceLog,md,1418110565843,Raw,0.027240695,8.076866,3.9771416,1418110510
,ServiceLog,md,1418110566875,Raw,-0.0,8.308413,3.8273177,1418110510
,ServiceLog,md,1418110567907,Raw,0.25878662,8.771504,4.508335,1418110510
,ServiceLog,md,1418110568953,Raw,-0.0,8.458236,4.1269655,1418110510
,ServiceLog,md,1418110569990,Raw,0.027240695,8.185829,3.9362805,1418110510
,ServiceLog,md,1418110571030,Raw,0.19068487,8.458236,4.5900574,1418110510
,ServiceLog,md,1418110572071,Raw,0.14982383,8.771504,4.4810944,1418110510
,ServiceLog,md,1418110573131,Raw,0.25878662,9.071152,4.8216033,1418110510
,ServiceLog,md,1418110574173,Raw,0.19068487,8.60806,4.4810944,1418110510
,ServiceLog,md,1418110575232,Raw,0.14982383,8.60806,4.3585114,1418110510
,ServiceLog,md,1418110576275,Raw,-0.53119355,9.071152,4.3585114,1418110510
,ServiceLog,md,1418110577329,Raw,-0.7627395,5.053149,7.504812,1418110510
,ServiceLog,md,1418110578402,Raw,0.06810174,5.053149,7.804459,1418110510
,ServiceLog,md,1418110579496,Raw,0.5720546,5.5843425,7.082581,1418110510
,ServiceLog,md,1418110580803,Raw,1.0215261,5.7750273,6.769313,1418110510
,ServiceLog,md,1418110581819,Raw,1.1441092,5.9248514,6.742072,1418110510
,ServiceLog,md,1418110582849,Raw,0.61291564,6.0882955,7.1506824,1418110510
,ServiceLog,md,1418110583879,Raw,0.87170225,6.1563973,6.932757,1418110510
,ServiceLog,md,1418110584938,Raw,0.87170225,6.006573,7.082581,1418110510
,ServiceLog,md,1418110585972,Raw,0.6401563,6.0474343,7.04172,1418110510
,ServiceLog,md,1418110587015,Raw,0.5720546,6.0474343,6.469665,1418110510
,ServiceLog,md,1418110588061,Raw,0.7627395,6.0882955,7.082581,1418110510
,ServiceLog,md,1418110589092,Raw,0.06810174,6.537767,6.347082,1418110510
,ServiceLog,md,1418110590119,Raw,-0.25878662,6.428804,7.2324047,1418110510
,ServiceLog,md,1418110591155,Raw,-0.19068487,6.2789803,6.769313,1418110510
,ServiceLog,md,1418110592190,Raw,0.027240695,6.347082,6.578628,1418110510
