ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
,ServiceLog,md,1418110698078,Raw,0.3405087,8.349273,3.8954194,1418110666
,ServiceLog,md,1418110699144,Raw,0.3405087,8.458236,4.440233,1418110666
,ServiceLog,md,1418110700213,Raw,-0.10896278,8.771504,4.8216033,1418110666
,ServiceLog,md,1418110701257,Raw,0.4903325,8.499097,4.3585114,1418110666
,ServiceLog,md,1418110702311,Raw,0.3405087,8.580819,4.3176503,1418110666
,ServiceLog,md,1418110703398,Raw,0.25878662,7.84532,4.399372,1418110666
,ServiceLog,md,1418110704438,Raw,0.21792556,8.036005,3.8273177,1418110666
,ServiceLog,md,1418110705495,Raw,0.25878662,8.539958,4.440233,1418110666
,ServiceLog,md,1418110706547,Raw,0.3405087,8.3765135,4.5491962,1418110666
,ServiceLog,md,1418110707611,Raw,0.21792556,8.60806,4.5491962,1418110666
,ServiceLog,md,1418110708656,Raw,0.21792556,8.499097,3.8681788,1418110666
,ServiceLog,md,1418110709710,Raw,0.21792556,9.030291,3.2825038,1418110666
,ServiceLog,md,1418110710775,Raw,-1.3756552,8.921328,0.8308412,1418110666
,ServiceLog,md,1418110711854,Raw,-0.4903325,5.6660647,7.000859,1418110666
,ServiceLog,md,1418110712914,Raw,1.1032481,4.930566,7.4639506,1418110666
,ServiceLog,md,1418110713951,Raw,0.53119355,5.1212506,7.995144,1418110666
,ServiceLog,md,1418110715008,Raw,-0.8308412,5.7341666,7.04172,1418110666
,ServiceLog,md,1418110716083,Raw,-0.29964766,7.082581,6.006573,1418110666
,ServiceLog,md,1418110717145,Raw,0.027240695,7.2324047,5.7341666,1418110666
,ServiceLog,md,1418110718211,Raw,0.19068487,7.4230895,5.5162406,1418110666
,ServiceLog,md,1418110719269,Raw,2.6423476,5.8158884,7.4230895,1418110666
,ServiceLog,md,1418110720331,Raw,1.7570249,5.5843425,6.932757,1418110666
,ServiceLog,md,1418110721402,Raw,1.293933,4.630918,8.158588,1418110666
,ServiceLog,md,1418110722476,Raw,1.1441092,4.69902,7.804459,1418110666
,ServiceLog,md,1418110723542,Raw,1.253072,4.930566,8.076866,1418110666
,ServiceLog,md,1418110724618,Raw,1.1441092,4.862464,7.6137743,1418110666
,ServiceLog,md,1418110725682,Raw,1.253072,4.5900574,7.995144,1418110666
,ServiceLog,md,1418110726775,Raw,1.4165162,4.739881,8.185829,1418110666
,ServiceLog,md,1418110727876,Raw,1.2258313,4.862464,7.995144,1418110666
,ServiceLog,md,1418110728941,Raw,1.1032481,4.8216033,8.22669,1418110666
,ServiceLog,md,1418110730031,Raw,1.1849703,4.780742,7.804459,1418110666
,ServiceLog,md,1418110731126,Raw,1.2258313,4.780742,8.60806,1418110666
,ServiceLog,md,1418110732202,Raw,1.334794,4.780742,8.60806,1418110666
,ServiceLog,md,1418110733274,Raw,1.4437568,4.508335,8.417375,1418110666
,ServiceLog,md,1418110734378,Raw,1.607201,4.2495484,7.84532,1418110666
,ServiceLog,md,1418110735440,Raw,1.56634,3.0645783,8.580819,1418110666
,ServiceLog,md,1418110736515,Raw,1.6344417,3.173541,8.798744,1418110666
,ServiceLog,md,1418110737576,Raw,1.6344417,3.3642259,8.839605,1418110666
,ServiceLog,md,1418110738650,Raw,1.8659877,2.901134,8.921328,1418110666
,ServiceLog,md,1418110739720,Raw,1.7978859,2.5606253,9.193735,1418110666
,ServiceLog,md,1418110740786,Raw,1.9477097,2.0975335,8.962189,1418110666
,ServiceLog,md,1418110741848,Raw,1.7978859,1.8387469,8.839605,1418110666
,ServiceLog,md,1418110742895,Raw,-0.5720546,1.8659877,8.771504,1418110666
,ServiceLog,md,1418110743949,Raw,-0.40861043,2.7513103,8.417375,1418110666
,ServiceLog,md,1418110745014,Raw,0.4903325,4.3585114,8.308413,1418110666
,ServiceLog,md,1418110746074,Raw,0.44947147,4.2495484,8.3765135,1418110666
,ServiceLog,md,1418110747135,Raw,0.53119355,4.399372,8.22669,1418110666
,ServiceLog,md,1418110748201,Raw,0.44947147,4.4810944,8.117727,1418110666
,ServiceLog,md,1418110749261,Raw,0.53119355,3.7455957,6.537767,1418110666
,ServiceLog,md,1418110750330,Raw,0.44947147,1.56634,9.452521,1418110666
,ServiceLog,md,1418110751403,Raw,0.21792556,1.9477097,9.261836,1418110666
,ServiceLog,md,1418110752483,Raw,0.14982383,1.293933,9.493382,1418110666
,ServiceLog,md,1418110753550,Raw,0.38136974,2.4789033,9.071152,1418110666
,ServiceLog,md,1418110754604,Raw,0.7218784,3.2825038,8.798744,1418110666
,ServiceLog,md,1418110755679,Raw,0.53119355,2.982856,8.880466,1418110666
,ServiceLog,md,1418110756716,Raw,0.5720546,2.6423476,8.839605,1418110666
,ServiceLog,md,1418110757795,Raw,0.6810174,2.9419951,9.152874,1418110666
,ServiceLog,md,1418110758892,Raw,0.6401563,2.7921712,8.921328,1418110666
,ServiceLog,md,1418110759959,Raw,0.7218784,2.6423476,9.152874,1418110666
,ServiceLog,md,1418110761038,Raw,0.6810174,2.6423476,8.921328,1418110666
,ServiceLog,md,1418110762079,Raw,1.1441092,2.901134,9.302697,1418110666
,ServiceLog,md,1418110763142,Raw,-0.7218784,-0.53119355,9.643207,1418110666
,ServiceLog,md,1418110764283,Raw,-1.1441092,1.7570249,9.193735,1418110666
,ServiceLog,md,1418110765346,Raw,-0.8308412,0.8308412,9.575105,1418110666
,ServiceLog,md,1418110766371,Raw,-1.484618,0.7627395,9.343558,1418110666
,ServiceLog,md,1418110767473,Raw,-0.3405087,1.1032481,9.220976,1418110666
,ServiceLog,md,1418110768505,Raw,-0.6810174,1.253072,9.193735,1418110666
671,Белорусская (КЛЦ) 1,md,1418110768654,Raw,-0.6810174,1.253072,9.193735,1418110666
,ServiceLog,md,1418110769541,Raw,-1.0215261,-0.14982383,9.602345,1418110666
,ServiceLog,md,1418110770574,Raw,0.19068487,1.484618,9.452521,1418110666
,ServiceLog,md,1418110771647,Raw,-0.10896278,2.2473574,9.302697,1418110666
,ServiceLog,md,1418110772682,Raw,-0.21792556,1.9885708,9.302697,1418110666
,ServiceLog,md,1418110773761,Raw,0.3405087,2.0975335,9.302697,1418110666
,ServiceLog,md,1418110774855,Raw,0.38136974,2.4516625,9.220976,1418110666
,ServiceLog,md,1418110775942,Raw,0.95342433,2.8602731,8.962189,1418110666
,ServiceLog,md,1418110777010,Raw,0.6401563,3.2825038,8.771504,1418110666
,ServiceLog,md,1418110778066,Raw,0.8308412,3.445948,8.730643,1418110666
,ServiceLog,md,1418110779140,Raw,0.9125633,3.6774938,8.580819,1418110666
,ServiceLog,md,1418110780233,Raw,0.6401563,3.5549107,8.689782,1418110666
,ServiceLog,md,1418110781286,Raw,0.53119355,3.5957718,8.839605,1418110666
,ServiceLog,md,1418110782382,Raw,0.027240695,3.9362805,8.580819,1418110666
,ServiceLog,md,1418110783438,Raw,0.44947147,3.8681788,8.689782,1418110666
,ServiceLog,md,1418110784471,Raw,0.9125633,3.3642259,8.689782,1418110666
672,Белорусская (КЛЦ) 2,md,1418110784936,Raw,0.5720546,3.405087,9.343558,1418110666
