ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
823,Авиамоторная 3,Denis,1423651258253,Raw,-3.0204484,5.9918633,7.5413146,59.091805,-40.50637,-23.719765,-123.399994,0.0842994,0.0061086523,-0.1001819,1423651258
,ServiceLog,Denis,1423651258398,Raw,-3.4029076,5.668244,7.394214,58.226086,-39.6054,-23.89582,-123.0,-0.028099801,0.013439035,-0.087964594,1423651258
,ServiceLog,Denis,1423651259423,Raw,-3.196968,5.6878576,7.521701,51.59848,-39.044514,-24.47854,-120.399994,-0.11484266,-0.021991149,0.07086036,1423651258
,ServiceLog,Denis,1423651260461,Raw,-3.4617476,5.678051,7.639381,45.03446,-37.52464,-24.36376,-116.0,-0.02076942,0.064751714,0.021991149,1423651258
,ServiceLog,Denis,1423651261497,Raw,-3.2852278,5.952637,7.207888,42.035698,-39.917515,-24.43925,-112.1,0.045204025,0.04642576,0.042760566,1423651258
,ServiceLog,Denis,1423651262543,Raw,-3.255808,5.8545704,7.4530544,39.99203,-39.403954,-24.663818,-101.2,-0.03543018,0.0036651916,-0.034208454,1423651258
,ServiceLog,Denis,1423651263818,Raw,-3.5696208,5.7466974,7.7668676,42.570854,-37.936314,-25.544247,-99.1,0.0,0.02687807,0.045204025,1423651258
,ServiceLog,Denis,1423651264854,Raw,-3.3342612,5.7565036,7.6491876,36.856422,-38.704163,-24.127089,-66.9,-0.002443461,0.017104227,0.0061086523,1423651258
,ServiceLog,Denis,1423651265906,Raw,-3.589234,5.8545704,7.551121,28.44655,-38.450832,-24.117136,-50.4,0.034208454,0.02565634,0.029321533,1423651258
,ServiceLog,Denis,1423651266930,Raw,-3.6676872,5.6878576,7.6786075,8.996353,-37.248287,-22.956957,37.0,-0.028099801,-0.018325957,-0.040317103,1423651258
,ServiceLog,Denis,1423651267958,Raw,-3.589234,5.668244,7.688414,339.97647,-38.04277,-23.287622,36.199997,-0.010995574,0.010995574,-0.008552114,1423651258
,ServiceLog,Denis,1423651269016,Raw,-3.4225209,5.374045,7.4922814,322.12335,-37.82423,-23.534828,29.600006,0.05009095,0.05009095,0.04642576,1423651258
,ServiceLog,Denis,1423651270069,Raw,-3.1283214,5.530951,8.22778,316.29385,-38.28393,-24.827427,28.300003,-0.0036651916,-0.0036651916,0.05009095,1423651258
,ServiceLog,Denis,1423651271105,Raw,-3.706914,5.678051,7.6786075,311.77008,-38.092403,-24.952894,22.199997,0.02565634,0.03176499,0.021991149,1423651258
,ServiceLog,Denis,1423651272148,Raw,-3.4715543,5.8839903,7.913967,309.37375,-38.89657,-24.526873,8.800003,-0.02321288,0.0012217305,0.0720821,1423651258
824,Авиамоторная 4,Denis,1423651272734,Raw,-3.8638203,5.6878576,7.668801,309.53366,-39.09068,-24.531143,37.0,0.009773844,-0.13561209,-0.1808161,1423651258
,ServiceLog,Denis,1423651273199,Raw,-3.3440678,5.3250113,7.6589937,309.77725,-35.785683,-24.584658,44.40001,0.16737708,0.13561209,-0.0061086523,1423651258
,ServiceLog,Denis,1423651274245,Raw,-3.0400615,6.374323,7.100015,305.24115,-42.126648,-22.504812,-32.1,-0.14538592,0.019547688,0.073303826,1423651258
,ServiceLog,Denis,1423651275292,Raw,-2.5497293,5.354431,8.747532,311.86053,-33.50347,-20.136131,-7.800003,-0.14172073,-0.13194689,-0.004886922,1423651258
,ServiceLog,Denis,1423651276342,Raw,-2.745862,5.8447638,7.9531937,313.95145,-36.8139,-21.009705,-289.0,0.13561209,0.18325958,0.09040805,1423651258
,ServiceLog,Denis,1423651277388,Raw,-2.3143697,5.8643775,8.28662,312.2577,-36.31915,-19.547092,-396.90002,-0.002443461,0.040317103,0.06719518,1423651258
,ServiceLog,Denis,1423651278444,Raw,-2.9223819,7.345181,7.9531937,307.83856,-51.77343,-21.483955,-205.6,0.31764993,0.10262536,-0.10262536,1423651258
,ServiceLog,Denis,1423651279494,Raw,-3.2950346,7.394214,5.8643775,301.53186,-52.03584,-21.395807,-17.300003,-0.6426302,-0.27366763,-0.007330383,1423651258
,ServiceLog,Denis,1423651280535,Raw,-3.2460015,8.453333,4.4031863,293.5227,-63.624737,-20.712215,-10.800003,0.23457226,0.17592919,0.05131268,1423651258
,ServiceLog,Denis,1423651281576,Raw,-1.431771,5.256365,7.4432483,285.6751,-35.127693,-15.055276,-17.300003,0.7281514,0.058643065,0.095294975,1423651258
,ServiceLog,Denis,1423651282631,Raw,-2.9321887,7.070595,7.3746014,277.17188,-42.434067,-17.027056,10.900009,-0.089186326,-0.13683382,0.1771509,1423651258
,ServiceLog,Denis,1423651283656,Raw,-2.1378498,6.462583,6.040897,262.15363,-45.866783,-16.892105,27.0,-0.13927728,-0.089186326,0.029321533,1423651258
,ServiceLog,Denis,1423651284679,Raw,-2.5105026,7.129435,6.6587157,245.79465,-48.48102,-17.314548,24.90001,-0.042760566,0.02443461,-0.019547688,1423651258
,ServiceLog,Denis,1423651285733,Raw,-2.5301158,8.600432,5.148492,225.9714,-60.33516,-16.868729,16.199997,0.1844813,0.17348573,-0.0036651916,1423651258
,ServiceLog,Denis,1423651286794,Raw,-2.216303,7.6589937,5.6290174,214.06049,-55.598003,-18.576939,15.699997,-0.058643065,-0.021991149,0.09407324,1423651258
,ServiceLog,Denis,1423651287830,Raw,-1.794617,7.6589937,6.393936,208.80547,-53.75138,-15.516388,21.40001,-0.05375614,-0.013439035,0.040317103,1423651258
,ServiceLog,Denis,1423651288865,Raw,-2.7948956,7.5609274,6.7862024,204.80775,-52.55434,-19.018673,7.900009,-0.1563815,-0.030543262,-0.09285152,1423651258
,ServiceLog,Denis,1423651289909,Raw,-3.2754214,7.394214,5.9918633,203.91695,-52.648052,-20.76154,10.5,0.02565634,0.021991149,-0.05742133,1423651258
,ServiceLog,Denis,1423651290962,Raw,-3.0400615,7.619767,6.187997,205.37387,-53.407745,-20.399078,12.199997,0.0720821,0.02076942,0.111177474,1423651258
,ServiceLog,Denis,1423651291998,Raw,-3.1381283,7.4040213,5.9330235,205.95802,-54.25174,-20.50888,9.600006,0.019547688,0.014660766,-0.07086036,1423651258
,ServiceLog,Denis,1423651293036,Raw,-3.844207,7.639381,6.286063,214.19339,-54.0709,-23.413078,4.400009,0.042760566,-0.009773844,-0.14172073,1423651258
,ServiceLog,Denis,1423651294075,Raw,-3.1773546,7.6589937,6.482196,216.54877,-53.490173,-23.205442,6.600006,0.043982297,-0.002443461,0.0720821,1423651258
,ServiceLog,Denis,1423651295118,Raw,-3.4911675,6.8646555,6.5214224,215.37686,-51.80499,-22.022875,10.900009,-0.2565634,-0.034208454,-0.039095376,1423651258
,ServiceLog,Denis,1423651296162,Raw,-2.892962,6.825429,5.903604,222.70021,-52.521996,-25.766132,4.400009,-0.111177474,-0.010995574,-0.08552113,1423651258
,ServiceLog,Denis,1423651297199,Raw,-2.9223819,7.129435,6.5214224,221.46828,-52.17917,-22.90512,7.0,-0.004886922,-0.029321533,0.036651913,1423651258
,ServiceLog,Denis,1423651298234,Raw,-3.3636813,6.8646555,6.4135494,221.92888,-51.70936,-23.083427,5.300003,-0.0036651916,-0.03176499,0.028099801,1423651258
,ServiceLog,Denis,1423651299281,Raw,-3.196968,7.178468,6.472389,221.2207,-51.952137,-22.523165,5.699997,0.040317103,0.07696902,-0.13194689,1423651258
,ServiceLog,Denis,1423651300329,Raw,-3.451941,7.100015,6.8450418,222.63016,-52.935726,-23.516293,7.0,-0.1282817,-0.036651913,-0.05009095,1423651258
,ServiceLog,Denis,1423651301388,Raw,-3.5205877,6.805815,5.9330235,223.05618,-52.322407,-23.226717,4.0,0.05131268,-0.017104227,-0.07452556,1423651258
,ServiceLog,Denis,1423651302449,Raw,-3.4911675,7.1490483,6.6292963,225.81795,-52.904854,-22.67306,6.199997,0.0061086523,-0.0012217305,0.019547688,1423651258
,ServiceLog,Denis,1423651303515,Raw,-3.0792882,7.3647947,6.3252897,221.02528,-52.568047,-21.194561,4.900009,-0.009773844,0.032986723,0.007330383,1423651258
,ServiceLog,Denis,1423651304564,Raw,-2.608569,7.4432483,6.511616,221.24168,-52.773396,-20.278303,10.100006,-0.021991149,-0.028099801,0.04153884,1423651258
,ServiceLog,Denis,1423651305610,Raw,-2.9616084,7.188275,6.5606494,223.27177,-52.4272,-21.315346,7.5,0.015882496,-0.03176499,0.0036651916,1423651258
,ServiceLog,Denis,1423651306651,Raw,-2.8537352,7.305955,6.393936,224.79117,-53.2059,-21.093945,7.5,-0.059864793,0.032986723,0.05375614,1423651258
,ServiceLog,Denis,1423651307697,Raw,-2.2849495,7.3157616,6.5606494,222.28926,-51.248528,-21.213072,7.5,-0.16982055,0.05009095,0.12705997,1423651258
,ServiceLog,Denis,1423651308763,Raw,-2.2555296,6.11935,7.9826136,219.80904,-42.409798,-17.88359,17.5,-0.16126841,0.06719518,0.043982297,1423651258
,ServiceLog,Denis,1423651309825,Raw,-2.16727,6.354709,7.6982207,213.59818,-41.612732,-16.523788,16.199997,0.08307768,0.0842994,-0.008552114,1423651258
,ServiceLog,Denis,1423651310883,Raw,-3.089095,6.580262,7.0607886,214.53734,-46.821964,-21.489943,3.600006,0.1600467,0.010995574,-0.09651671,1423651258
,ServiceLog,Denis,1423651311932,Raw,-2.8145087,7.001949,7.354988,215.05872,-48.71291,-20.856035,4.0,-0.047647487,-0.002443461,0.06719518,1423651258
,ServiceLog,Denis,1423651312989,Raw,-3.589234,7.011755,7.4922814,215.94136,-49.31408,-21.158672,3.100006,-0.13561209,-0.02443461,-0.089186326,1423651258
,ServiceLog,Denis,1423651314044,Raw,-2.745862,6.6096826,6.187997,217.28644,-50.600742,-20.734495,3.600006,0.030543262,0.07696902,-0.014660766,1423651258
,ServiceLog,Denis,1423651315087,Raw,-2.3732095,7.1980815,6.707749,217.03659,-53.206524,-18.854572,7.5,-0.015882496,0.014660766,-0.009773844,1423651258
,ServiceLog,Denis,1423651316127,Raw,-2.4908893,6.9529157,5.9918633,222.03242,-51.759636,-20.005573,7.5,0.010995574,0.04153884,-0.06352998,1423651258
,ServiceLog,Denis,1423651317173,Raw,-2.4026294,7.237308,7.5315075,227.1067,-48.45887,-19.274721,14.900009,-0.13316862,-0.0012217305,0.012217305,1423651258
,ServiceLog,Denis,1423651318217,Raw,-2.4908893,6.707749,7.6295743,240.14911,-46.69418,-19.85568,14.900009,0.015882496,-0.20158553,-0.3042109,1423651258
,ServiceLog,Denis,1423651319268,Raw,-2.1182365,6.854849,7.158855,234.03577,-46.706184,-18.395546,15.699997,0.1001819,0.07819075,0.13439035,1423651258
,ServiceLog,Denis,1423651320317,Raw,-2.7360556,7.3157616,6.6096826,228.28206,-50.105827,-17.208942,16.199997,-0.032986723,0.1808161,0.0,1423651258
,ServiceLog,Denis,1423651321359,Raw,-2.6281824,7.0313683,6.8842688,228.45349,-51.219006,-15.158925,21.40001,0.028099801,-0.02076942,-0.31887165,1423651258
,ServiceLog,Denis,1423651322404,Raw,-3.4127145,6.619489,7.207888,251.40967,-45.024605,-23.932844,12.199997,-0.04153884,-0.09040805,-0.073303826,1423651258
,ServiceLog,Denis,1423651323443,Raw,-3.0400615,6.4331627,6.6096826,246.405,-48.09085,-22.68805,11.800003,0.015882496,0.13561209,0.14172073,1423651258
,ServiceLog,Denis,1423651324488,Raw,-3.6873007,7.2471147,6.962722,244.89467,-50.2146,-22.011883,11.400009,0.05009095,-0.14049901,-0.23823744,1423651258
,ServiceLog,Denis,1423651325528,Raw,-2.441856,7.6982207,6.7960086,246.53513,-54.08572,-20.57611,15.300003,0.021991149,0.08552113,0.1001819,1423651258
,ServiceLog,Denis,1423651326567,Raw,-2.216303,7.4922814,6.374323,234.96368,-52.460495,-17.959005,17.5,-0.02076942,0.06963864,0.02687807,1423651258
,ServiceLog,Denis,1423651327632,Raw,-2.5399225,7.747254,6.541036,233.60959,-53.337826,-18.825384,16.600006,-0.0720821,-0.002443461,-0.05375614,1423651258
,ServiceLog,Denis,1423651328671,Raw,-2.637989,7.913967,5.501531,229.5325,-58.551712,-17.164759,25.300003,0.04642576,0.039095376,-0.008552114,1423651258
,ServiceLog,Denis,1423651329716,Raw,-2.2555296,7.8257074,5.8545704,225.68938,-55.714046,-15.331624,30.100006,0.004886922,0.042760566,0.015882496,1423651258
,ServiceLog,Denis,1423651330763,Raw,-2.3732095,7.6099606,6.040897,223.34134,-55.305637,-15.733531,24.40001,0.047647487,0.02443461,-0.05742133,1423651258
,ServiceLog,Denis,1423651331849,Raw,-2.4320493,7.6786075,6.3252897,226.23535,-55.19523,-16.857517,25.699997,-0.004886922,-0.0036651916,0.008552114,1423651258
,ServiceLog,Denis,1423651332884,Raw,-3.0792882,7.384408,5.94283,228.42111,-54.575516,-17.696184,23.100006,-0.014660766,-0.04153884,-0.06841691,1423651258
,ServiceLog,Denis,1423651333931,Raw,-2.6281824,7.776674,6.3252897,228.68492,-54.724026,-17.814608,17.5,-0.02565634,0.02076942,-0.010995574,1423651258
,ServiceLog,Denis,1423651334974,Raw,-2.8537352,7.8257074,5.893797,227.9517,-54.290295,-17.704695,20.100006,-0.03543018,-0.05009095,0.05131268,1423651258
,ServiceLog,Denis,1423651336014,Raw,-3.0008352,7.4040213,6.08993,226.45175,-54.353622,-18.72927,13.100006,0.040317103,0.02076942,0.02687807,1423651258
,ServiceLog,Denis,1423651337055,Raw,-2.520309,7.8551273,6.4429693,221.78358,-53.7371,-17.23446,22.199997,-0.064751714,0.010995574,0.02687807,1423651258
,ServiceLog,Denis,1423651338096,Raw,-2.5497293,7.3647947,5.8447638,222.17563,-53.68048,-18.376598,18.800003,0.03176499,0.010995574,0.045204025,1423651258
,ServiceLog,Denis,1423651339161,Raw,-2.5595357,7.6786075,6.129156,226.32132,-54.450836,-18.41017,21.800003,-0.009773844,0.07574729,0.017104227,1423651258
,ServiceLog,Denis,1423651340193,Raw,-2.6281824,7.0902085,6.08993,230.55022,-53.408432,-19.12037,22.699997,-0.06841691,0.039095376,0.039095376,1423651258
,ServiceLog,Denis,1423651341251,Raw,-2.3634028,7.4432483,6.197803,227.00128,-53.357796,-18.244116,15.699997,0.002443461,0.03543018,0.05375614,1423651258
