ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
1052,Беляево 2,bishop,1417416330203,Raw,-0.26764342,2.989583,8.774753,1417416243
,ServiceLog,bishop,1417416331149,Raw,0.72868466,1.9166144,8.813073,1417416243
,ServiceLog,bishop,1417416332166,Raw,-1.3022919,4.675677,8.774753,1417416243
,ServiceLog,bishop,1417416333187,Raw,0.23052064,4.4074345,8.544831,1417416243
,ServiceLog,bishop,1417416334220,Raw,-0.8424481,3.6793487,8.889713,1417416243
,ServiceLog,bishop,1417416335241,Raw,-0.61252624,4.560716,8.736432,1417416243
,ServiceLog,bishop,1417416336267,Raw,0.07723938,3.7943096,9.349558,1417416243
,ServiceLog,bishop,1417416337292,Raw,0.49876282,4.292474,7.20362,1417416243
,ServiceLog,bishop,1417416338309,Raw,0.07723938,3.334466,9.119636,1417416243
,ServiceLog,bishop,1417416339330,Raw,-0.1526825,3.0279036,9.349558,1417416243
,ServiceLog,bishop,1417416340371,Raw,-0.1526825,3.0662239,9.464519,1417416243
,ServiceLog,bishop,1417416341394,Raw,-0.07604187,3.1045442,9.349558,1417416243
,ServiceLog,bishop,1417416342420,Raw,0.11555969,3.2961457,9.157956,1417416243
,ServiceLog,bishop,1417416343447,Raw,-0.03772156,3.1811848,9.311237,1417416243
,ServiceLog,bishop,1417416344474,Raw,-0.07604187,3.1811848,9.234596,1417416243
,ServiceLog,bishop,1417416345503,Raw,-0.07604187,3.1811848,9.349558,1417416243
,ServiceLog,bishop,1417416346535,Raw,-0.1526825,3.1811848,9.196277,1417416243
1053,Беляево 3,bishop,1417416347151,Raw,-0.38260436,3.3727863,9.196277,1417416243
