ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
1453,Нагорная 3,Andrey,1435905572966,Raw,-0.53119355,2.4516625,10.337844,117.49787,-10.617105,-0.7414253,-61.68,-0.10598512,-0.11636983,0.056199603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905573459,Raw,0.095342435,2.73769,9.901993,121.003235,-11.421197,0.33092168,-58.68,0.17928895,0.27091873,0.006414085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905574472,Raw,0.14982383,2.7240696,9.561484,123.55967,-12.882094,0.75867605,-63.359997,-0.12950343,0.21563543,-0.10170906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905575506,Raw,-0.13620348,2.5333846,9.724928,123.297935,-13.976161,-1.3595706,-72.18,0.04886922,0.01863139,0.014660766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905576590,Raw,-0.29964766,2.5333846,10.18802,122.30479,-14.76057,-1.3023978,-82.02,0.06536258,0.05955936,0.055588737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905577625,Raw,-0.3949901,2.7649305,9.779409,122.62691,-15.929586,-2.0951748,-90.299995,-0.006414085,0.046120327,-0.022296581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905578664,Raw,-0.61291564,2.3699405,9.997335,121.075584,-15.30775,-2.0264657,-87.54,0.07727446,0.037873644,0.04153884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905579720,Raw,-0.50395286,2.669588,10.079058,121.26749,-14.785978,-2.4339917,-82.799995,-0.09590584,0.04886922,-0.035124753,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905580803,Raw,-0.42223078,2.315459,10.147159,123.81593,-14.255082,-1.9239845,-83.46,-0.01985312,0.018325957,-0.10323623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905581874,Raw,-0.3677494,2.4789033,9.888372,123.10128,-13.6517105,-2.1263187,-85.14,0.06811147,0.019242255,0.022296581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905582924,Raw,-0.54481393,2.4789033,10.160779,123.66559,-13.603303,-2.193118,-82.2,-0.03023783,0.04184427,0.07849618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905584008,Raw,-0.32688835,2.4380422,9.915613,122.297775,-13.6616335,-2.0951576,-83.52,0.03848451,0.07391469,-0.0036651916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
,ServiceLog,Andrey,1435905585061,Raw,-0.3405087,2.2064962,10.2152605,127.76952,-12.831164,-2.5540793,-70.26,0.0061086523,-0.029321533,-0.05375614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905572
