ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
963,Китай-город (КРЛ) 3,md,1422960280629,Raw,1.0623871,4.2904096,8.185829,276.0,-27.0,6.0,34.1875,0.0,0.0,0.0
,ServiceLog,md,1422960281183,Raw,0.7218784,3.636633,8.798744,265.0,-22.0,4.0,34.0,0.0,0.0,0.0
,ServiceLog,md,1422960282218,Raw,0.29964766,2.8602731,9.071152,251.0,-17.0,1.0,37.1875,0.0,0.0,0.0
,ServiceLog,md,1422960283257,Raw,0.3405087,3.255263,9.493382,250.0,-18.0,1.0,40.0,0.0,0.0,0.0
,ServiceLog,md,1422960284278,Raw,0.53119355,2.9419951,9.152874,244.0,-17.0,3.0,37.75,0.0,0.0,0.0
,ServiceLog,md,1422960285321,Raw,1.0623871,2.9419951,9.343558,246.0,-17.0,6.0,40.625,0.0,0.0,0.0
,ServiceLog,md,1422960286367,Raw,0.7627395,3.0237172,8.921328,236.0,-18.0,4.0,40.625,0.0,0.0,0.0
,ServiceLog,md,1422960287390,Raw,0.38136974,3.405087,9.997335,240.0,-18.0,2.0,39.1875,0.0,0.0,0.0
,ServiceLog,md,1422960288429,Raw,0.6401563,2.7921712,9.112013,234.0,-17.0,3.0,34.625,0.0,0.0,0.0
,ServiceLog,md,1422960289444,Raw,1.2258313,2.9419951,8.185829,233.0,-19.0,8.0,37.75,0.0,0.0,0.0
,ServiceLog,md,1422960290479,Raw,0.21792556,3.2825038,8.60806,237.0,-20.0,1.0,36.0,0.0,0.0,0.0
,ServiceLog,md,1422960291495,Raw,0.027240695,3.8681788,10.446807,227.0,-20.0,-0.0,31.875,0.0,0.0,0.0
964,Китай-город (КРЛ) 4,md,1422960292539,Raw,0.3405087,3.0237172,9.030291,222.0,-18.0,2.0,30.875,0.0,0.0,0.0
,ServiceLog,md,1422960292541,Raw,0.3405087,3.0237172,9.030291,222.0,-18.0,2.0,30.875,0.0,0.0,0.0
,ServiceLog,md,1422960293588,Raw,-0.0,3.091819,7.9679036,216.0,-21.0,-0.0,28.0625,0.0,0.0,0.0
,ServiceLog,md,1422960294602,Raw,3.3642259,5.012288,6.701211,244.0,-33.0,21.0,34.5625,0.0,0.0,0.0
,ServiceLog,md,1422960295623,Raw,0.7218784,3.214402,7.995144,210.0,-21.0,4.0,26.6875,0.0,0.0,0.0
,ServiceLog,md,1422960296654,Raw,0.6810174,2.8602731,8.458236,210.0,-18.0,4.0,31.875,0.0,0.0,0.0
,ServiceLog,md,1422960297721,Raw,0.5720546,3.445948,8.689782,221.0,-21.0,3.0,32.375,0.0,0.0,0.0
,ServiceLog,md,1422960298750,Raw,-2.1792557,2.901134,10.378705,200.0,-15.0,-11.0,29.8125,0.0,0.0,0.0
,ServiceLog,md,1422960299800,Raw,-2.0566726,2.0294318,9.41166,193.0,-11.0,-12.0,28.625,0.0,0.0,0.0
,ServiceLog,md,1422960300964,Raw,-2.3699405,2.3699405,8.539958,194.0,-14.0,-14.0,29.625,0.0,0.0,0.0
,ServiceLog,md,1422960302009,Raw,-0.7627395,1.9885708,9.643207,194.0,-11.0,-4.0,29.75,0.0,0.0,0.0
,ServiceLog,md,1422960303050,Raw,-0.14982383,3.0645783,9.302697,206.0,-18.0,-0.0,26.3125,0.0,0.0,0.0
,ServiceLog,md,1422960304427,Raw,-0.5720546,3.13268,9.343558,201.0,-18.0,-3.0,24.0,0.0,0.0,0.0
,ServiceLog,md,1422960305466,Raw,-0.8308412,3.445948,10.296983,201.0,-18.0,-4.0,24.9375,0.0,0.0,0.0
,ServiceLog,md,1422960306510,Raw,0.21792556,3.405087,9.833891,206.0,-19.0,1.0,23.25,0.0,0.0,0.0
,ServiceLog,md,1422960307525,Raw,-0.61291564,3.5140498,10.147159,204.0,-19.0,-3.0,25.3125,0.0,0.0,0.0
,ServiceLog,md,1422960308541,Raw,0.5720546,4.2086873,8.349273,209.0,-26.0,3.0,26.1875,0.0,0.0,0.0
,ServiceLog,md,1422960309556,Raw,1.9885708,3.255263,10.909899,203.0,-16.0,9.0,14.4375,0.0,0.0,0.0
,ServiceLog,md,1422960310590,Raw,0.7627395,2.982856,8.989429,193.0,-18.0,4.0,11.5,0.0,0.0,0.0
,ServiceLog,md,1422960311633,Raw,5.8567495,-5.7750273,0.8036005,168.0,44.0,45.0,6.3125,0.0,0.0,0.0
,ServiceLog,md,1422960312666,Raw,-3.7047346,10.800936,12.367276,154.0,-39.0,-12.0,-16.1875,0.0,0.0,0.0
,ServiceLog,md,1422960313687,Raw,-3.8273177,7.04172,3.255263,3.0,-54.0,-26.0,14.0,0.0,0.0,0.0
,ServiceLog,md,1422960314703,Raw,2.3699405,8.458236,7.995144,315.0,-45.0,11.0,22.1875,0.0,0.0,0.0
,ServiceLog,md,1422960315721,Raw,-1.525479,7.6137743,8.267551,285.0,-42.0,-7.0,31.1875,0.0,0.0,0.0
,ServiceLog,md,1422960316743,Raw,-5.09401,2.0975335,11.413852,189.0,-9.0,-23.0,19.125,0.0,0.0,0.0
,ServiceLog,md,1422960317760,Raw,-3.0237172,-1.6344417,9.997335,192.0,22.0,-11.0,14.4375,0.0,0.0,0.0
,ServiceLog,md,1422960318779,Raw,-3.5957718,-2.0975335,7.84532,184.0,8.0,-25.0,12.125,0.0,0.0,0.0
,ServiceLog,md,1422960319841,Raw,-8.158588,2.4108016,9.997335,170.0,-12.0,-36.0,9.625,0.0,0.0,0.0
