ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1922,Улица Скобелевская 2,1417191200007,Raw,bishop,"-1,4555731","3,219505","9,771081",1417190961
,bishop,1417191200750,Raw,,-2.7584639,2.0698957,8.928034,1417190961
,bishop,1417191201764,Raw,,-1.4555731,6.2084894,6.6671357,1417190961
,bishop,1417191202790,Raw,,0.49876282,5.786966,6.9353776,1417190961
,bishop,1417191203826,Raw,,-2.0303779,5.6336846,8.621471,1417190961
,bishop,1417191204843,Raw,,-2.3369403,5.403763,7.586823,1417190961
,bishop,1417191205872,Raw,,-0.11436218,5.2888017,7.970026,1417190961
,bishop,1417191206895,Raw,,-1.4938934,4.790638,8.199948,1417190961
,bishop,1417191207926,Raw,,-1.187331,4.9822392,8.506511,1417190961
,bishop,1417191208948,Raw,,-1.5322137,4.6373568,8.46819,1417190961
,bishop,1417191209966,Raw,,-1.4938934,4.7139974,8.3532295,1417190961
,bishop,1417191211007,Raw,,-1.6088544,4.599036,8.46819,1417190961
,bishop,1417191212033,Raw,,-0.4209247,3.5260675,8.966354,1417190961
,bishop,1417191213073,Raw,,-0.68916684,3.6793487,9.004675,1417190961
,bishop,1417191214101,Raw,,-0.68916684,3.5643878,9.119636,1417190961
,bishop,1417191215117,Raw,,-0.8807684,3.4877472,9.042995,1417190961
,bishop,1417191216147,Raw,,-0.8041278,3.5260675,9.042995,1417190961
,bishop,1417191217180,Raw,,-0.65084654,3.4877472,9.081315,1417190961
,bishop,1417191218196,Raw,,-1.1106904,3.1811848,9.234596,1417190961
,bishop,1417191219220,Raw,,-1.187331,3.219505,9.196277,1417190961
,bishop,1417191220236,Raw,,-1.1490107,3.219505,9.157956,1417190961
,bishop,1417191221270,Raw,,-1.07237,3.219505,9.272917,1417190961
,bishop,1417191222298,Raw,,-1.1106904,3.1811848,9.272917,1417190961
,bishop,1417191223311,Raw,,0.15388,2.3764582,9.73276,1417190961
,bishop,1417191224334,Raw,,-0.4209247,2.721341,9.311237,1417190961
,bishop,1417191225357,Raw,,0.11555969,2.223177,9.8094015,1417190961
,bishop,1417191226401,Raw,,-0.30596375,2.3764582,9.8094015,1417190961
,bishop,1417191227431,Raw,,-0.30596375,2.4147785,9.579479,1417190961
,bishop,1417191228463,Raw,,-0.07604187,2.7596612,9.272917,1417190961
,bishop,1417191229492,Raw,,0.0005987549,2.6447003,9.502839,1417190961
,bishop,1417191230514,Raw,,-0.03772156,2.491419,9.579479,1417190961
,bishop,1417191231545,Raw,,-0.1526825,2.4147785,9.69444,1417190961
,bishop,1417191232590,Raw,,-0.38260436,2.9129424,9.464519,1417190961
,bishop,1417191233614,Raw,,-0.22932312,3.0279036,9.311237,1417190961
,bishop,1417191234645,Raw,,-0.26764342,2.9129424,9.311237,1417190961
,bishop,1417191235680,Raw,,-0.34428406,2.7596612,9.426198,1417190961
,bishop,1417191236722,Raw,,-0.11436218,2.721341,9.272917,1417190961
,bishop,1417191237751,Raw,,-0.38260436,2.8363018,9.426198,1417190961
,bishop,1417191238767,Raw,,-0.30596375,2.989583,9.387877,1417190961
,bishop,1417191239803,Raw,,-0.57420594,3.1045442,9.272917,1417190961
,bishop,1417191240830,Raw,,-0.8041278,3.219505,9.157956,1417190961
,bishop,1417191241867,Raw,,-0.8807684,3.1045442,9.387877,1417190961
,bishop,1417191242898,Raw,,-1.0340496,3.1811848,9.387877,1417190961
,bishop,1417191243924,Raw,,-0.26764342,3.2961457,9.541159,1417190961
1923,Улица Скобелевская 3,1417191244358,Raw,bishop,"-0,4975653","3,4877472","9,962683",1417190961
