ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1082,Ясенево 2,1417190229915,Raw,bishop,"-0,459245","2,7979815","9,464519",1417190082
,bishop,1417190230148,Raw,,-0.8041278,2.8363018,9.426198,1417190082
,bishop,1417190231194,Raw,,-2.413581,3.449427,9.081315,1417190082
,bishop,1417190232228,Raw,,-4.367917,3.7943096,7.356901,1417190082
,bishop,1417190233245,Raw,,-2.1070185,2.1465364,9.387877,1417190082
,bishop,1417190234280,Raw,,-1.2256513,0.72868466,10.001003,1417190082
,bishop,1417190235332,Raw,,-1.07237,2.5680597,8.506511,1417190082
,bishop,1417190236366,Raw,,-0.57420594,2.491419,9.349558,1417190082
,bishop,1417190237389,Raw,,-0.8041278,2.60638,9.387877,1417190082
,bishop,1417190238413,Raw,,-0.8041278,2.5680597,9.541159,1417190082
,bishop,1417190239428,Raw,,-0.7274872,2.4530988,9.502839,1417190082
,bishop,1417190240449,Raw,,-0.7658075,2.491419,9.579479,1417190082
,bishop,1417190241460,Raw,,-0.8424481,2.5297394,9.6178,1417190082
,bishop,1417190242473,Raw,,-0.459245,2.5297394,9.65612,1417190082
,bishop,1417190243491,Raw,,-0.4975653,2.2614973,9.6178,1417190082
,bishop,1417190244696,Raw,,-0.8041278,2.3381379,9.65612,1417190082
,bishop,1417190245729,Raw,,-0.7658075,2.3764582,9.73276,1417190082
,bishop,1417190247321,Raw,,-0.65084654,2.5297394,9.541159,1417190082
,bishop,1417190248336,Raw,,-0.65084654,2.4147785,9.65612,1417190082
,bishop,1417190249355,Raw,,-0.8807684,2.3764582,9.541159,1417190082
1083,Ясенево 3,1417190249875,Raw,bishop,"0,0005987549","2,4147785","9,8094015",1417190082
