ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
213,Домодедовская 3,Andrey,1435906998867,Raw,-0.47671217,3.0781987,9.615966,50.52439,-14.833382,-7.967455,-19.5,-0.21105394,0.046120327,0.18325958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435906999727,Raw,-0.32688835,2.6832085,9.384419,36.742058,-15.025415,-4.3582487,-10.08,0.03268129,-0.050396383,-0.20250183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907000761,Raw,-0.05448139,2.9556155,9.384419,23.483711,-14.933055,-2.5218506,-5.7599998,0.037873644,0.0125227375,-0.076358154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907001823,Raw,-0.38136974,2.9556155,9.479762,27.216372,-15.488383,-1.4083294,-7.98,0.005497787,-0.022907447,0.021380283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907002857,Raw,-0.54481393,2.73769,10.433187,27.044891,-15.726473,-1.5129673,1.8,-0.064751714,0.12186762,0.13164146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907003939,Raw,-0.88532263,2.8602731,11.277648,23.7374,-14.899223,-0.9425441,-1.14,-0.19975294,-0.09743301,-0.084910266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907004970,Raw,-0.5992953,2.6423476,10.079058,24.795176,-15.101098,-1.1208488,-5.46,-0.064751714,0.087659165,0.030543262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907006005,Raw,-0.84446156,2.8602731,9.847511,27.611914,-16.29316,-1.9529735,-3.24,0.00061086525,-0.042760566,-0.03176499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907007106,Raw,-0.939804,2.8057916,9.438901,34.744698,-16.023531,-3.217919,-1.8,0.014660766,0.004581489,-0.04520403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907008220,Raw,-0.939804,2.6014864,10.133538,40.64123,-15.197353,-3.9473026,-9.24,0.02321288,0.04550946,-0.07941248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907009347,Raw,-1.0351465,2.969236,9.80665,46.24339,-15.41883,-5.67934,-2.82,-0.054367006,-0.039095376,-0.005192355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907010396,Raw,-1.5527196,2.7240696,8.798744,65.78497,-15.410816,-6.5801435,-2.1,0.11911872,0.0720821,0.08002335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
214,Домодедовская 4,Andrey,1435907010542,Raw,-1.3484144,2.8602731,9.220976,69.568794,-16.135714,-6.926532,0.96,0.31978795,0.32070425,-0.16340645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907011414,Raw,-1.0760075,2.7785509,9.193735,85.71692,-15.449941,-8.433545,-9.3,-0.03970624,-0.0842994,-0.01740966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907012456,Raw,-1.6344417,2.4516625,9.384419,72.058815,-17.233828,-10.334754,0.29999998,0.16798794,-0.044898596,0.0729984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907013564,Raw,-1.0215261,2.8330324,10.065437,45.942604,-16.272066,-8.277144,-18.72,-0.05681047,0.116980694,-0.25411993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907014637,Raw,-2.3290794,3.255263,10.092678,65.21647,-17.927631,-10.790637,-9.54,0.35338554,0.034208454,-0.016187929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907015697,Raw,-1.607201,3.3506055,9.479762,55.005928,-18.830069,-10.52291,-11.28,0.06383542,-0.070554934,-0.08155051,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907016723,Raw,-1.9885708,2.8602731,9.629586,55.619877,-18.353167,-11.030993,-9.719999,-0.013133603,0.0033597588,0.103847094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907017837,Raw,-1.8932283,3.13268,10.024576,67.37733,-18.364407,-12.480881,-5.3399997,0.10781772,0.08002335,0.10720685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907018910,Raw,0.095342435,2.0294318,9.289077,73.109024,-12.88252,-2.2595227,-22.5,-0.30573806,0.11942416,0.24984388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907019961,Raw,-0.46309182,2.0294318,9.956474,70.77745,-10.732516,-5.307209,-17.52,0.20738874,0.44684792,-0.034513887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907020994,Raw,-0.8308412,2.3426998,9.956474,75.05888,-11.261212,-5.091749,-16.44,0.025045475,-0.39736784,-0.027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907022038,Raw,-1.0896279,2.0430522,10.460427,71.70427,-13.957012,-5.2204566,-16.98,-0.32803464,-0.06414085,-0.25900686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907023126,Raw,-0.92618364,2.7104492,11.182305,44.74496,-14.975786,-2.0285451,-13.0199995,-0.044898596,-0.17959438,-0.36743546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907024189,Raw,-0.095342435,2.669588,9.479762,39.149357,-14.070038,-3.4209883,-19.38,-0.0036651916,0.022296581,0.25289822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907025225,Raw,0.2860273,2.6151068,10.841797,16.973055,-14.303001,-0.021678211,-11.16,-0.12034045,0.3662137,-0.19364429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907026254,Raw,-0.24516626,2.3290794,9.779409,19.281902,-14.423774,-0.33598492,-13.32,-0.06994407,0.28069258,0.05100725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
,ServiceLog,Andrey,1435907027287,Raw,-1.1304889,1.96133,10.664732,37.1153,-9.244059,-8.629081,0.29999998,-0.12339478,-0.3200934,-0.018325957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906998
