ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
,ServiceLog,md,1418116152161,Raw,8.539958,0.0,6.197258,1418116072
,ServiceLog,md,1418116153192,Raw,8.117727,-0.027240695,5.8976107,1418116072
,ServiceLog,md,1418116154230,Raw,8.158588,0.06810174,6.238119,1418116072
,ServiceLog,md,1418116155268,Raw,8.036005,0.10896278,6.2789803,1418116072
,ServiceLog,md,1418116156305,Raw,7.6954966,-0.06810174,5.6660647,1418116072
,ServiceLog,md,1418116157352,Raw,7.995144,0.10896278,6.0882955,1418116072
,ServiceLog,md,1418116158395,Raw,7.7363577,0.29964766,6.0474343,1418116072
,ServiceLog,md,1418116159433,Raw,7.3549876,1.0623871,7.1506824,1418116072
,ServiceLog,md,1418116160476,Raw,-0.38136974,0.027240695,8.349273,1418116072
,ServiceLog,md,1418116161544,Raw,-1.3756552,1.293933,9.41166,1418116072
,ServiceLog,md,1418116162630,Raw,-1.9477097,3.0645783,8.921328,1418116072
1361,Савеловская 1,md,1418116162698,Raw,-1.9477097,3.0645783,8.921328,1418116072
,ServiceLog,md,1418116163664,Raw,-2.3290794,2.7513103,8.839605,1418116072
,ServiceLog,md,1418116164689,Raw,-1.9068487,3.214402,8.458236,1418116072
,ServiceLog,md,1418116165706,Raw,-2.5197644,3.5140498,8.417375,1418116072
,ServiceLog,md,1418116166737,Raw,-1.8659877,3.8681788,8.499097,1418116072
,ServiceLog,md,1418116167774,Raw,-2.2201166,2.8602731,8.730643,1418116072
,ServiceLog,md,1418116168831,Raw,-2.3290794,3.13268,8.880466,1418116072
,ServiceLog,md,1418116169881,Raw,-2.3290794,3.214402,8.60806,1418116072
,ServiceLog,md,1418116170919,Raw,-2.4516625,3.2825038,8.3765135,1418116072
,ServiceLog,md,1418116171979,Raw,-1.7570249,3.5549107,8.60806,1418116072
,ServiceLog,md,1418116173008,Raw,-2.3290794,3.6774938,8.458236,1418116072
,ServiceLog,md,1418116174048,Raw,-1.8659877,3.445948,8.499097,1418116072
,ServiceLog,md,1418116175080,Raw,-2.0294318,3.2825038,8.308413,1418116072
,ServiceLog,md,1418116176373,Raw,-1.6344417,3.636633,8.458236,1418116072
,ServiceLog,md,1418116177413,Raw,-1.7161638,3.405087,8.3765135,1418116072
,ServiceLog,md,1418116178449,Raw,-1.4165162,3.8273177,8.689782,1418116072
,ServiceLog,md,1418116179486,Raw,-1.6344417,3.5549107,8.580819,1418116072
,ServiceLog,md,1418116180522,Raw,-0.44947147,3.5957718,8.730643,1418116072
1362,Савеловская 2,md,1418116180885,Raw,-0.7627395,3.4731886,8.689782,1418116072
