ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
2313,Лесопарковая 3,bishop,1422945860689,Raw,-0.013022918,4.314927,9.270223,162.64482,-26.800941,-3.3441975,-6.699997,0.20037943,-0.028778385,-0.062885754,1422945280
,ServiceLog,User1,1422945861084,Raw,0.38664597,4.128415,8.925489,159.89507,-24.448906,-0.01690755,-7.800003,-0.18652381,-0.1310997,0.014921425,1422945280
,ServiceLog,User1,1422945862117,Raw,0.2228865,3.6564465,8.917406,156.39821,-22.403234,0.038627382,-9.5,0.004263188,-0.013856427,0.0031973913,1422945280
,ServiceLog,User1,1422945863146,Raw,0.13546829,3.6765046,9.125772,127.09048,-22.655203,0.56162286,-16.199997,0.035172634,-0.005329518,-0.02238307,1422945280
,ServiceLog,User1,1422945864170,Raw,-0.04685257,3.8510418,9.094937,58.90059,-23.552662,-0.34362075,-1.8999939,0.07780665,0.03943609,0.002131594,1422945280
,ServiceLog,User1,1422945865200,Raw,-0.08831634,3.9640567,8.9425535,78.27465,-24.046574,-0.50352216,-7.399994,-0.03837109,-0.027712587,-0.07780718,1422945280
,ServiceLog,User1,1422945866371,Raw,-0.07843689,3.9517822,8.932824,113.3015,-24.133762,-0.5283601,-33.199997,-0.0021321268,-0.011724833,0.002131594,1422945280
,ServiceLog,User1,1422945867401,Raw,-0.062869266,4.0022273,8.888516,124.47506,-24.308817,-0.39917406,-10.399994,-0.014922224,0.019185146,0.004263188,1422945280
,ServiceLog,User1,1422945868430,Raw,-0.05388794,4.038602,8.878487,134.85957,-24.798527,-0.5735945,-19.800003,0.018119348,-0.01811988,0.018119348,1422945280
,ServiceLog,User1,1422945869455,Raw,-0.010627899,4.0583606,9.035062,130.50662,-24.60859,-0.6633641,-14.699997,0.014921425,-0.027712587,-0.006395315,1422945280
,ServiceLog,User1,1422945870477,Raw,-0.19070344,3.9306762,8.839119,118.795845,-24.81412,-0.87616146,-12.300003,0.0053289854,-0.040502686,-0.04263428,1422945280
2314,Лесопарковая 4,bishop,1422945871303,Raw,-0.18276992,4.307892,9.289383,125.37184,-25.379328,-1.2949643,-43.0,0.25793514,-0.075675584,-0.057556238,1422945280
