ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
1303,Бибирево 3,Andrey,1435845443131,Raw,-0.5720546,5.09401,8.975809,286.29456,-29.423536,-7.244562,36.36,-0.0030543262,-0.0009162979,0.032986723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845443913,Raw,-0.38136974,4.7126403,9.248216,182.71404,-25.963215,-4.0878263,-0.59999996,-0.06811147,0.021685716,-0.023823744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845444967,Raw,-0.29964766,4.576437,9.071152,176.95985,-26.140694,-2.3079839,-2.8799999,0.017104227,0.0027488936,0.0027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845445997,Raw,-0.313268,4.4810944,9.043911,178.46024,-26.071512,-1.1131812,-1.74,0.0580322,-0.027183503,0.028099801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845447028,Raw,-0.38136974,4.4129925,9.180115,179.313,-25.892452,-0.8756962,-1.8,0.0036651916,0.002443461,-0.018020526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845448082,Raw,-0.24516626,4.4129925,9.071152,176.5256,-25.819824,-0.65813404,-4.92,-0.00061086525,-0.009162978,-0.06536258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845449139,Raw,0.095342435,4.658159,9.248216,179.07317,-25.89723,-0.7145024,-1.68,-0.01160644,0.0711658,0.09896017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845450181,Raw,-0.47671217,4.372132,8.866846,181.80115,-26.086958,-1.477889,0.29999998,0.029321533,0.046120327,0.0027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845451227,Raw,-0.14982383,4.467474,9.384419,182.21008,-25.833189,-1.540977,-2.9399998,0.06963864,0.048563786,-0.06261369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845452256,Raw,-0.27240697,4.5628166,9.289077,172.84712,-26.077356,-1.8051584,-10.139999,-0.035430185,-0.0009162979,0.061391957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845453307,Raw,-0.44947147,4.2904096,9.166494,177.18419,-25.591047,-1.9868231,-7.62,-0.014049901,0.009468411,0.016798794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845454377,Raw,-0.35412905,4.426613,9.343558,177.46095,-25.176775,-1.9595901,-8.28,0.004581489,0.01863139,-0.038789943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
1304,Бибирево 4,Andrey,1435845454743,Raw,-0.8036005,4.30403,9.248216,175.68808,-26.39447,-2.651267,-10.139999,-0.027183503,-0.0018325958,-0.10476339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845455424,Raw,-0.040861044,4.7943625,8.962189,176.49088,-26.567568,-2.4267771,-9.96,-0.013439035,-0.06658431,-0.24281894,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845456475,Raw,-1.8387469,4.7262607,8.798744,204.91121,-27.952257,-13.401027,-0.71999997,0.41508293,0.3436117,0.04642576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
,ServiceLog,Andrey,1435845457594,Raw,0.24516626,3.4731886,9.752169,169.88019,-17.132511,1.3261069,-10.38,-0.24953845,-0.21624629,1.0571023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845443
