ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1033,Новые Черемушки 3,1417189327088,Raw,bishop,"0,72868466","2,491419","9,962683",1417189327
,bishop,1417189327916,Raw,,0.4604425,2.5680597,9.311237,1417189327
,bishop,1417189328958,Raw,,0.11555969,2.8363018,9.426198,1417189327
,bishop,1417189329995,Raw,,0.11555969,3.5260675,9.081315,1417189327
,bishop,1417189331022,Raw,,0.42212218,2.60638,9.426198,1417189327
,bishop,1417189332047,Raw,,-0.4209247,2.9129424,9.387877,1417189327
,bishop,1417189333063,Raw,,0.38380188,2.1848567,10.115964,1417189327
,bishop,1417189334091,Raw,,-0.11436218,2.9129424,9.157956,1417189327
,bishop,1417189335106,Raw,,-0.30596375,2.721341,10.001003,1417189327
,bishop,1417189336130,Raw,,-0.4209247,2.7979815,8.966354,1417189327
,bishop,1417189337145,Raw,,-0.61252624,2.989583,9.847721,1417189327
,bishop,1417189338182,Raw,,-0.30596375,2.989583,9.771081,1417189327
1034,Новые Черемушки 4,1417189338328,Raw,bishop,"-0,30596375","2,989583","9,771081",1417189327
,bishop,1417189339197,Raw,,-0.38260436,2.8363018,9.962683,1417189327
,bishop,1417189340457,Raw,,0.38380188,2.60638,9.081315,1417189327
,bishop,1417189341484,Raw,,-0.38260436,4.0242314,8.813073,1417189327
,bishop,1417189342512,Raw,,-0.22932312,2.4530988,8.851394,1417189327
,bishop,1417189343528,Raw,,-1.3406122,2.3381379,9.8094015,1417189327
,bishop,1417189344547,Raw,,0.23052064,1.9166144,10.1542845,1417189327
,bishop,1417189345586,Raw,,0.03891907,2.6830206,8.659792,1417189327
,bishop,1417189346601,Raw,,-0.57420594,3.2578254,9.541159,1417189327
,bishop,1417189347621,Raw,,-0.4975653,2.2998176,8.889713,1417189327
,bishop,1417189348650,Raw,,-0.7658075,2.721341,9.8094015,1417189327
,bishop,1417189349679,Raw,,-0.53588563,2.989583,9.6178,1417189327
,bishop,1417189350719,Raw,,-0.8424481,2.223177,9.311237,1417189327
,bishop,1417189351751,Raw,,-0.57420594,2.3381379,8.928034,1417189327
