ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
1323,Владыкино 3,Andrey,1435844728724,Raw,-0.61291564,2.4925237,9.670447,53.57208,-16.382868,-3.3510094,-49.68,-0.004581489,0.032070424,-0.03176499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844729070,Raw,-0.7354988,2.2609777,9.901993,48.698692,-15.253933,-3.7265816,-46.14,0.00061086525,0.006414085,0.004581489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844730091,Raw,-0.35412905,1.9885708,9.956474,39.901733,-12.44897,-2.2139075,-37.8,0.12186762,0.08307768,0.007330383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844731200,Raw,-0.32688835,1.9885708,10.160779,27.02961,-11.323802,-1.9847305,-29.939999,-0.03359759,0.07544186,0.03604105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844732233,Raw,-0.313268,1.8659877,9.929234,19.2095,-10.38952,-1.6801573,-25.8,0.008246681,0.006414085,-0.011911872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844733370,Raw,-0.42223078,2.1383946,9.901993,257.43243,-11.089707,-1.9176928,44.1,0.036957346,0.063224554,0.008552114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844734405,Raw,-0.27240697,2.083913,9.874752,261.2858,-11.107302,-2.1505454,37.26,0.026572637,0.018020526,-0.005497787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844735463,Raw,-0.55843425,2.3699405,9.901993,262.3526,-11.020311,-2.0511534,33.48,-0.019242255,0.046120327,0.01863139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844736564,Raw,-0.19068487,2.1111538,9.615966,270.41968,-11.810151,-1.8062278,34.86,-0.038789943,0.02107485,0.009162978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844737605,Raw,-0.12258313,2.0430522,10.133538,267.66467,-12.287772,-2.0636773,22.92,0.018936822,0.01282817,0.06078109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844738650,Raw,-0.42223078,2.2745981,9.670447,287.16064,-12.467502,-2.2070403,15.48,-0.015577064,-0.032986723,0.010995574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844739687,Raw,-0.46309182,2.3426998,9.738548,266.38452,-13.148445,-2.075729,23.1,0.051923547,0.07452556,0.10354166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844740770,Raw,-0.05448139,2.383561,9.479762,279.8395,-13.285788,-1.3145124,16.859999,0.040317107,0.046120327,-0.04337143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
1324,Владыкино 4,Andrey,1435844741823,Raw,-0.313268,2.6014864,10.010956,239.35498,-13.918178,-3.0118854,74.28,0.267559,0.3915646,-0.0729984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844741838,Raw,-0.313268,2.6014864,10.010956,239.35498,-13.918178,-3.0118854,74.28,0.267559,0.3915646,-0.0729984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
,ServiceLog,Andrey,1435844742912,Raw,-0.667397,2.587866,9.861132,298.26508,-14.80448,-3.1777349,53.52,-0.019547688,0.01160644,-0.070554934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435844728
