ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
522,Первомайская 2,md,1424071995042,Raw,1.334794,5.1212506,7.504812,183.0,-33.0,8.0,11.4375,0.0,0.0,0.0
,ServiceLog,md,1424071995650,Raw,1.8387469,5.012288,7.995144,190.0,-32.0,9.0,14.6875,0.0,0.0,0.0
,ServiceLog,md,1424071996671,Raw,1.293933,6.1563973,6.9599977,184.0,-41.0,8.0,8.8125,0.0,0.0,0.0
,ServiceLog,md,1424071997733,Raw,1.4437568,5.7341666,7.04172,188.0,-39.0,9.0,15.0625,0.0,0.0,0.0
,ServiceLog,md,1424071998747,Raw,1.484618,5.7341666,7.1506824,193.0,-38.0,8.0,16.75,0.0,0.0,0.0
,ServiceLog,md,1424071999761,Raw,1.293933,5.6660647,7.082581,164.0,-38.0,8.0,-6.0,0.0,0.0,0.0
,ServiceLog,md,1424072000777,Raw,1.334794,5.706926,7.1506824,150.0,-37.0,7.0,-14.75,0.0,0.0,0.0
,ServiceLog,md,1424072001792,Raw,1.334794,5.5434813,7.1234417,149.0,-36.0,9.0,-14.6875,0.0,0.0,0.0
,ServiceLog,md,1424072002805,Raw,1.4165162,5.5843425,7.2324047,149.0,-37.0,8.0,-13.75,0.0,0.0,0.0
,ServiceLog,md,1424072003819,Raw,1.253072,5.47538,7.3141265,150.0,-36.0,7.0,-13.8125,0.0,0.0,0.0
,ServiceLog,md,1424072004833,Raw,1.253072,5.434519,7.3822284,149.0,-35.0,7.0,-13.6875,0.0,0.0,0.0
,ServiceLog,md,1424072005858,Raw,1.2258313,5.434519,7.3141265,146.0,-36.0,7.0,-16.875,0.0,0.0,0.0
,ServiceLog,md,1424072006873,Raw,1.0623871,4.2086873,8.036005,130.0,-25.0,5.0,-8.375,0.0,0.0,0.0
,ServiceLog,md,1424072007887,Raw,0.8308412,4.399372,8.22669,137.0,-27.0,4.0,-10.125,0.0,0.0,0.0
,ServiceLog,md,1424072008903,Raw,0.95342433,4.4810944,8.185829,137.0,-28.0,5.0,-10.625,0.0,0.0,0.0
,ServiceLog,md,1424072009917,Raw,0.87170225,4.508335,8.117727,138.0,-29.0,5.0,-10.25,0.0,0.0,0.0
,ServiceLog,md,1424072010932,Raw,0.95342433,4.399372,8.349273,137.0,-28.0,4.0,-11.5625,0.0,0.0,0.0
,ServiceLog,md,1424072011947,Raw,1.1441092,4.508335,7.9679036,134.0,-28.0,8.0,-14.3125,0.0,0.0,0.0
,ServiceLog,md,1424072012961,Raw,1.1441092,4.4810944,8.158588,130.0,-29.0,6.0,-15.5,0.0,0.0,0.0
,ServiceLog,md,1424072013975,Raw,0.9125633,4.508335,7.8861814,125.0,-28.0,6.0,-13.9375,0.0,0.0,0.0
,ServiceLog,md,1424072015830,Raw,1.0623871,4.630918,7.9270425,134.0,-30.0,6.0,-9.5,0.0,0.0,0.0
,ServiceLog,md,1424072016860,Raw,1.3756552,3.9771416,8.22669,127.0,-26.0,8.0,-9.8125,0.0,0.0,0.0
,ServiceLog,md,1424072017878,Raw,1.2258313,4.2495484,8.22669,130.0,-27.0,7.0,-11.4375,0.0,0.0,0.0
,ServiceLog,md,1424072019018,Raw,1.2258313,4.5900574,8.117727,133.0,-29.0,6.0,-12.0625,0.0,0.0,0.0
,ServiceLog,md,1424072020065,Raw,1.56634,4.5900574,8.036005,129.0,-30.0,9.0,-8.8125,0.0,0.0,0.0
,ServiceLog,md,1424072021089,Raw,1.4437568,4.8216033,7.6546354,138.0,-32.0,8.0,-11.6875,0.0,0.0,0.0
523,Первомайская 3,md,1424072021186,Raw,1.2258313,5.1621118,7.6137743,138.0,-32.0,8.0,-11.6875,0.0,0.0,0.0
