ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
1523,Римская 3,taimyr,1424334634523,Raw,-0.15203181,8.775947,4.132991,33.117374,-66.242455,-2.049965,-41.4,0.04261058,-0.086020105,0.010918961,1424334634
,ServiceLog,taimyr,1424334635071,Raw,-0.1604115,8.678383,4.2700586,32.499443,-66.26482,-1.8421332,-41.8,-0.012250541,-0.06391586,0.004527374,1424334634
,ServiceLog,taimyr,1424334636109,Raw,-0.1388637,8.905831,4.076727,8.300328,-65.84173,-1.7842941,-3.3,-0.045540057,-0.07669904,0.009321064,1424334634
,ServiceLog,taimyr,1424334637155,Raw,-2.8904,8.5622635,4.370615,20.001566,-63.913483,-7.4395957,-4.3,-0.1041296,-0.10759171,-0.5320996,1424334634
,ServiceLog,taimyr,1424334638203,Raw,-2.3582888,9.428367,4.496909,15.999834,-63.608097,-5.9576106,0.8,0.08495484,0.16777915,-0.25672874,1424334634
,ServiceLog,taimyr,1424334639240,Raw,-1.3102269,8.629301,4.607043,22.77251,-59.932266,-6.9829946,-13.3,0.008788432,-0.13528858,0.032756884,1424334634
,ServiceLog,taimyr,1424334640295,Raw,-1.4891934,8.349778,5.0158525,31.718824,-59.656677,-7.415437,-32.0,0.04181163,-0.04447479,-0.0037284256,1424334634
,ServiceLog,taimyr,1424334641326,Raw,-1.6136919,8.540716,4.4155064,11.6088705,-59.31069,-7.162845,2.7,-0.027963191,-0.1536644,0.08628642,1424334634
,ServiceLog,taimyr,1424334642355,Raw,-1.5113398,8.276156,4.0276456,20.310368,-59.246735,-8.103521,-11.2,-0.023702133,-0.07456851,-0.014114754,1424334634
,ServiceLog,taimyr,1424334643404,Raw,-1.4317327,8.238448,4.4484267,20.208866,-58.968452,-8.660229,-1.7,0.084155895,-0.044208474,-0.013848438,1424334634
,ServiceLog,taimyr,1424334644461,Raw,-1.0115502,9.080608,4.9482164,22.451077,-58.697636,-9.008366,-2.4,0.017310547,-0.009853696,-0.01571265,1424334634
,ServiceLog,taimyr,1424334645504,Raw,-0.8098387,8.531737,4.052785,28.672869,-58.522995,-8.657043,-10.7,0.1323591,-0.049534798,0.01571265,1424334634
,ServiceLog,taimyr,1424334646547,Raw,-0.64703304,8.281544,4.734534,33.107677,-59.635933,-7.804649,-19.1,-0.0002663161,-0.072171666,-0.00079894834,1424334634
,ServiceLog,taimyr,1424334647589,Raw,-0.87927055,8.494029,4.8320975,31.530277,-60.099415,-7.3809023,-22.4,-0.010120012,-0.050600063,-0.025300032,1424334634
,ServiceLog,taimyr,1424334648633,Raw,-0.90620536,8.672996,6.0782795,32.196087,-59.56031,-8.155136,-21.9,-0.0053263223,-0.061519023,-0.033023197,1424334634
1524,Римская 4,taimyr,1424334648677,Raw,-0.90620536,8.672996,6.0782795,32.196087,-59.56031,-8.155136,-21.9,-0.0053263223,-0.061519023,-0.033023197,1424334634
