ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
33,Преображенская площадь 3,yellow,1424848950105,Linear,0.0,0.0,0.0,329.80283,-36.64789,3.6619718,35.25,-0.03731343,0.06076759,-0.14605543
,ServiceLog,yellow,1424848950885,Linear,0.0,0.0,0.0,332.69016,-37.169014,0.9859155,36.75,0.0031982942,0.13006397,-0.15458423
,ServiceLog,yellow,1424848951920,Linear,0.0,0.0,0.0,332.8169,-37.042255,2.7464788,36.5,-0.026652452,-0.021321962,-0.012793177
,ServiceLog,yellow,1424848952950,Linear,0.0,0.0,0.0,303.42255,-36.43662,0.6619718,39.25,0.1663113,0.06503198,0.39019188
,ServiceLog,yellow,1424848953988,Linear,0.0,0.0,0.0,309.14084,-37.74648,2.3802817,51.5,-0.0031982942,-0.08528785,-0.1098081
,ServiceLog,yellow,1424848955029,Linear,0.0,0.0,0.0,314.3662,-35.774647,2.2394366,57.25,-0.023454158,0.36567163,0.3816631
,ServiceLog,yellow,1424848956066,Linear,0.0,0.0,0.0,317.15494,-37.028168,1.0422535,44.25,0.1716418,-0.1108742,-0.053304903
,ServiceLog,yellow,1424848957109,Linear,0.0,0.0,0.0,309.9859,-49.774647,4.7887325,37.5,-1.0117271,0.31876332,-0.3944563
,ServiceLog,yellow,1424848958144,Linear,0.0,0.0,0.0,314.78873,-47.140846,2.3802817,34.25,-0.21428572,0.15778251,0.4360341
,ServiceLog,yellow,1424848959183,Linear,0.0,0.0,0.0,306.2676,-45.140846,4.1549296,33.25,0.0010660981,0.14285715,0.036247335
,ServiceLog,yellow,1424848960230,Linear,0.0,0.0,0.0,296.12677,-46.492958,4.633803,25.0,0.12473348,0.7729211,0.65884864
,ServiceLog,yellow,1424848961275,Linear,0.0,0.0,0.0,278.30984,-45.338028,5.0140843,21.0,0.14072494,1.3432835,1.1652452
34,Преображенская площадь 4,yellow,1424848961757,Linear,0.0,0.0,0.0,264.92957,-45.225353,3.2112677,23.25,-0.2675906,-1.6503198,-1.4712154
,ServiceLog,yellow,1424848962314,Linear,0.0,0.0,0.0,257.7324,-45.577465,1.112676,6.5,0.02238806,1.6982943,1.2547975
,ServiceLog,yellow,1424848963337,Linear,0.0,0.0,0.0,294.29578,-44.450703,-4.8450704,17.75,-0.10660981,-0.15458423,-0.12793177
,ServiceLog,yellow,1424848964368,Linear,0.0,0.0,0.0,253.12675,-44.225353,1.3661972,11.5,-0.047974415,-0.7761194,-1.0575693
,ServiceLog,yellow,1424848965407,Linear,0.0,0.0,0.0,206.97183,-45.633804,3.1126761,7.0,0.76759064,0.12686567,0.4552239
,ServiceLog,yellow,1424848966429,Linear,0.0,0.0,0.0,201.32394,-45.732395,-2.6760564,6.5,0.20255864,0.1098081,0.10127932
,ServiceLog,yellow,1424848967449,Linear,0.0,0.0,0.0,249.66197,-46.59155,-2.366197,12.5,0.08635394,-0.38379532,-0.8123667
,ServiceLog,yellow,1424848968461,Linear,0.0,0.0,0.0,231.16902,-41.450703,0.943662,11.25,0.36886993,0.663113,0.47761193
,ServiceLog,yellow,1424848970723,Linear,0.0,0.0,0.0,129.26761,-41.183098,3.2394366,-109.75,0.6215352,0.99680173,-0.13752665
,ServiceLog,yellow,1424848971743,Linear,0.0,0.0,0.0,129.26761,-41.183098,3.2394366,-132.75,0.5575693,1.7835821,0.6226013
,ServiceLog,yellow,1424848972772,Linear,0.0,0.0,0.0,129.26761,-41.183098,3.2394366,62.0,0.26972282,3.0522387,2.3773987
,ServiceLog,yellow,1424848973795,Linear,0.0,0.0,0.0,274.8169,-41.53521,0.09859155,52.25,-0.021321962,-0.21641791,-0.0063965884
,ServiceLog,yellow,1424848974816,Linear,0.0,0.0,0.0,260.85916,-42.521126,-2.6619718,57.75,0.026652452,-0.0042643924,0.26545843
,ServiceLog,yellow,1424848975836,Linear,0.0,0.0,0.0,277.04227,-39.69014,-7.3098593,68.25,0.5010661,-1.1993604,-0.48827294
,ServiceLog,yellow,1424848976850,Linear,0.0,0.0,0.0,294.169,-27.71831,1.2816901,42.0,0.4946695,0.8933902,0.5906183
,ServiceLog,yellow,1424848977889,Linear,0.0,0.0,0.0,303.87323,-32.338028,-2.1830986,34.5,-0.3379531,0.8326226,1.7622601
,ServiceLog,yellow,1424848978922,Linear,0.0,0.0,0.0,263.6479,-40.605633,13.098592,15.5,0.77398723,1.8283582,-0.3848614
,ServiceLog,yellow,1424848979956,Linear,0.0,0.0,0.0,224.66197,-49.53521,-0.7887324,23.5,-0.20682302,0.2217484,-0.09914712
,ServiceLog,yellow,1424848980990,Linear,0.0,0.0,0.0,220.3662,-45.09859,-0.33802816,24.75,-0.12473348,-0.1716418,0.24413647
,ServiceLog,yellow,1424848982025,Linear,0.0,0.0,0.0,229.01408,-44.74648,-0.6197183,24.0,-0.06076759,-0.4360341,-0.2217484
,ServiceLog,yellow,1424848983044,Linear,0.0,0.0,0.0,230.07042,-45.59155,-2.7183099,29.75,-0.010660981,-0.02238806,-0.07249467
,ServiceLog,yellow,1424848984075,Linear,0.0,0.0,0.0,225.6338,-47.69014,-4.0422535,22.75,-0.18230277,0.5788913,0.86353946
,ServiceLog,yellow,1424848985105,Linear,0.0,0.0,0.0,225.52113,-45.59155,-1.028169,23.25,-0.015991472,0.36993605,0.29424307
,ServiceLog,yellow,1424848986143,Linear,0.0,0.0,0.0,215.64789,-47.492958,0.2535211,23.75,-0.021321962,0.23560767,0.21002132
,ServiceLog,yellow,1424848987177,Linear,0.0,0.0,0.0,200.05634,-49.549297,0.15492958,13.5,0.028784648,-0.2675906,0.012793177
,ServiceLog,yellow,1424848988220,Linear,0.0,0.0,0.0,195.98592,-51.64789,-2.225352,11.75,0.020255864,0.7217484,-0.15778251
,ServiceLog,yellow,1424848989263,Linear,0.0,0.0,0.0,199.33803,-48.64789,-0.57746476,16.0,-0.0565032,0.1098081,0.02771855
,ServiceLog,yellow,1424848990301,Linear,0.0,0.0,0.0,200.0,-49.661972,-3.3802817,24.25,-0.13859275,-0.91897655,-0.5415778
,ServiceLog,yellow,1424848991333,Linear,0.0,0.0,0.0,213.02817,-49.56338,-2.1971831,23.25,0.0554371,0.18869936,-0.036247335
