ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
233,Царицыно 3,Andrey,1435906670450,Raw,1.0760075,2.4789033,9.765789,135.22974,-14.057703,-0.6998414,-38.82,-0.0018325958,0.17715092,0.15515977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906671454,Raw,0.3677494,2.3426998,10.038197,148.31631,-12.47248,0.5933045,-27.84,-0.031154128,-0.0106901415,-0.098043874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906672493,Raw,0.44947147,2.192876,9.561484,150.41838,-12.883157,2.0362632,-27.539999,-0.04153884,-0.0125227375,-0.0018325958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906673662,Raw,0.19068487,2.083913,9.711308,150.16965,-11.562615,2.5572896,-22.439999,0.06872234,0.09712757,0.055588737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906674700,Raw,0.5720546,2.0566726,9.956474,163.98647,-11.909081,3.695434,-24.3,0.026572637,0.031154128,0.11789699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906675734,Raw,0.667397,2.2609777,9.520623,165.88531,-12.315149,3.597987,-24.779999,0.11209377,0.1386664,0.116675265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906676793,Raw,0.20430522,2.1792557,10.256122,163.90213,-12.756713,4.1709423,-20.16,-0.061086524,0.016493361,0.043066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906677833,Raw,0.35412905,2.3699405,9.929234,166.64157,-12.393172,3.6991737,-19.199999,0.071776666,0.04917465,0.011301007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906678864,Raw,0.14982383,1.879608,9.643207,163.2933,-12.854053,2.4372575,-18.66,-0.09285152,-0.043982297,-0.022296581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906679957,Raw,0.06810174,1.9340894,9.41166,153.20943,-12.453823,1.4732252,-26.34,0.0070249503,0.071776666,0.018325957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906681107,Raw,0.2860273,2.2745981,10.487668,159.00787,-13.278109,1.1588389,-24.18,0.084910266,0.018020526,-0.009773844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
,ServiceLog,Andrey,1435906682154,Raw,-0.35412905,2.315459,10.446807,148.17987,-11.443146,-0.8806541,-30.06,-0.018936822,-0.17470746,0.26053402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77603657,1435906670
