ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
753,Октябрьская (КЛЦ) 3,Andrey,1435904753336,Raw,-1.2803127,1.525479,9.847511,22.467077,-7.0880604,-8.447411,-53.219997,-0.27366763,-0.28252518,-0.10262536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904753873,Raw,-0.7899802,1.6753027,9.929234,22.962904,-7.5269976,-6.960846,-54.66,-0.0070249503,0.031154128,-0.018020526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904754940,Raw,-0.8036005,1.5390993,10.065437,22.961493,-7.697782,-4.583976,-50.1,-0.07819075,0.070249505,0.06414085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904755982,Raw,-0.81722087,1.2803127,10.20164,19.505049,-7.06976,-5.279138,-33.719997,-0.008552114,-0.006414085,-0.030848695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904757049,Raw,-0.980665,1.56634,9.929234,14.407333,-9.261029,-4.741159,-15.599999,0.0580322,-0.06169739,0.024129177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904758098,Raw,-0.7627395,1.6344417,10.119919,9.774694,-9.606487,-3.9547706,-4.44,0.017715093,-0.0021380284,-0.1020145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904759139,Raw,-0.8308412,1.5799603,10.079058,357.83966,-9.506188,-3.6351223,6.06,-0.017104227,0.021991149,0.00580322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904760227,Raw,-0.7491191,1.4437568,9.847511,332.1971,-9.0707035,-3.495847,11.219999,-0.0729984,0.0076358155,-0.013744468,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904761254,Raw,-1.0487667,1.4982382,10.092678,312.54135,-9.040121,-3.985646,12.179999,0.02565634,-0.049480084,-0.08460484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904762403,Raw,-0.9942854,1.2803127,10.133538,290.23315,-7.5566616,-4.542628,14.82,-0.026267206,-0.015577064,-0.040927973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904763452,Raw,-0.89894295,1.4301366,10.051817,251.94644,-7.868167,-5.515481,19.26,-0.027794369,0.029626964,-0.027794369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904764492,Raw,-0.9670447,1.3075534,9.861132,225.70393,-7.5557704,-5.373607,21.0,0.0036651916,0.0070249503,0.09162979,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
754,Октябрьская (КЛЦ) 4,Andrey,1435904764829,Raw,-0.81722087,1.2394516,9.942854,206.5832,-7.4884367,-5.6782136,19.199999,0.009773844,-0.038179077,0.051618114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904765535,Raw,-0.55843425,1.607201,10.065437,189.98315,-10.62631,-4.0982285,21.84,-0.031154128,0.09437868,-0.05009095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904766585,Raw,-1.7434045,2.4925237,10.119919,205.83876,-13.537804,-9.644906,125.28,0.14202617,-0.13805555,-0.12370021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904767601,Raw,-0.20430522,1.0351465,9.425281,190.53334,-5.2756047,-4.489241,15.059999,0.010079277,0.21288654,0.25259277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904768633,Raw,-0.89894295,1.1032481,10.20164,189.17924,-4.6056805,-3.3459978,10.679999,0.007941248,0.10629055,0.03756821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904769787,Raw,-1.4437568,1.0351465,9.833891,182.58409,-5.2061687,-7.346466,14.4,0.0842994,0.015271631,0.19181168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904770801,Raw,-1.293933,0.92618364,10.119919,180.77396,-6.1495657,-7.112425,12.0,0.07513642,0.12095132,-0.10781772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904771819,Raw,-0.84446156,1.8659877,9.220976,197.23338,-7.9582763,-6.904328,25.08,-0.01985312,-0.04520403,-0.2666427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904772860,Raw,-1.920469,1.9749504,10.18802,199.38536,-12.495851,-9.805595,31.619999,-0.030543262,0.26236662,0.1572978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904773893,Raw,-1.5799603,1.7297841,10.392325,198.98787,-10.593148,-8.520685,44.46,0.007941248,-0.093462385,-0.0125227375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
,ServiceLog,Andrey,1435904774906,Raw,-1.2666923,1.7161638,9.670447,202.90132,-10.3130865,-7.401321,52.14,0.0021380284,0.24281894,-0.033292156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435904753
