Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.6095021,3.4099417,9.154829,240.94672,,,,,,,-0.002400307,0.0025931199,0.14009985,913,29.853657,0.84596574,39.839592,Алексеевская 3,-21.518764,-6.8354197,1435845456585,Raw,Anna,1435842209,449805108
-2.3756466,3.3333273,9.308058,245.65254,,,,,,,0.025281655,-0.009116267,0.12091897,,24.477411,30.839794,13.364106,ServiceLog,-21.393036,-7.31963,1435845456854,Raw,Anna,1435842209,449805108
-2.8736405,3.256713,8.733449,278.30786,,,,,,,-0.040742103,-0.061327007,0.12092802,,18.270557,46.533295,10.07943,ServiceLog,-22.638496,-11.574147,1435845457940,Raw,Anna,1435842209,449805108
-2.2990322,3.1800983,9.308058,310.2716,,,,,,,-0.07698,-0.085817434,0.20933725,,23.092958,41.56352,6.474587,ServiceLog,-21.392294,-9.887176,1435845458951,Raw,Anna,1435842209,449805108
-1.762731,3.1800983,9.231443,319.5562,,,,,,,-0.016293753,0.007945009,0.1454078,,27.979326,40.50676,7.751946,ServiceLog,-19.903732,-8.213841,1435845460030,Raw,Anna,1435842209,449805108
-1.6478093,3.0268695,9.346365,316.30463,,,,,,,0.035889026,0.049498845,0.09213845,,21.310846,37.441635,41.40499,ServiceLog,-19.42905,-7.9075747,1435845461045,Raw,Anna,1435842209,449805108
-1.5711949,3.141791,9.269751,284.67813,,,,,,,0.043353334,-0.028269721,0.13688275,,49.247444,-1.2008411,45.581097,ServiceLog,-19.50665,-7.485474,1435845462077,Raw,Anna,1435842209,449805108
-1.417966,2.9885623,10.035895,261.98752,,,,,,,-0.024842232,0.01222098,0.14433187,,35.109703,39.464237,92.65431,ServiceLog,-19.140957,-7.332939,1435845463088,Raw,Anna,1435842209,449805108
-1.6095021,3.0651767,9.537901,260.77463,,,,,,,0.026275279,0.042056907,0.09532359,,27.225113,46.311756,96.91021,ServiceLog,-19.455107,-7.5804906,1435845464118,Raw,Anna,1435842209,449805108
-1.8010383,2.9885623,9.116522,263.69885,,,,,,,0.0060352557,0.00051159324,0.1432605,,17.16819,58.47811,105.94587,ServiceLog,-19.923594,-8.452393,1435845465129,Raw,Anna,1435842209,449805108
-1.8010383,2.9885623,9.116522,263.69885,,,,,,,0.0060352557,0.00051159324,0.1432605,914,17.16819,58.47811,105.94587,Алексеевская 4,-19.923594,-8.452393,1435845465157,Raw,Anna,1435842209,449805108
-1.6478093,3.448249,9.154829,268.69714,,,,,,,-0.0014442323,-0.02291144,0.112358764,,6.285362,60.021965,103.3785,ServiceLog,-20.591768,-8.6051035,1435845466219,Raw,Anna,1435842209,449805108
-1.8010383,3.5248635,8.656835,273.39078,,,,,,,0.034752123,-0.013311278,0.12406735,,287.1273,147.74352,263.45523,ServiceLog,-21.559025,-8.343117,1435845467239,Raw,Anna,1435842209,449805108
