ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
172,Университет 2,md,1418139229593,Raw,0.21792556,5.5162406,7.5456724
,ServiceLog,md,1418139229602,Raw,0.21792556,5.5162406,7.5456724
,ServiceLog,md,1418139231073,Raw,0.19068487,5.6660647,7.4639506
,ServiceLog,md,1418139232117,Raw,0.25878662,5.5434813,7.3822284
,ServiceLog,md,1418139233147,Raw,-0.0,5.6252036,7.4230895
,ServiceLog,md,1418139234544,Raw,0.14982383,6.3198414,6.932757
,ServiceLog,md,1418139235641,Raw,-0.027240695,6.3198414,6.66035
,ServiceLog,md,1418139236660,Raw,0.10896278,6.428804,6.701211
,ServiceLog,md,1418139237832,Raw,0.027240695,6.347082,6.701211
,ServiceLog,md,1418139238932,Raw,0.027240695,6.428804,6.578628
,ServiceLog,md,1418139240477,Raw,0.25878662,6.619489,6.537767
,ServiceLog,md,1418139241506,Raw,-0.3405087,6.0882955,6.769313
,ServiceLog,md,1418139242528,Raw,-0.40861043,5.8158884,6.9599977
,ServiceLog,md,1418139243544,Raw,-0.0,5.8976107,7.2324047
,ServiceLog,md,1418139244573,Raw,0.87170225,4.69902,7.9679036
,ServiceLog,md,1418139246064,Raw,0.6810174,4.69902,8.076866
,ServiceLog,md,1418139247180,Raw,0.6401563,5.053149,7.6954966
,ServiceLog,md,1418139248286,Raw,-0.027240695,5.47538,7.84532
173,Университет 3,md,1418139248900,Raw,0.38136974,5.5162406,7.3141265
,ServiceLog,md,1418139249317,Raw,0.4903325,5.053149,7.6546354
,ServiceLog,md,1418139250356,Raw,0.29964766,5.202973,7.763598
,ServiceLog,md,1418139251406,Raw,0.9125633,5.243834,7.84532
,ServiceLog,md,1418139252485,Raw,0.7627395,5.202973,7.763598
,ServiceLog,md,1418139253623,Raw,0.8308412,5.1621118,7.6954966
,ServiceLog,md,1418139254663,Raw,1.1849703,5.09401,7.6137743
,ServiceLog,md,1418139255789,Raw,1.1441092,5.202973,7.6546354
