ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
983,Октябрьская (КРЛ) 3,yellow,1424851138926,Linear,0.0,0.0,0.0,350.4366,-39.816902,-12.267606,12.75,-0.1705757,0.1673774,-0.20682302,1424851138
,ServiceLog,yellow,1424851139919,Linear,0.0,0.0,0.0,342.85916,-34.74648,-9.338028,12.0,0.34541577,-0.1130064,0.10127932,1424851138
,ServiceLog,yellow,1424851140951,Linear,0.0,0.0,0.0,332.21127,-25.84507,-5.802817,15.75,0.07249467,-0.25586355,0.13219616,1424851138
,ServiceLog,yellow,1424851141995,Linear,0.0,0.0,0.0,343.23944,-28.690142,-8.169014,4.75,0.42430705,-0.29744136,-0.45842218,1424851138
,ServiceLog,yellow,1424851143029,Linear,0.0,0.0,0.0,352.39438,-34.169014,-7.3239436,4.5,-0.1098081,0.19936034,0.5063966,1424851138
,ServiceLog,yellow,1424851144056,Linear,0.0,0.0,0.0,349.2676,-32.380283,-8.112676,4.25,0.018123668,0.20149253,0.08848614,1424851138
,ServiceLog,yellow,1424851145083,Linear,0.0,0.0,0.0,344.50705,-32.450703,-7.8732395,7.0,0.06076759,0.13326226,-0.02771855,1424851138
,ServiceLog,yellow,1424851146116,Linear,0.0,0.0,0.0,344.9014,-32.929577,-8.718309,-1.0,0.14498934,-0.2675906,-0.2249467,1424851138
,ServiceLog,yellow,1424851147151,Linear,0.0,0.0,0.0,352.7465,-31.676056,-9.112676,-3.75,0.0,-0.029850746,-0.13326226,1424851138
,ServiceLog,yellow,1424851148197,Linear,0.0,0.0,0.0,29.535212,-34.014084,-6.2394366,-27.5,0.2249467,-1.3006396,-1.7324094,1424851138
,ServiceLog,yellow,1424851149228,Linear,0.0,0.0,0.0,352.21127,-34.450703,-7.5633802,-3.75,-0.010660981,0.12473348,0.12473348,1424851138
984,Октябрьская (КРЛ) 4,yellow,1424851150153,Linear,0.0,0.0,0.0,338.7324,-35.126762,-9.943662,12.5,0.019189766,-1.0692964,-0.36780384,1424851138
,ServiceLog,yellow,1424851150263,Linear,0.0,0.0,0.0,342.04227,-33.71831,-7.2253523,26.5,-0.0021321962,0.08528785,-0.3464819,1424851138
,ServiceLog,yellow,1424851151323,Linear,0.0,0.0,0.0,338.80283,-31.366198,-8.380281,18.25,0.116204694,-0.24520256,-0.40938166,1424851138
,ServiceLog,yellow,1424851152353,Linear,0.0,0.0,0.0,10.408451,-35.605633,-6.971831,-6.25,-0.8176972,-0.38379532,-2.5458422,1424851138
,ServiceLog,yellow,1424851153400,Linear,0.0,0.0,0.0,25.830986,-29.802816,-10.028169,-17.5,0.13859275,-0.025586354,-0.21428572,1424851138
,ServiceLog,yellow,1424851154453,Linear,0.0,0.0,0.0,23.704226,-36.19718,-9.239436,-14.0,-0.35074627,0.63965887,-0.33901918,1424851138
,ServiceLog,yellow,1424851155489,Linear,0.0,0.0,0.0,255.6338,-28.12676,-24.183098,9.5,-3.030917,3.0255864,4.23774,1424851138
,ServiceLog,yellow,1424851156507,Linear,0.0,0.0,0.0,129.87325,-30.802816,-16.661972,-31.0,-0.23880596,0.02238806,-0.35501066,1424851138
,ServiceLog,yellow,1424851157526,Linear,0.0,0.0,0.0,117.30986,-29.760563,-20.323944,-4.75,0.07569297,-0.2867804,-0.15778251,1424851138
