ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
1653,Парк Победы 3,md,1417616664368,Raw,-3.636633,6.66035,5.284695,1417616664
,ServiceLog,md,1417616665185,Raw,-3.8954194,6.469665,5.243834,1417616664
,ServiceLog,md,1417616666226,Raw,-3.6774938,6.428804,5.3936577,1417616664
,ServiceLog,md,1417616667275,Raw,-3.4731886,6.197258,5.6252036,1417616664
,ServiceLog,md,1417616668317,Raw,-4.0588636,6.701211,4.903325,1417616664
,ServiceLog,md,1417616669349,Raw,-3.4731886,6.469665,5.5434813,1417616664
,ServiceLog,md,1417616670369,Raw,-4.440233,6.810174,4.5491962,1417616664
,ServiceLog,md,1417616671385,Raw,-3.8954194,6.742072,4.5900574,1417616664
,ServiceLog,md,1417616672478,Raw,-3.255263,6.3198414,5.8158884,1417616664
,ServiceLog,md,1417616673498,Raw,-3.5957718,6.428804,5.7750273,1417616664
,ServiceLog,md,1417616674514,Raw,-3.4731886,6.238119,5.434519,1417616664
,ServiceLog,md,1417616675537,Raw,-3.5140498,6.197258,5.47538,1417616664
1654,Парк Победы 4,md,1417616675867,Raw,-3.445948,6.3879433,5.9248514,1417616664
,ServiceLog,md,1417616676576,Raw,-2.5606253,5.8976107,6.006573,1417616664
,ServiceLog,md,1417616677622,Raw,-3.405087,6.510526,5.5434813,1417616664
,ServiceLog,md,1417616678674,Raw,-3.7864566,6.742072,4.671779,1417616664
,ServiceLog,md,1417616679704,Raw,-4.2086873,6.932757,4.0861044,1417616664
,ServiceLog,md,1417616680718,Raw,-3.4731886,7.082581,5.3527966,1417616664
,ServiceLog,md,1417616681755,Raw,-3.091819,6.578628,5.243834,1417616664
,ServiceLog,md,1417616682807,Raw,-3.2825038,6.891896,5.284695,1417616664
,ServiceLog,md,1417616683855,Raw,-3.4731886,7.1915436,5.434519,1417616664
,ServiceLog,md,1417616684879,Raw,-3.445948,7.000859,5.3936577,1417616664
,ServiceLog,md,1417616685931,Raw,-3.405087,6.9599977,5.3119354,1417616664
,ServiceLog,md,1417616686998,Raw,-3.2825038,6.9599977,5.7750273,1417616664
,ServiceLog,md,1417616688045,Raw,-3.636633,6.891896,5.6252036,1417616664
,ServiceLog,md,1417616689089,Raw,-3.405087,6.932757,5.3119354,1417616664
,ServiceLog,md,1417616690109,Raw,-3.5140498,6.851035,5.053149,1417616664
,ServiceLog,md,1417616691126,Raw,-3.173541,6.537767,5.5843425,1417616664
,ServiceLog,md,1417616692181,Raw,-3.13268,6.619489,6.006573,1417616664
,ServiceLog,md,1417616693227,Raw,-2.8602731,6.0474343,5.202973,1417616664
,ServiceLog,md,1417616694275,Raw,-3.091819,6.851035,6.197258,1417616664
,ServiceLog,md,1417616695299,Raw,-2.8330324,6.1291566,5.7341666,1417616664
,ServiceLog,md,1417616696325,Raw,-3.3233647,6.3879433,5.9248514,1417616664
,ServiceLog,md,1417616697368,Raw,-2.901134,6.701211,5.965712,1417616664
,ServiceLog,md,1417616698415,Raw,-3.0237172,6.619489,6.3879433,1417616664
,ServiceLog,md,1417616699864,Raw,-2.7513103,6.619489,6.2789803,1417616664
,ServiceLog,md,1417616700886,Raw,-2.2882185,6.3879433,6.619489,1417616664
,ServiceLog,md,1417616701913,Raw,-2.3699405,6.1291566,6.0474343,1417616664
,ServiceLog,md,1417616702955,Raw,-2.6423476,6.2789803,6.619489,1417616664
,ServiceLog,md,1417616703995,Raw,-2.2882185,6.3879433,6.347082,1417616664
,ServiceLog,md,1417616705020,Raw,-2.0566726,5.965712,5.9248514,1417616664
,ServiceLog,md,1417616706168,Raw,-1.9885708,6.3198414,6.2789803,1417616664
,ServiceLog,md,1417616707185,Raw,-2.2473574,6.0882955,5.6660647,1417616664
,ServiceLog,md,1417616708218,Raw,-2.4516625,6.701211,5.965712,1417616664
,ServiceLog,md,1417616709235,Raw,-2.4516625,6.3198414,5.5162406,1417616664
,ServiceLog,md,1417616710275,Raw,-2.9419951,6.3198414,6.006573,1417616664
,ServiceLog,md,1417616711310,Raw,-2.1792557,6.2789803,6.238119,1417616664
,ServiceLog,md,1417616712330,Raw,-2.3290794,6.578628,7.3549876,1417616664
,ServiceLog,md,1417616713343,Raw,-2.669588,6.428804,5.965712,1417616664
,ServiceLog,md,1417616714384,Raw,-2.2201166,6.0882955,6.1291566,1417616664
