Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.293933,-9.80665,1.1441092,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1463,0.0,Нахимовский проспект 3,0.0,0.0,1435827074972,Raw,vlad,1435827139,321756903
-1.253072,-9.724928,1.4165162,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827075663,Raw,vlad,1435827139,321756903
-1.0623871,-9.724928,0.9942854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827076710,Raw,vlad,1435827139,321756903
-1.0623871,-9.384419,1.4437568,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827077736,Raw,vlad,1435827139,321756903
-0.6810174,-9.602345,1.1032481,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827078767,Raw,vlad,1435827139,321756903
-0.53119355,-9.602345,1.293933,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827079801,Raw,vlad,1435827139,321756903
-0.25878662,-9.915613,1.0215261,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827080841,Raw,vlad,1435827139,321756903
-0.8036005,-11.291268,1.4437568,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827081877,Raw,vlad,1435827139,321756903
-0.53119355,-9.452521,1.0215261,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827082932,Raw,vlad,1435827139,321756903
-0.29964766,-9.874752,1.3756552,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827083965,Raw,vlad,1435827139,321756903
-0.44947147,-9.80665,0.6401563,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827084977,Raw,vlad,1435827139,321756903
-0.5720546,-9.343558,1.1849703,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827086013,Raw,vlad,1435827139,321756903
-0.5720546,-9.343558,1.1849703,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1464,0.0,Нахимовский проспект 4,0.0,0.0,1435827086259,Raw,vlad,1435827139,321756903
-0.44947147,-9.80665,1.0215261,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827087050,Raw,vlad,1435827139,321756903
1.525479,-10.065437,-0.9125633,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827088087,Raw,vlad,1435827139,321756903
0.25878662,-9.452521,-1.7570249,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827089124,Raw,vlad,1435827139,321756903
1.7161638,-9.220976,2.5606253,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827090166,Raw,vlad,1435827139,321756903
-0.9125633,-10.8281765,-2.0975335,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827091203,Raw,vlad,1435827139,321756903
-1.525479,-8.22669,0.53119355,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827092229,Raw,vlad,1435827139,321756903
-1.2258313,-9.684067,0.14982383,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827093256,Raw,vlad,1435827139,321756903
-1.293933,-8.839605,0.6810174,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827094294,Raw,vlad,1435827139,321756903
-1.2258313,-10.024576,0.95342433,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827095336,Raw,vlad,1435827139,321756903
-1.2258313,-8.839605,0.7218784,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827096361,Raw,vlad,1435827139,321756903
-1.2258313,-9.220976,0.95342433,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827097376,Raw,vlad,1435827139,321756903
-1.1849703,-9.956474,0.29964766,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827098412,Raw,vlad,1435827139,321756903
-1.484618,-9.833891,0.53119355,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827099876,Raw,vlad,1435827139,321756903
-1.334794,-9.193735,0.7627395,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827100919,Raw,vlad,1435827139,321756903
-1.1032481,-9.724928,0.9942854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827101945,Raw,vlad,1435827139,321756903
-1.334794,-9.956474,0.9942854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827102981,Raw,vlad,1435827139,321756903
-1.253072,-9.152874,0.9125633,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827104014,Raw,vlad,1435827139,321756903
-1.0215261,-10.147159,0.87170225,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827105048,Raw,vlad,1435827139,321756903
-0.8308412,-9.493382,1.293933,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827106078,Raw,vlad,1435827139,321756903
-1.525479,-9.833891,0.95342433,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827107110,Raw,vlad,1435827139,321756903
-1.4165162,-9.112013,0.6810174,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827108124,Raw,vlad,1435827139,321756903
-1.7161638,-9.724928,0.8036005,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827109211,Raw,vlad,1435827139,321756903
-0.9125633,-9.724928,0.8036005,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827110241,Raw,vlad,1435827139,321756903
-0.9942854,-9.643207,1.1032481,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827111272,Raw,vlad,1435827139,321756903
-1.7570249,-9.874752,1.1849703,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827112303,Raw,vlad,1435827139,321756903
-4.630918,-9.112013,0.8308412,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827113384,Raw,vlad,1435827139,321756903
-0.29964766,-9.493382,0.6810174,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827114637,Raw,vlad,1435827139,321756903
-0.53119355,-9.684067,-0.027240695,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435827115668,Raw,vlad,1435827139,321756903
