ID,Name,User,TimeStamp,Type,X,Y,Z
152,Спортивная 2,md,1418055464235,Raw,0.9125633,5.5843425,7.3141265
,ServiceLog,md,1418055465000,Raw,0.06810174,5.3527966,7.9270425
,ServiceLog,md,1418055466031,Raw,-0.10896278,5.1212506,7.84532
,ServiceLog,md,1418055467107,Raw,0.027240695,5.8976107,7.3141265
,ServiceLog,md,1418055468161,Raw,0.027240695,5.6252036,7.3549876
,ServiceLog,md,1418055469214,Raw,0.06810174,5.706926,7.3822284
,ServiceLog,md,1418055470274,Raw,0.10896278,5.7750273,7.1506824
,ServiceLog,md,1418055471340,Raw,0.21792556,5.9248514,7.2324047
,ServiceLog,md,1418055472397,Raw,0.3405087,6.006573,7.273266
,ServiceLog,md,1418055473457,Raw,0.29964766,6.006573,7.1915436
,ServiceLog,md,1418055474507,Raw,0.3405087,5.8976107,7.082581
,ServiceLog,md,1418055475560,Raw,0.29964766,5.9248514,7.1915436
,ServiceLog,md,1418055476618,Raw,0.29964766,5.9248514,7.2324047
,ServiceLog,md,1418055477687,Raw,0.29964766,5.8976107,7.1915436
,ServiceLog,md,1418055478739,Raw,0.40861043,5.965712,7.1234417
,ServiceLog,md,1418055479809,Raw,0.38136974,6.0474343,7.082581
,ServiceLog,md,1418055480863,Raw,0.38136974,6.0474343,7.1234417
,ServiceLog,md,1418055481918,Raw,0.44947147,6.0474343,7.1506824
,ServiceLog,md,1418055482980,Raw,1.2258313,6.347082,7.1915436
,ServiceLog,md,1418055484037,Raw,2.2473574,5.706926,7.1234417
153,Спортивная 3,md,1418055484353,Raw,1.7161638,5.7750273,7.3822284
