ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
143,Фрунзенская 3,md,1418139690167,Raw,0.87170225,6.932757,6.0474343
,ServiceLog,md,1418139691172,Raw,0.87170225,6.742072,6.0474343
,ServiceLog,md,1418139692255,Raw,0.5720546,6.3879433,6.537767
,ServiceLog,md,1418139693307,Raw,0.44947147,6.851035,6.469665
,ServiceLog,md,1418139694341,Raw,0.61291564,7.000859,6.1563973
,ServiceLog,md,1418139695391,Raw,0.8308412,6.742072,6.238119
,ServiceLog,md,1418139696428,Raw,0.9942854,7.04172,6.006573
,ServiceLog,md,1418139697494,Raw,0.9125633,6.742072,6.2789803
,ServiceLog,md,1418139698527,Raw,0.9942854,6.891896,6.238119
,ServiceLog,md,1418139699575,Raw,0.9942854,6.769313,6.3198414
,ServiceLog,md,1418139700612,Raw,1.0215261,6.742072,6.0474343
,ServiceLog,md,1418139701643,Raw,1.0215261,6.701211,6.197258
,ServiceLog,md,1418139702675,Raw,0.8036005,6.701211,6.3879433
,ServiceLog,md,1418139703711,Raw,1.253072,6.510526,6.537767
,ServiceLog,md,1418139704745,Raw,0.8036005,6.537767,6.510526
,ServiceLog,md,1418139705784,Raw,1.334794,6.469665,6.701211
144,Фрунзенская 4,md,1418139706664,Raw,0.9125633,6.347082,6.3879433
,ServiceLog,md,1418139706816,Raw,0.9125633,6.428804,6.469665
,ServiceLog,md,1418139707889,Raw,0.25878662,6.66035,6.619489
,ServiceLog,md,1418139708922,Raw,0.4903325,6.66035,6.3198414
,ServiceLog,md,1418139710020,Raw,0.5720546,6.197258,7.04172
,ServiceLog,md,1418139711049,Raw,1.2258313,6.1291566,6.66035
,ServiceLog,md,1418139712083,Raw,1.9068487,5.8567495,7.082581
,ServiceLog,md,1418139713479,Raw,0.14982383,6.0882955,6.742072
,ServiceLog,md,1418139714515,Raw,0.5720546,6.1563973,7.000859
,ServiceLog,md,1418139715552,Raw,1.334794,5.8158884,7.1506824
,ServiceLog,md,1418139716591,Raw,-0.10896278,6.66035,6.3879433
,ServiceLog,md,1418139717630,Raw,0.8308412,5.965712,6.851035
,ServiceLog,md,1418139718665,Raw,0.40861043,5.8158884,6.851035
,ServiceLog,md,1418139719700,Raw,0.5720546,5.8567495,7.04172
,ServiceLog,md,1418139722132,Raw,0.87170225,5.434519,7.1915436
,ServiceLog,md,1418139724018,Raw,1.1032481,5.012288,7.6546354
,ServiceLog,md,1418139725133,Raw,0.87170225,5.09401,7.273266
,ServiceLog,md,1418139726182,Raw,0.6810174,4.971427,6.851035
,ServiceLog,md,1418139727231,Raw,0.8308412,5.053149,7.6546354
,ServiceLog,md,1418139728268,Raw,0.95342433,4.971427,7.273266
,ServiceLog,md,1418139729310,Raw,0.6810174,5.3936577,7.572913
,ServiceLog,md,1418139730410,Raw,0.9125633,5.47538,7.5456724
,ServiceLog,md,1418139731457,Raw,1.0215261,5.6660647,7.7363577
,ServiceLog,md,1418139732497,Raw,0.53119355,6.619489,7.6546354
,ServiceLog,md,1418139733599,Raw,0.6401563,5.6252036,7.6954966
,ServiceLog,md,1418139734637,Raw,0.44947147,5.7341666,8.117727
,ServiceLog,md,1418139735789,Raw,0.40861043,6.0474343,8.036005
,ServiceLog,md,1418139736822,Raw,0.8036005,5.7750273,7.3549876
,ServiceLog,md,1418139738041,Raw,0.8036005,5.7750273,7.572913
,ServiceLog,md,1418139739112,Raw,0.6810174,6.1563973,8.036005
,ServiceLog,md,1418139740146,Raw,1.334794,4.8216033,7.6546354
