ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
693,Проспект Мира (КЛЦ) 3,md,1418116738422,Raw,-1.1441092,6.1563973,6.742072
,ServiceLog,md,1418116738890,Raw,-1.1441092,6.1563973,7.04172
,ServiceLog,md,1418116739953,Raw,-1.7570249,5.6660647,7.3141265
,ServiceLog,md,1418116740978,Raw,-0.9942854,5.7750273,7.504812
,ServiceLog,md,1418116742028,Raw,-0.9125633,5.6252036,7.504812
,ServiceLog,md,1418116743102,Raw,-0.87170225,5.5162406,7.4639506
,ServiceLog,md,1418116744136,Raw,-1.0623871,5.706926,7.6954966
,ServiceLog,md,1418116745495,Raw,-0.95342433,5.434519,7.6954966
,ServiceLog,md,1418116746576,Raw,-1.0623871,5.5434813,7.6137743
,ServiceLog,md,1418116747640,Raw,-1.2258313,5.3936577,7.6137743
,ServiceLog,md,1418116748679,Raw,-2.7513103,4.739881,7.1506824
694,Проспект Мира (КЛЦ) 4,md,1418116749272,Raw,-1.8387469,5.3119354,7.3822284
,ServiceLog,md,1418116749790,Raw,-1.4437568,5.284695,7.273266
,ServiceLog,md,1418116750845,Raw,-1.607201,5.3527966,7.3549876
,ServiceLog,md,1418116751911,Raw,-2.2882185,6.469665,6.3879433
,ServiceLog,md,1418116752949,Raw,-2.0975335,6.701211,6.0474343
,ServiceLog,md,1418116754024,Raw,-2.3290794,6.537767,5.7341666
,ServiceLog,md,1418116755097,Raw,-2.3290794,6.742072,5.8158884
,ServiceLog,md,1418116756187,Raw,-2.4516625,6.619489,6.0474343
,ServiceLog,md,1418116757260,Raw,-1.3756552,4.1269655,8.076866
,ServiceLog,md,1418116758293,Raw,-1.4437568,4.5491962,8.036005
,ServiceLog,md,1418116759321,Raw,-1.6344417,4.5491962,7.8861814
,ServiceLog,md,1418116760346,Raw,-1.56634,5.5162406,7.273266
,ServiceLog,md,1418116761410,Raw,-1.253072,4.671779,7.804459
,ServiceLog,md,1418116762458,Raw,-2.1383946,3.5140498,7.9679036
,ServiceLog,md,1418116763520,Raw,-1.4437568,3.5140498,8.036005
