ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
2163,Славянский бульвар 3,md,1418141099267,Raw,4.167826,3.8954194,7.995144,1418140873
,ServiceLog,md,1418141099814,Raw,2.6014864,2.0975335,8.989429,1418140873
,ServiceLog,md,1418141100855,Raw,2.8602731,2.4516625,9.030291,1418140873
,ServiceLog,md,1418141101919,Raw,3.2825038,2.7513103,8.880466,1418140873
,ServiceLog,md,1418141102997,Raw,3.3233647,2.8602731,8.839605,1418140873
,ServiceLog,md,1418141104040,Raw,3.8954194,2.6423476,8.880466,1418140873
,ServiceLog,md,1418141105060,Raw,3.4731886,2.3290794,9.030291,1418140873
,ServiceLog,md,1418141106095,Raw,4.167826,2.5606253,8.580819,1418140873
,ServiceLog,md,1418141107121,Raw,3.8954194,2.4108016,8.580819,1418140873
,ServiceLog,md,1418141108138,Raw,4.167826,2.5606253,8.60806,1418140873
,ServiceLog,md,1418141109158,Raw,4.2086873,2.5197644,8.349273,1418140873
2164,Славянский бульвар 4,md,1418141109343,Raw,4.2086873,2.5606253,8.499097,1418140873
,ServiceLog,md,1418141110183,Raw,4.167826,2.7104492,8.648921,1418140873
,ServiceLog,md,1418141111223,Raw,3.091819,4.0861044,8.417375,1418140873
,ServiceLog,md,1418141112284,Raw,2.901134,4.0861044,8.076866,1418140873
,ServiceLog,md,1418141113334,Raw,2.901134,2.0975335,8.921328,1418140873
,ServiceLog,md,1418141114354,Raw,4.2904096,2.9419951,8.22669,1418140873
,ServiceLog,md,1418141115378,Raw,3.445948,2.5197644,8.580819,1418140873
,ServiceLog,md,1418141116409,Raw,2.7104492,3.5549107,8.839605,1418140873
,ServiceLog,md,1418141117457,Raw,2.2882185,2.8602731,8.648921,1418140873
,ServiceLog,md,1418141118492,Raw,2.7104492,2.9419951,8.989429,1418140873
,ServiceLog,md,1418141119617,Raw,4.0180025,4.3176503,7.4230895,1418140873
,ServiceLog,md,1418141121525,Raw,7.2324047,4.903325,5.7750273,1418140873
,ServiceLog,md,1418141122560,Raw,6.1563973,6.537767,4.5900574,1418140873
,ServiceLog,md,1418141123582,Raw,4.5491962,7.2324047,5.1621118,1418140873
,ServiceLog,md,1418141124766,Raw,4.440233,7.1915436,4.5900574,1418140873
,ServiceLog,md,1418141125788,Raw,4.399372,6.9599977,4.508335,1418140873
