ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
1303,Бибирево 3,Andrey,1435845119225,Raw,-0.40861043,2.8875136,9.833891,34.770676,-14.890173,-5.7941437,-13.86,-0.13805555,0.019242255,0.04550946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845119740,Raw,-0.40861043,2.73769,9.779409,37.521706,-14.519704,-4.2182126,-14.099999,-0.032986723,-0.009773844,-0.026572637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845120763,Raw,-0.58567494,2.4516625,9.765789,75.53723,-13.687509,-3.337201,-14.94,0.032375857,-0.0012217305,0.013439035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845121830,Raw,-0.58567494,2.3426998,10.119919,53.84461,-12.94431,-3.1387591,-17.46,0.07391469,-0.014049901,0.004886922,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845122902,Raw,-0.6946377,2.3971813,9.629586,56.34795,-12.755465,-3.9454508,-22.14,0.12980886,-0.038179077,0.025961773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845123949,Raw,-0.7082581,2.1111538,9.874752,50.80293,-11.905584,-4.1296926,-21.18,-0.05589417,0.02107485,-0.03604105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845124975,Raw,-1.0623871,2.002191,9.697687,72.89925,-11.437585,-4.800865,-24.06,0.20708331,-0.0729984,0.05681047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845126018,Raw,-0.8036005,2.0430522,9.643207,63.60642,-11.665123,-4.2554636,-20.82,-0.10354166,0.084910266,-0.17440203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845127112,Raw,-1.3075534,1.7706453,9.765789,46.828358,-10.836698,-5.1961827,-24.72,0.10934488,-0.079107046,-0.01160644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845128140,Raw,-0.7627395,2.192876,9.466142,54.775394,-10.924541,-5.187902,-28.8,0.0067195175,-0.0729984,0.095294975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845129178,Raw,-0.9125633,2.0294318,9.997335,58.722107,-10.845121,-5.373498,-28.199999,0.30390546,-0.20097467,0.15699236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845130205,Raw,-0.55843425,2.152015,9.438901,50.35629,-11.066724,-5.1654,-27.9,-0.29443705,0.24404067,-0.1414153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845131234,Raw,-1.1849703,1.5935807,9.997335,35.31352,-10.096953,-6.0974407,-18.0,0.14172074,-0.06414085,0.083383106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845132370,Raw,-1.1168685,1.9068487,9.888372,48.13551,-10.365748,-5.873124,-22.56,-0.03359759,0.014049901,-0.008246681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845133440,Raw,-1.4573772,1.3620348,10.010956,47.742065,-9.4892435,-6.6337156,-17.88,-0.029932396,0.0571159,-0.059864793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
1304,Бибирево 4,Andrey,1435845134332,Raw,-0.6537767,2.0294318,9.765789,69.2976,-10.462306,-6.0200825,-14.16,-0.0070249503,0.1414153,-0.12461651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845134478,Raw,-1.3484144,1.6480621,10.705593,67.9232,-10.155601,-5.9429784,-11.58,0.055588737,0.008552114,0.026572637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845135491,Raw,-0.7899802,1.7706453,9.956474,83.738525,-9.866755,-6.134235,-11.34,-0.08093964,0.09285152,0.044898596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845136570,Raw,-1.4165162,1.607201,10.038197,104.74935,-9.629762,-6.828688,-15.299999,0.09040806,-0.071776666,0.056199603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845137735,Raw,-1.2258313,1.920469,9.915613,127.45036,-9.913519,-6.6489415,-15.66,0.01160644,0.005497787,-0.028710667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845138763,Raw,-1.3620348,1.920469,10.3242235,144.67896,-9.287496,-7.2362638,-4.62,-0.037873644,0.03604105,0.0143553335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845139777,Raw,-1.6616824,1.3211738,10.038197,152.48308,-9.264624,-7.5036144,-8.34,-0.03848451,0.043676864,-0.016493361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845140796,Raw,-1.2258313,1.4028958,9.929234,169.86356,-9.594604,-7.344446,-12.36,0.059253927,-0.022296581,-0.022602014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845141830,Raw,-1.6753027,1.4982382,10.147159,177.48872,-9.316787,-7.576907,-4.8599997,0.17898351,-0.1328632,0.030543262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845142880,Raw,-2.9283748,1.8659877,9.248216,168.44931,-12.189413,-13.614016,-6.72,0.22052236,0.094989546,0.089186326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845143944,Raw,-1.0215261,1.4437568,10.024576,182.06038,-11.308457,-6.3553348,-0.24,0.15088372,-0.24312437,0.21960606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845144961,Raw,-0.47671217,2.2745981,10.228881,171.81215,-11.563833,-3.8076265,-7.3199997,-0.0888809,0.14844026,0.058948494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845145987,Raw,-0.667397,2.0566726,9.248216,167.0672,-10.559049,-3.8909407,-10.98,-0.41325033,0.3213151,-0.20708331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845147045,Raw,-0.50395286,1.4437568,9.275456,170.77094,-11.126498,-8.872589,-10.38,-0.3735441,0.39706242,0.1863139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845148079,Raw,-1.6616824,1.879608,9.39804,175.54843,-14.581971,-10.84363,-9.36,-0.29749137,0.45081854,0.022907447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845149126,Raw,-0.7491191,2.547005,10.637491,198.57887,-12.473925,-6.3794155,27.359999,0.32711834,0.040317107,0.060170226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845150205,Raw,-2.4516625,2.5742457,11.018862,196.43875,-12.550568,-7.971961,21.359999,0.014660766,-0.071776666,0.04642576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845151243,Raw,-1.4301366,2.315459,9.547864,197.52316,-12.719435,-7.4376135,23.34,0.20433442,-0.13194689,0.06963864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845152279,Raw,-1.4437568,2.506144,9.752169,190.5597,-12.388567,-7.8458605,4.74,0.45937067,-0.13988814,0.13255776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845153353,Raw,-0.87170225,0.980665,10.310603,196.7864,-12.160807,-7.7070303,19.32,-0.3735441,-0.028099801,0.14996742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845154388,Raw,-0.27240697,1.7978859,9.343558,193.69727,-12.732238,-4.8048778,4.38,0.070249505,-0.16157386,0.11881329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845155416,Raw,-1.4028958,1.2258313,10.433187,198.13544,-10.042612,-6.6005797,-8.5199995,0.18173242,0.015882496,0.02443461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845156492,Raw,-1.2394516,1.6344417,10.092678,89.44385,-9.969539,-7.51377,-55.199997,-0.24770586,0.093767814,0.2134974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
,ServiceLog,Andrey,1435845157599,Raw,-0.61291564,1.7434045,10.678352,57.870655,-9.280522,-7.5661097,-32.7,0.12339478,-0.026267206,0.056199603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435845119
