ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
163,Воробьёвы горы 3,md,1418139438184,Raw,1.0215261,6.347082,6.619489
,ServiceLog,md,1418139438985,Raw,1.0215261,6.2789803,6.769313
,ServiceLog,md,1418139440020,Raw,0.9942854,6.3879433,6.469665
,ServiceLog,md,1418139441061,Raw,0.9942854,6.578628,6.469665
,ServiceLog,md,1418139442081,Raw,1.3756552,6.428804,6.810174
,ServiceLog,md,1418139443098,Raw,1.1849703,6.2789803,6.742072
,ServiceLog,md,1418139444129,Raw,1.253072,6.238119,6.742072
,ServiceLog,md,1418139445157,Raw,1.293933,6.1291566,6.9599977
,ServiceLog,md,1418139446175,Raw,1.293933,5.9248514,6.851035
,ServiceLog,md,1418139447210,Raw,1.293933,6.0882955,6.9599977
,ServiceLog,md,1418139448233,Raw,1.2258313,6.0882955,7.04172
,ServiceLog,md,1418139449275,Raw,1.1032481,6.0882955,7.1234417
,ServiceLog,md,1418139450313,Raw,1.1849703,6.1291566,7.04172
,ServiceLog,md,1418139451345,Raw,1.1441092,6.197258,7.273266
164,Воробьёвы горы 4,md,1418139452183,Raw,1.2258313,6.006573,6.810174
,ServiceLog,md,1418139452427,Raw,1.1441092,5.6660647,6.769313
,ServiceLog,md,1418139453502,Raw,1.2258313,5.8567495,7.5456724
,ServiceLog,md,1418139454535,Raw,0.027240695,6.2789803,6.891896
,ServiceLog,md,1418139455589,Raw,0.6810174,5.7341666,6.851035
,ServiceLog,md,1418139456612,Raw,1.0623871,5.3936577,7.1915436
,ServiceLog,md,1418139457649,Raw,0.4903325,5.3936577,7.5456724
,ServiceLog,md,1418139458681,Raw,1.253072,4.862464,7.273266
,ServiceLog,md,1418139459715,Raw,1.293933,4.630918,8.458236
,ServiceLog,md,1418139460748,Raw,1.0215261,4.862464,8.349273
,ServiceLog,md,1418139461783,Raw,0.8036005,4.930566,8.839605
,ServiceLog,md,1418139462863,Raw,1.1441092,5.202973,8.22669
,ServiceLog,md,1418139463957,Raw,0.44947147,5.243834,7.804459
,ServiceLog,md,1418139465051,Raw,0.9942854,5.202973,8.036005
,ServiceLog,md,1418139466158,Raw,0.5720546,5.1212506,7.7363577
,ServiceLog,md,1418139467246,Raw,1.1032481,5.1212506,8.22669
,ServiceLog,md,1418139468322,Raw,0.38136974,5.5434813,8.036005
,ServiceLog,md,1418139469396,Raw,0.8036005,5.6252036,8.117727
,ServiceLog,md,1418139470477,Raw,0.6810174,4.69902,9.220976
,ServiceLog,md,1418139471515,Raw,0.19068487,4.4810944,7.995144
,ServiceLog,md,1418139472587,Raw,0.19068487,4.2086873,7.9270425
,ServiceLog,md,1418139473662,Raw,0.9125633,4.780742,8.308413
,ServiceLog,md,1418139474724,Raw,0.7627395,4.440233,7.84532
,ServiceLog,md,1418139475791,Raw,0.61291564,5.6252036,8.921328
,ServiceLog,md,1418139476864,Raw,0.44947147,4.2495484,7.9270425
,ServiceLog,md,1418139477945,Raw,0.53119355,4.5900574,7.5456724
,ServiceLog,md,1418139479059,Raw,1.1032481,4.903325,8.499097
,ServiceLog,md,1418139480122,Raw,0.6810174,5.012288,7.4230895
,ServiceLog,md,1418139481154,Raw,0.25878662,4.399372,7.1506824
