ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1333,Петровско-Разумовская 3,md,1418115815477,Raw,0.06810174,4.5900574,8.648921
,ServiceLog,md,1418115816223,Raw,-0.21792556,3.9771416,8.798744
,ServiceLog,md,1418115817250,Raw,0.19068487,3.7047346,8.076866
,ServiceLog,md,1418115818284,Raw,-0.3405087,4.440233,8.539958
,ServiceLog,md,1418115819317,Raw,-0.14982383,4.0588636,8.648921
,ServiceLog,md,1418115820346,Raw,-0.19068487,4.0588636,8.60806
,ServiceLog,md,1418115821426,Raw,0.19068487,4.0861044,7.9270425
,ServiceLog,md,1418115822483,Raw,-0.4903325,3.9362805,8.962189
,ServiceLog,md,1418115823541,Raw,-0.40861043,3.8954194,8.539958
,ServiceLog,md,1418115824600,Raw,-0.38136974,4.0588636,8.458236
1334,Петровско-Разумовская 4,md,1418115825472,Raw,-0.53119355,4.0861044,8.60806
,ServiceLog,md,1418115825669,Raw,-0.29964766,3.8954194,8.648921
,ServiceLog,md,1418115826744,Raw,-1.484618,4.508335,8.689782
,ServiceLog,md,1418115827857,Raw,-2.669588,4.5900574,7.84532
,ServiceLog,md,1418115828916,Raw,-0.61291564,3.8954194,8.349273
,ServiceLog,md,1418115829952,Raw,-0.87170225,4.1269655,8.539958
,ServiceLog,md,1418115830990,Raw,-0.87170225,4.0861044,8.539958
,ServiceLog,md,1418115832060,Raw,-0.7218784,4.0180025,8.880466
,ServiceLog,md,1418115833129,Raw,-1.334794,3.4731886,8.22669
,ServiceLog,md,1418115834189,Raw,-1.3756552,3.9362805,8.648921
,ServiceLog,md,1418115835243,Raw,-0.10896278,5.47538,7.3822284
,ServiceLog,md,1418115836318,Raw,0.3405087,5.5843425,7.04172
,ServiceLog,md,1418115837447,Raw,1.9885708,3.091819,8.880466
,ServiceLog,md,1418115838529,Raw,9.302697,3.8273177,-2.3699405
,ServiceLog,md,1418115839562,Raw,9.575105,3.0237172,-3.3642259
,ServiceLog,md,1418115840629,Raw,9.534244,2.982856,-2.669588
,ServiceLog,md,1418115841700,Raw,9.343558,2.7921712,-3.091819
,ServiceLog,md,1418115842774,Raw,9.152874,2.901134,-3.091819
