ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
762,Парк культуры (КЛЦ) 2,md,1423814946684,Raw,1.334794,4.5491962,7.804459,59.0,-29.0,8.0,-23.1875,0.0,0.0,0.0
,ServiceLog,md,1423814947055,Raw,1.4165162,4.4810944,7.995144,55.0,-28.0,8.0,-23.875,0.0,0.0,0.0
,ServiceLog,md,1423814948079,Raw,1.293933,4.671779,7.995144,54.0,-29.0,7.0,-15.875,0.0,0.0,0.0
,ServiceLog,md,1423814949133,Raw,0.44947147,5.47538,7.2324047,64.0,-37.0,2.0,-24.875,0.0,0.0,0.0
,ServiceLog,md,1423814950157,Raw,0.6810174,5.3119354,7.5456724,77.0,-35.0,4.0,-30.875,0.0,0.0,0.0
,ServiceLog,md,1423814951212,Raw,0.8308412,5.3527966,7.5456724,79.0,-35.0,5.0,-33.1875,0.0,0.0,0.0
,ServiceLog,md,1423814952265,Raw,0.44947147,6.742072,6.1291566,100.0,-47.0,2.0,-32.8125,0.0,0.0,0.0
,ServiceLog,md,1423814953282,Raw,0.25878662,6.851035,6.1291566,106.0,-48.0,1.0,-30.625,0.0,0.0,0.0
,ServiceLog,md,1423814954341,Raw,0.29964766,6.810174,6.197258,107.0,-47.0,1.0,-27.9375,0.0,0.0,0.0
,ServiceLog,md,1423814955399,Raw,0.21792556,7.3549876,5.7341666,111.0,-52.0,1.0,-22.75,0.0,0.0,0.0
,ServiceLog,md,1423814956437,Raw,0.44947147,8.117727,4.3176503,131.0,-61.0,2.0,-19.9375,0.0,0.0,0.0
,ServiceLog,md,1423814957489,Raw,0.3405087,8.117727,4.508335,131.0,-60.0,2.0,-23.8125,0.0,0.0,0.0
,ServiceLog,md,1423814958505,Raw,0.3405087,7.995144,4.5491962,132.0,-60.0,2.0,-22.5,0.0,0.0,0.0
,ServiceLog,md,1423814959570,Raw,2.1383946,7.000859,5.3936577,108.0,-50.0,13.0,-21.4375,0.0,0.0,0.0
,ServiceLog,md,1423814960619,Raw,1.9068487,6.769313,6.0474343,94.0,-46.0,11.0,-17.625,0.0,0.0,0.0
,ServiceLog,md,1423814961666,Raw,1.8387469,6.851035,5.7750273,87.0,-48.0,11.0,-18.3125,0.0,0.0,0.0
,ServiceLog,md,1423814962680,Raw,1.9068487,6.932757,5.7750273,75.0,-48.0,11.0,-11.6875,0.0,0.0,0.0
,ServiceLog,md,1423814963697,Raw,1.7161638,6.810174,5.7750273,74.0,-48.0,11.0,-11.1875,0.0,0.0,0.0
,ServiceLog,md,1423814964718,Raw,1.7978859,6.851035,5.9248514,20.0,-49.0,11.0,4.625,0.0,0.0,0.0
,ServiceLog,md,1423814965774,Raw,1.7570249,6.810174,5.8976107,353.0,-47.0,11.0,17.5,0.0,0.0,0.0
,ServiceLog,md,1423814966836,Raw,1.9885708,7.1506824,5.965712,341.0,-48.0,12.0,26.75,0.0,0.0,0.0
,ServiceLog,md,1423814967891,Raw,2.8602731,5.202973,7.04172,340.0,-34.0,18.0,35.625,0.0,0.0,0.0
,ServiceLog,md,1423814968945,Raw,2.9419951,5.243834,7.04172,339.0,-34.0,18.0,38.0,0.0,0.0,0.0
,ServiceLog,md,1423814969989,Raw,2.901134,5.3936577,7.082581,338.0,-35.0,18.0,38.5625,0.0,0.0,0.0
,ServiceLog,md,1423814971007,Raw,2.3699405,5.284695,7.04172,334.0,-36.0,14.0,38.5,0.0,0.0,0.0
763,Парк культуры (КЛЦ) 3,md,1423814971460,Raw,1.9068487,5.7341666,6.769313,334.0,-38.0,12.0,34.75,0.0,0.0,0.0
