ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
993,Шаболовская 3,Andrey,1435851060939,Raw,0.35412905,2.315459,10.256122,199.28853,-13.125412,-4.734439,11.219999,0.060170226,0.16126843,-0.07849618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851060992,Raw,0.35412905,2.315459,10.256122,199.28853,-13.125412,-4.734439,11.219999,0.04428773,0.035124753,-0.12217305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851062008,Raw,-0.25878662,2.4925237,9.901993,199.74709,-13.416736,-2.8739574,12.059999,0.01863139,-0.004886922,-0.038789943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851063047,Raw,-0.40861043,2.4380422,9.983715,203.69029,-13.409573,-2.3800476,14.82,-0.029626964,0.028405234,0.02687807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851064092,Raw,-0.27240697,2.2064962,9.956474,219.40483,-12.826215,-0.592596,17.34,-0.029932396,0.034513887,0.0061086523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851065122,Raw,-0.27240697,2.3018389,10.160779,222.20149,-13.167063,-0.2305088,17.16,-0.043982297,0.049785517,0.0106901415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851066136,Raw,-0.05448139,2.3699405,9.724928,216.93858,-13.015116,-0.17456321,26.279999,-0.03268129,-0.025045475,-0.07574729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851067187,Raw,-0.21792556,2.2201166,9.833891,215.67877,-11.964875,-1.2541755,22.92,-0.03634648,-0.052839845,0.03176499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851068258,Raw,-0.20430522,2.070293,9.942854,217.44812,-11.820072,-0.37816626,20.46,0.005497787,-0.03145956,0.004581489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851069292,Raw,-0.19068487,2.2609777,9.738548,219.14426,-12.2987175,-0.9500842,19.02,0.01863139,-0.010995574,-0.025350908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851070346,Raw,-0.24516626,2.4516625,9.80665,199.0583,-13.510432,-0.5892726,14.7,-0.034513887,-0.027488936,-0.023823744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
,ServiceLog,Andrey,1435851071368,Raw,-0.50395286,2.4925237,9.425281,200.18272,-13.637757,-1.6027153,16.619999,-0.022907447,-0.0027488936,0.032070424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
994,Шаболовская 4,Andrey,1435851071784,Raw,-0.40861043,2.4516625,9.929234,189.75375,-13.17361,-2.1859465,8.22,0.05009095,0.074830994,-0.09468412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435851060
