ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1342,Тимирязевская 2,md,1418115940991,Raw,-0.44947147,4.508335,8.22669
,ServiceLog,md,1418115941458,Raw,-0.44947147,4.5491962,8.22669
,ServiceLog,md,1418115942494,Raw,-0.3405087,4.508335,8.267551
,ServiceLog,md,1418115943549,Raw,-0.40861043,4.508335,8.308413
,ServiceLog,md,1418115944639,Raw,-0.38136974,4.440233,8.22669
,ServiceLog,md,1418115945699,Raw,-0.38136974,4.508335,8.22669
,ServiceLog,md,1418115946760,Raw,-0.3405087,4.508335,8.267551
,ServiceLog,md,1418115947811,Raw,-0.38136974,4.4810944,8.22669
,ServiceLog,md,1418115948968,Raw,-0.3405087,4.4810944,8.22669
,ServiceLog,md,1418115949997,Raw,-0.29964766,4.4810944,8.267551
,ServiceLog,md,1418115951029,Raw,-0.25878662,4.4810944,8.267551
,ServiceLog,md,1418115952058,Raw,-0.29964766,4.4810944,8.22669
,ServiceLog,md,1418115953080,Raw,-0.25878662,4.508335,8.185829
,ServiceLog,md,1418115954105,Raw,-0.3405087,4.4810944,8.308413
,ServiceLog,md,1418115955133,Raw,-0.3405087,4.4810944,8.22669
,ServiceLog,md,1418115956170,Raw,-0.19068487,4.440233,8.267551
,ServiceLog,md,1418115957202,Raw,-0.19068487,4.399372,8.349273
,ServiceLog,md,1418115958238,Raw,-0.21792556,4.399372,8.3765135
,ServiceLog,md,1418115959273,Raw,-0.21792556,4.399372,8.267551
,ServiceLog,md,1418115960330,Raw,-0.06810174,4.440233,8.267551
,ServiceLog,md,1418115961383,Raw,0.44947147,4.2086873,8.3765135
1343,Тимирязевская 3,md,1418115961729,Raw,0.8036005,4.739881,8.158588
