ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
263,Каховская 3,Andrey,1435905888254,Raw,1.3756552,0.9942854,10.010956,295.5172,-9.417874,0.9398349,20.039999,0.16890424,0.13347405,0.025350908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905888282,Raw,1.3756552,0.9942854,10.010956,295.5172,-9.417874,0.9398349,20.039999,0.058948494,0.2415972,-0.0580322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905889307,Raw,-0.8036005,1.525479,10.051817,277.79248,-7.3291006,-3.8362253,25.08,-0.029626964,0.112704635,0.1704314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905890345,Raw,-0.7354988,1.5118586,10.242501,279.64172,-7.649592,-2.8143532,25.74,0.03604105,-0.050701816,0.069027774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905891367,Raw,-0.667397,1.4982382,10.174399,294.69574,-8.124342,-2.1521053,24.119999,0.004276057,0.06963864,-0.076358154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905892417,Raw,-1.1032481,1.7161638,10.351464,305.77625,-8.906305,-4.616326,60.96,-0.08399397,-0.0070249503,-0.12889257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905893454,Raw,0.21792556,1.4982382,10.119919,305.75787,-7.0326476,3.0560734,46.98,0.05222898,0.030543262,0.029932396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905894465,Raw,0.040861044,1.6889231,10.010956,299.14606,-7.958121,2.0902207,44.1,-0.042455133,-0.023823744,-0.02321288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905895529,Raw,-0.24516626,1.7297841,10.283362,298.7119,-8.541493,1.6168449,37.86,-0.009468411,0.29718593,-0.09621128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905896618,Raw,-0.24516626,1.525479,9.915613,294.87497,-6.8063235,0.67802733,30.599998,-0.0729984,0.08582657,0.046120327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905897693,Raw,-1.1168685,1.9885708,10.256122,251.00655,-6.7456374,-0.5454981,19.56,-0.07696902,0.06719518,0.13897185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905898796,Raw,-0.14982383,1.6344417,9.765789,244.98497,-8.168505,-0.5090673,21.119999,-0.014966198,0.025350908,-0.11789699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905899848,Raw,-0.08172209,1.4573772,10.024576,258.8018,-8.069787,-1.2965639,27.48,-0.003970624,-0.025961773,-0.038789943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
264,Каховская 4,Andrey,1435905900778,Raw,0.35412905,1.6753027,9.684067,270.76257,-10.360637,-1.153217,27.119999,-0.24281894,0.11636983,-0.21197024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905900873,Raw,-0.14982383,1.6753027,7.205164,273.4055,-10.43178,-1.9134886,28.74,-0.0027488936,0.03268129,0.044898596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905901889,Raw,-1.484618,2.383561,9.861132,280.43317,-12.992116,-7.674135,26.279999,0.05009095,0.46211955,0.10140363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905902943,Raw,-0.7354988,1.96133,9.901993,259.86575,-12.914462,-5.4079905,23.939999,0.112704635,0.1133155,-0.03359759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905903951,Raw,-0.980665,2.1656353,9.479762,241.514,-13.706281,-5.3303833,28.14,-0.0027488936,0.005497787,0.028405234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905904979,Raw,-1.0487667,2.083913,10.010956,245.43091,-12.487882,-5.5508227,23.22,0.119729586,0.20280726,0.14172074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905906004,Raw,-1.607201,2.3563201,9.80665,231.82574,-14.309914,-10.354586,19.619999,-0.029626964,0.06841691,0.05681047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905907065,Raw,-1.5390993,2.383561,9.820271,217.58469,-14.789853,-9.7143135,11.28,-0.067500606,0.022296581,0.032986723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905908077,Raw,-1.607201,2.6014864,9.80665,230.12119,-16.398306,-9.242658,30.06,-0.015882496,0.038179077,0.007941248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
,ServiceLog,Andrey,1435905909090,Raw,-1.3211738,2.4108016,9.697687,240.80452,-14.0559025,-6.437557,19.02,-0.03359759,0.053450707,-0.15577064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,828403345,1435905888
