ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
1093,Новоясеневская 3,bishop,1417415787966,Raw,-0.26764342,2.2614973,10.115964,1417415787
,ServiceLog,bishop,1417415788829,Raw,-0.1526825,3.1045442,9.771081,1417415787
,ServiceLog,bishop,1417415789854,Raw,0.4604425,3.602708,9.349558,1417415787
,ServiceLog,bishop,1417415791822,Raw,0.0005987549,3.334466,9.349558,1417415787
,ServiceLog,bishop,1417415792837,Raw,-0.459245,3.9475908,9.426198,1417415787
,ServiceLog,bishop,1417415793852,Raw,0.0005987549,3.4111066,9.426198,1417415787
,ServiceLog,bishop,1417415794867,Raw,-0.11436218,3.0279036,9.69444,1417415787
,ServiceLog,bishop,1417415795886,Raw,-0.1526825,3.0662239,9.464519,1417415787
,ServiceLog,bishop,1417415796901,Raw,-0.4975653,3.449427,9.73276,1417415787
,ServiceLog,bishop,1417415798092,Raw,-0.459245,3.6410284,9.65612,1417415787
,ServiceLog,bishop,1417415799112,Raw,-0.4209247,3.0662239,9.502839,1417415787
,ServiceLog,bishop,1417415800134,Raw,-0.07604187,2.6447003,9.6178,1417415787
1094,Новоясеневская 4,bishop,1417415800584,Raw,-0.30596375,2.6447003,9.119636,1417415787
,ServiceLog,bishop,1417415801148,Raw,-0.22932312,2.5297394,9.771081,1417415787
,ServiceLog,bishop,1417415802165,Raw,0.15388,3.1811848,9.502839,1417415787
,ServiceLog,bishop,1417415803187,Raw,-0.38260436,3.717669,8.928034,1417415787
,ServiceLog,bishop,1417415804206,Raw,-0.26764342,3.5260675,9.272917,1417415787
,ServiceLog,bishop,1417415805237,Raw,-0.03772156,2.874622,10.345885,1417415787
,ServiceLog,bishop,1417415806263,Raw,-0.8424481,2.7979815,10.230925,1417415787
,ServiceLog,bishop,1417415807287,Raw,0.69036436,2.1848567,10.077643,1417415787
,ServiceLog,bishop,1417415808300,Raw,0.23052064,2.989583,9.081315,1417415787
,ServiceLog,bishop,1417415809317,Raw,-0.7274872,2.7979815,9.924362,1417415787
,ServiceLog,bishop,1417415810344,Raw,0.03891907,2.5297394,7.7784247,1417415787
