ID,Name,User,TimeStamp,Type,X,Y,Z
1083,Ясенево 3,bishop,1417190249875,Raw,0.0005987549,2.4147785,9.8094015
ServiceLog,bishop,,1417190250370,Raw,-0.8807684,2.9129424,8.813073
ServiceLog,bishop,,1417190251386,Raw,-1.4938934,3.334466,8.928034
ServiceLog,bishop,,1417190252397,Raw,-2.1070185,3.5643878,9.042995
ServiceLog,bishop,,1417190253415,Raw,0.84364563,3.7559893,9.886042
ServiceLog,bishop,,1417190254434,Raw,-0.459245,2.4147785,9.502839
ServiceLog,bishop,,1417190255454,Raw,0.4604425,2.874622,9.349558
ServiceLog,bishop,,1417190256472,Raw,0.26884094,2.7596612,9.387877
ServiceLog,bishop,,1417190257506,Raw,-0.1526825,2.7979815,9.311237
ServiceLog,bishop,,1417190258541,Raw,0.53708315,3.1428645,9.6178
ServiceLog,bishop,,1417190259572,Raw,-0.38260436,2.9129424,9.157956
ServiceLog,bishop,,1417190260595,Raw,0.0005987549,2.9129424,9.157956
ServiceLog,bishop,,1417190261619,Raw,-0.65084654,3.219505,9.73276
1084,Ясенево 4,bishop,1417190261979,Raw,-0.8424481,3.0279036,8.928034
ServiceLog,bishop,,1417190262649,Raw,-0.4975653,2.60638,8.889713
ServiceLog,bishop,,1417190263933,Raw,-0.4975653,3.4111066,8.583151
ServiceLog,bishop,,1417190264955,Raw,-1.5322137,4.828958,10.307566
ServiceLog,bishop,,1417190265978,Raw,-0.1910028,4.215833,9.349558
ServiceLog,bishop,,1417190266993,Raw,0.03891907,2.7979815,9.65612
ServiceLog,bishop,,1417190268017,Raw,0.19220032,2.491419,9.65612
ServiceLog,bishop,,1417190269052,Raw,0.92028624,2.3381379,11.303893
ServiceLog,bishop,,1417190270078,Raw,-0.26764342,1.7633331,8.813073
ServiceLog,bishop,,1417190271120,Raw,0.19220032,2.3764582,9.272917
ServiceLog,bishop,,1417190272135,Raw,0.88196594,3.2578254,11.418855
ServiceLog,bishop,,1417190273158,Raw,-0.65084654,2.1848567,9.464519
ServiceLog,bishop,,1417190274175,Raw,0.34548157,3.6793487,10.4991665
ServiceLog,bishop,,1417190275192,Raw,0.26884094,3.4111066,10.077643
ServiceLog,bishop,,1417190276209,Raw,-0.26764342,2.0698957,8.889713
ServiceLog,bishop,,1417190277231,Raw,0.8053253,2.5297394,8.889713
ServiceLog,bishop,,1417190278267,Raw,-0.38260436,1.8016534,7.6251435
ServiceLog,bishop,,1417190279293,Raw,0.23052064,2.7979815,10.345885
ServiceLog,bishop,,1417190280314,Raw,-0.459245,2.9512627,8.889713
ServiceLog,bishop,,1417190281803,Raw,0.26884094,2.5297394,9.579479
ServiceLog,bishop,,1417190282823,Raw,-0.07604187,3.0662239,11.533815
ServiceLog,bishop,,1417190283837,Raw,0.11555969,1.8399738,8.659792
ServiceLog,bishop,,1417190284854,Raw,-0.07604187,1.9549347,9.042995
ServiceLog,bishop,,1417190285869,Raw,-0.22932312,2.2614973,10.384206
ServiceLog,bishop,,1417190286885,Raw,0.15388,2.2614973,10.077643
ServiceLog,bishop,,1417190287905,Raw,-0.53588563,2.491419,8.123307
