ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
1263,Тушинская 3,Anna,1425055673878,Raw,1.7998412,7.85358,6.971317,264.29654,-43.637653,1.7223024,-10.657055,0.076634325,-0.21624176,-0.07308273,1425055673
,ServiceLog,Anna,1425055674469,Raw,-0.038905777,6.589442,7.1245456,268.88013,-40.935215,3.645459,1.5501866,-0.0075255604,-0.07988578,-0.085878156,1425055673
,ServiceLog,Anna,1425055675548,Raw,1.2635399,6.9342065,8.04392,268.80222,-39.600037,4.8787436,7.448779,0.11393429,-0.0021321268,-0.13801512,1425055673
,ServiceLog,Anna,1425055676564,Raw,0.45908818,7.891887,5.13257,268.36758,-52.79442,2.8243632,11.499438,0.056398295,0.27910408,-0.4949152,1425055673
,ServiceLog,Anna,1425055677595,Raw,1.608305,7.2406645,8.005612,266.21387,-42.39203,5.818588,7.391915,0.01058793,0.023442741,0.0014857776,1425055673
,ServiceLog,Anna,1425055678614,Raw,0.30585927,7.317279,7.507618,259.57214,-42.28238,-1.3202862,-6.9588785,-0.040544763,0.40054634,-0.09225749,1425055673
,ServiceLog,Anna,1425055679671,Raw,1.1869255,8.198345,7.9673047,272.28616,-43.057835,1.7332945,-3.595146,0.30138168,-0.37601838,-0.67076904,1425055673
,ServiceLog,Anna,1425055680695,Raw,-0.1921347,6.7426705,8.005612,269.25842,-39.920265,1.7178774,-3.5923831,-0.058665976,-0.06070649,-0.053944457,1425055673
1264,Тушинская 4,Anna,1425055680948,Raw,-0.95827925,6.091448,6.8563952,269.46918,-39.974743,0.5423571,-2.0579963,0.0031193607,0.026645193,-0.0060075587,1425055673
,ServiceLog,Anna,1425055681790,Raw,0.26755205,4.252701,9.882666,283.01166,-37.784946,1.828937,15.917349,0.27580363,0.4921788,-0.06467007,1425055673
,ServiceLog,Anna,1425055682803,Raw,-0.8050503,5.976526,7.699154,264.5846,-40.25879,-4.2588105,-20.487946,-0.78942966,-0.94701076,0.32531393,1425055673
