ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
2102,Кунцевская (АПК) 2,md,1417105336324,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105336557,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105337567,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105338584,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105339596,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105340623,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105341660,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105342673,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105343684,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105344703,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105345777,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105346821,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105347843,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105348891,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105349912,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105350932,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105351950,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105352970,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105353992,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105355019,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105356063,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105357079,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105358111,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105359123,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105360141,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105361178,Linear,0.0,0.0,0.0,1417105208
,ServiceLog,md,1417105362197,Linear,0.0,0.0,0.0,1417105208
2103,Кунцевская (АПК) 3,md,1417105362430,Linear,0.0,0.0,0.0,1417105208
