ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
1363,Савеловская 3,md,1418116208020,Raw,-0.25878662,3.6774938,8.60806,1418116208
,ServiceLog,md,1418116208320,Raw,-0.19068487,3.636633,8.730643,1418116208
,ServiceLog,md,1418116209410,Raw,-0.44947147,3.636633,8.880466,1418116208
,ServiceLog,md,1418116210467,Raw,-0.21792556,3.7047346,8.771504,1418116208
,ServiceLog,md,1418116211556,Raw,-0.21792556,3.8273177,8.771504,1418116208
,ServiceLog,md,1418116212610,Raw,-0.10896278,3.7864566,8.771504,1418116208
,ServiceLog,md,1418116213692,Raw,-0.21792556,3.7455957,8.580819,1418116208
,ServiceLog,md,1418116214766,Raw,-0.44947147,3.445948,8.771504,1418116208
,ServiceLog,md,1418116215796,Raw,-0.44947147,3.3642259,8.921328,1418116208
,ServiceLog,md,1418116216850,Raw,-0.38136974,3.2825038,8.989429,1418116208
,ServiceLog,md,1418116217893,Raw,-0.6401563,3.2825038,8.989429,1418116208
1364,Савеловская 4,md,1418116218550,Raw,-0.40861043,3.4731886,9.152874,1418116208
,ServiceLog,md,1418116218973,Raw,-0.6401563,3.173541,8.880466,1418116208
,ServiceLog,md,1418116220034,Raw,-2.5606253,3.3233647,8.458236,1418116208
,ServiceLog,md,1418116221102,Raw,-2.2473574,0.7627395,10.106298,1418116208
,ServiceLog,md,1418116222217,Raw,-1.334794,3.3233647,8.962189,1418116208
,ServiceLog,md,1418116223300,Raw,-0.40861043,3.4731886,8.921328,1418116208
,ServiceLog,md,1418116224455,Raw,-1.6344417,2.6014864,8.308413,1418116208
,ServiceLog,md,1418116225513,Raw,-1.6753027,4.508335,7.995144,1418116208
,ServiceLog,md,1418116226571,Raw,-1.4437568,6.3198414,6.3198414,1418116208
,ServiceLog,md,1418116227622,Raw,6.932757,5.1212506,-0.6401563,1418116208
,ServiceLog,md,1418116228682,Raw,7.6137743,4.671779,-0.5720546,1418116208
,ServiceLog,md,1418116229702,Raw,9.874752,4.5900574,-1.6753027,1418116208
,ServiceLog,md,1418116230745,Raw,7.572913,5.243834,-1.2258313,1418116208
,ServiceLog,md,1418116231786,Raw,8.22669,4.630918,-0.8308412,1418116208
,ServiceLog,md,1418116232862,Raw,8.771504,5.053149,-1.2258313,1418116208
,ServiceLog,md,1418116233893,Raw,8.499097,4.739881,-0.9942854,1418116208
,ServiceLog,md,1418116234930,Raw,8.036005,4.4810944,-0.95342433,1418116208
,ServiceLog,md,1418116235991,Raw,9.152874,4.630918,-1.1032481,1418116208
,ServiceLog,md,1418116237063,Raw,8.771504,4.862464,-0.95342433,1418116208
,ServiceLog,md,1418116238121,Raw,9.343558,4.69902,-1.0215261,1418116208
,ServiceLog,md,1418116239145,Raw,8.989429,4.399372,-1.1441092,1418116208
,ServiceLog,md,1418116240186,Raw,8.921328,4.862464,-1.6344417,1418116208
,ServiceLog,md,1418116241262,Raw,9.152874,4.69902,-1.8659877,1418116208
,ServiceLog,md,1418116242324,Raw,9.493382,4.862464,-1.1441092,1418116208
