ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
913,Алексеевская 3,Anna,1424101921498,Raw,0.76554596,6.4362125,7.7757688,125.65117,-40.704517,1.5992509,-77.177795,0.15116768,0.085986815,-0.021704763
,ServiceLog,Anna,1424101922154,Raw,0.53570265,6.3979053,7.814076,125.5901,-40.483566,1.8174661,-76.8028,-0.001165133,-0.016278572,-0.004660532
,ServiceLog,Anna,1424101923181,Raw,0.30585927,6.4745197,7.316082,125.89028,-40.676716,2.4496374,-73.97993,0.060654826,0.16053562,-0.12598696
,ServiceLog,Anna,1424101924550,Raw,0.65062433,6.3979053,8.541913,126.22593,-38.84935,2.3718023,-75.383675,-0.07142624,-0.08980792,-0.083338566
,ServiceLog,Anna,1424101925601,Raw,0.11432313,5.976526,7.4693108,126.302765,-39.011814,4.4252715,-81.30798,0.02552054,0.019910058,-0.03324584
,ServiceLog,Anna,1424101926678,Raw,0.9187749,6.2446766,7.814076,125.97317,-39.206207,3.8943255,-78.80584,-0.029873211,-0.0035257589,0.021082649
,ServiceLog,Anna,1424101927713,Raw,0.76554596,6.3979053,8.005612,126.18332,-39.342197,3.072118,-84.26014,-0.014951785,-0.0013997575,0.008324775
,ServiceLog,Anna,1424101928833,Raw,0.99538934,6.589442,7.814076,126.114174,-39.551834,3.5522065,-85.19742,-0.008563927,-0.0077889473,-0.0151238255
,ServiceLog,Anna,1424101929864,Raw,0.99538934,6.129755,7.6225395,126.10244,-39.23729,3.6192508,-71.08311,-0.012824985,-0.009919476,0.012573049
,ServiceLog,Anna,1424101930951,Raw,0.6123171,6.4745197,7.814076,126.13296,-39.34272,3.5205643,-93.14213,0.035100196,-0.0045867623,0.021057349
,ServiceLog,Anna,1424101932027,Raw,0.45908818,6.4362125,7.699154,126.31273,-39.979156,2.6182632,-100.58855,0.0031579763,7.310377E-4,0.0285648
914,Алексеевская 4,Anna,1424101932964,Raw,0.30585927,5.976526,7.852383,125.99445,-39.484478,2.1289198,-106.56284,-0.046898,-0.026972495,0.025406823
,ServiceLog,Anna,1424101933129,Raw,0.6889315,6.0531406,7.7374616,125.85898,-39.566048,1.9885814,-104.35373,0.056455817,0.08486722,-0.02564997
,ServiceLog,Anna,1424101934186,Raw,-1.3796587,7.5854297,5.8221,119.43941,-52.665028,-7.165797,-373.12543,0.08732532,0.21910359,-0.01613849
,ServiceLog,Anna,1424101935252,Raw,0.076015905,5.631761,8.503606,134.13576,-34.753937,-1.0971463,113.951256,-0.23226173,0.2073902,0.07757948
,ServiceLog,Anna,1424101936270,Raw,0.3824737,5.8999114,7.545925,135.6012,-32.678345,-0.23517656,44.363247,0.13207415,0.05930966,0.055259526
,ServiceLog,Anna,1424101937368,Raw,0.30585927,5.5168395,7.699154,135.94183,-33.425327,0.72958726,38.35604,0.020198213,7.331682E-4,0.034943603
,ServiceLog,Anna,1424101938384,Raw,-0.038905777,5.5551467,8.924985,135.5233,-32.95319,0.39864376,35.90864,-0.042644665,0.06144898,-0.0076416745
,ServiceLog,Anna,1424101939483,Raw,0.53570265,6.857592,7.9289975,125.95623,-38.914097,-2.768482,37.87604,0.22580597,-0.102603875,0.28318805
,ServiceLog,Anna,1424101940517,Raw,-0.3453636,7.0874357,8.005612,124.50398,-40.350082,-3.6596155,37.89784,-0.17152995,-0.068519674,-0.21852621
,ServiceLog,Anna,1424101941611,Raw,-0.84335756,5.5168395,7.047931,131.74757,-38.283783,-1.493532,34.467186,0.15870975,0.21803193,-0.038471226
,ServiceLog,Anna,1424101942668,Raw,-1.762731,5.7466826,7.3926964,128.65068,-41.673237,-2.3993716,33.367725,0.23325509,0.27024293,0.41525552
,ServiceLog,Anna,1424101943786,Raw,-2.107496,5.78499,6.664859,130.30603,-38.670475,-5.0386157,28.127377,0.07667667,0.18714379,-0.17058931
,ServiceLog,Anna,1424101944808,Raw,0.19093758,6.282984,7.7757688,139.41667,-35.71615,-1.6404555,32.078136,-0.19712718,0.56532997,0.06366766
,ServiceLog,Anna,1424101946145,Raw,-0.26874915,5.9382186,6.8563952,138.79991,-39.30293,-1.339237,31.143549,0.21620713,-0.22723316,0.06157521
,ServiceLog,Anna,1424101947161,Raw,-0.26874915,7.0108213,7.5842323,132.44409,-42.566994,-2.5349083,29.946003,0.18744873,-0.09620803,0.087154076
,ServiceLog,Anna,1424101948233,Raw,0.53570265,6.129755,9.346365,135.37785,-35.163414,0.07149748,32.678314,0.008484298,-0.05146692,0.10632884
,ServiceLog,Anna,1424101949262,Raw,-0.57520694,5.5168395,6.9330096,140.7088,-35.375942,-0.53584915,34.061665,0.10542336,0.0017963022,-0.16318306
,ServiceLog,Anna,1424101950333,Raw,0.6889315,5.5551467,7.8906903,140.51166,-34.913242,-0.0987068,27.809538,0.10542336,0.016710004,0.06158773
,ServiceLog,Anna,1424101951350,Raw,0.3441665,5.823297,9.116522,140.63214,-33.838062,-1.1712846,31.905012,-0.09591535,0.036952425,-0.0119282985
