Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
0.9942854,2.4516625,11.291268,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,983,0.0,Октябрьская (КРЛ) 3,0.0,0.0,1435851138977,Raw,vlad,1435851203,597905036
0.8308412,2.3290794,9.684067,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851139763,Raw,vlad,1435851203,597905036
0.87170225,2.2882185,9.41166,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851140805,Raw,vlad,1435851203,597905036
0.6810174,2.0566726,9.724928,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851141840,Raw,vlad,1435851203,597905036
0.29964766,2.1383946,9.41166,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851142872,Raw,vlad,1435851203,597905036
0.8036005,2.0294318,9.343558,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851143890,Raw,vlad,1435851203,597905036
0.19068487,1.9477097,9.833891,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851144901,Raw,vlad,1435851203,597905036
0.61291564,2.1383946,9.874752,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851145914,Raw,vlad,1435851203,597905036
0.38136974,2.4789033,9.602345,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851146926,Raw,vlad,1435851203,597905036
0.87170225,2.2473574,9.724928,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851147937,Raw,vlad,1435851203,597905036
0.19068487,2.3290794,9.112013,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851148964,Raw,vlad,1435851203,597905036
-0.14982383,2.2473574,9.833891,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851149978,Raw,vlad,1435851203,597905036
-0.027240695,2.6014864,9.643207,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851150991,Raw,vlad,1435851203,597905036
-0.027240695,2.6014864,9.643207,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,984,0.0,Октябрьская (КРЛ) 4,0.0,0.0,1435851151666,Raw,vlad,1435851203,597905036
0.38136974,2.0294318,9.833891,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851152005,Raw,vlad,1435851203,597905036
0.3405087,2.0975335,9.997335,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851153061,Raw,vlad,1435851203,597905036
1.4165162,3.091819,9.112013,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851154083,Raw,vlad,1435851203,597905036
-0.027240695,2.7104492,9.152874,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851155381,Raw,vlad,1435851203,597905036
0.38136974,3.2825038,8.839605,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851156411,Raw,vlad,1435851203,597905036
-0.027240695,3.0645783,9.302697,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851157424,Raw,vlad,1435851203,597905036
-0.21792556,2.0975335,9.724928,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851158470,Raw,vlad,1435851203,597905036
-0.44947147,2.2882185,9.193735,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851159511,Raw,vlad,1435851203,597905036
-0.40861043,3.255263,9.220976,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851160525,Raw,vlad,1435851203,597905036
-0.14982383,2.4516625,9.452521,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851161563,Raw,vlad,1435851203,597905036
-0.7627395,2.3699405,9.452521,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851162576,Raw,vlad,1435851203,597905036
-0.6401563,2.6014864,9.302697,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851163589,Raw,vlad,1435851203,597905036
-0.25878662,3.13268,9.493382,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851164624,Raw,vlad,1435851203,597905036
0.06810174,2.4108016,9.724928,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851165648,Raw,vlad,1435851203,597905036
0.7218784,2.901134,9.80665,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851166662,Raw,vlad,1435851203,597905036
0.38136974,2.7513103,9.80665,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851167676,Raw,vlad,1435851203,597905036
0.38136974,2.3699405,9.602345,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851168688,Raw,vlad,1435851203,597905036
0.21792556,2.0566726,9.602345,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851169715,Raw,vlad,1435851203,597905036
0.8308412,1.1032481,9.384419,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851170761,Raw,vlad,1435851203,597905036
0.9125633,2.0566726,8.921328,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851171802,Raw,vlad,1435851203,597905036
0.61291564,2.4108016,9.534244,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851172818,Raw,vlad,1435851203,597905036
0.4903325,2.0566726,9.575105,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851173845,Raw,vlad,1435851203,597905036
0.6810174,1.9885708,8.989429,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851174881,Raw,vlad,1435851203,597905036
0.4903325,2.0566726,9.684067,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851175914,Raw,vlad,1435851203,597905036
0.38136974,1.9477097,10.024576,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851176946,Raw,vlad,1435851203,597905036
0.53119355,1.607201,9.261836,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851177960,Raw,vlad,1435851203,597905036
0.40861043,1.8387469,10.2152605,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851178995,Raw,vlad,1435851203,597905036
0.87170225,1.56634,9.684067,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851180032,Raw,vlad,1435851203,597905036
0.38136974,2.0566726,9.41166,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851181044,Raw,vlad,1435851203,597905036
0.29964766,2.6014864,10.18802,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851182081,Raw,vlad,1435851203,597905036
0.29964766,2.5606253,9.997335,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851183096,Raw,vlad,1435851203,597905036
0.44947147,1.9477097,8.771504,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851184133,Raw,vlad,1435851203,597905036
0.19068487,2.2473574,9.112013,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851185176,Raw,vlad,1435851203,597905036
0.25878662,2.7921712,9.452521,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851186196,Raw,vlad,1435851203,597905036
0.14982383,2.4108016,8.689782,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851187538,Raw,vlad,1435851203,597905036
0.21792556,2.901134,9.220976,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851188576,Raw,vlad,1435851203,597905036
-0.10896278,2.4789033,8.921328,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851189596,Raw,vlad,1435851203,597905036
0.40861043,2.6423476,9.493382,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851190607,Raw,vlad,1435851203,597905036
0.40861043,2.4108016,9.724928,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851191642,Raw,vlad,1435851203,597905036
0.38136974,2.1792557,10.024576,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851192680,Raw,vlad,1435851203,597905036
0.38136974,2.2882185,9.152874,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435851193712,Raw,vlad,1435851203,597905036
