Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
3.8954194,-8.349273,3.5549107,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,913,0.0,Алексеевская 3,0.0,0.0,1435840044825,Raw,vlad,1435840107,461992391
3.7455957,-8.158588,3.636633,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840044937,Raw,vlad,1435840107,461992391
3.7864566,-8.539958,3.445948,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840045972,Raw,vlad,1435840107,461992391
3.8273177,-8.580819,3.2825038,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840046988,Raw,vlad,1435840107,461992391
3.6774938,-8.458236,3.3233647,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840048024,Raw,vlad,1435840107,461992391
4.2495484,-7.84532,3.255263,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840049060,Raw,vlad,1435840107,461992391
4.3585114,-8.076866,3.5957718,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840050095,Raw,vlad,1435840107,461992391
4.1269655,-8.117727,2.7104492,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840051143,Raw,vlad,1435840107,461992391
4.2086873,-8.076866,3.3642259,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840052197,Raw,vlad,1435840107,461992391
4.1269655,-8.267551,3.2825038,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840053231,Raw,vlad,1435840107,461992391
3.9771416,-8.349273,3.255263,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840054263,Raw,vlad,1435840107,461992391
4.167826,-8.458236,3.214402,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840055304,Raw,vlad,1435840107,461992391
3.9362805,-8.458236,3.255263,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840056344,Raw,vlad,1435840107,461992391
4.2495484,-8.349273,3.3233647,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840057376,Raw,vlad,1435840107,461992391
3.8954194,-8.308413,3.2825038,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840058407,Raw,vlad,1435840107,461992391
3.9362805,-8.499097,3.0645783,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840059737,Raw,vlad,1435840107,461992391
3.8681788,-8.60806,3.091819,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,ServiceLog,0.0,0.0,1435840060771,Raw,vlad,1435840107,461992391
