ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,race_id
1343,Тимирязевская 3,md,1418115961729,Raw,0.8036005,4.739881,8.158588,1418115961
,ServiceLog,md,1418115962723,Raw,-0.95342433,1.334794,9.071152,1418115961
,ServiceLog,md,1418115963763,Raw,-0.027240695,3.214402,8.962189,1418115961
,ServiceLog,md,1418115964822,Raw,-0.0,3.636633,8.648921,1418115961
,ServiceLog,md,1418115965852,Raw,-0.0,3.7455957,8.689782,1418115961
,ServiceLog,md,1418115966879,Raw,-0.06810174,3.6774938,8.648921,1418115961
,ServiceLog,md,1418115967910,Raw,-0.10896278,3.6774938,8.689782,1418115961
,ServiceLog,md,1418115968941,Raw,-0.3405087,3.7455957,8.648921,1418115961
,ServiceLog,md,1418115969969,Raw,-0.40861043,3.7864566,8.771504,1418115961
,ServiceLog,md,1418115971001,Raw,-0.25878662,3.7864566,8.839605,1418115961
,ServiceLog,md,1418115972031,Raw,-0.21792556,3.7864566,8.880466,1418115961
1344,Тимирязевская 4,md,1418115972498,Raw,-0.06810174,3.7047346,8.689782,1418115961
,ServiceLog,md,1418115973087,Raw,-0.25878662,4.0180025,8.798744,1418115961
,ServiceLog,md,1418115974126,Raw,-2.0566726,6.769313,5.47538,1418115961
,ServiceLog,md,1418115975182,Raw,-0.38136974,3.7455957,8.22669,1418115961
,ServiceLog,md,1418115976215,Raw,-0.8308412,3.9771416,8.3765135,1418115961
,ServiceLog,md,1418115977254,Raw,-0.95342433,3.2825038,8.580819,1418115961
,ServiceLog,md,1418115978447,Raw,-1.6753027,3.214402,9.152874,1418115961
,ServiceLog,md,1418115979506,Raw,-1.6344417,3.0237172,8.989429,1418115961
,ServiceLog,md,1418115980538,Raw,-0.95342433,3.405087,8.580819,1418115961
,ServiceLog,md,1418115981570,Raw,-1.293933,3.7455957,8.771504,1418115961
,ServiceLog,md,1418115982598,Raw,-0.95342433,7.5456724,5.8976107,1418115961
,ServiceLog,md,1418115983643,Raw,0.53119355,5.7341666,7.1915436,1418115961
,ServiceLog,md,1418115984662,Raw,1.525479,3.8954194,8.117727,1418115961
,ServiceLog,md,1418115985713,Raw,0.95342433,3.091819,8.839605,1418115961
,ServiceLog,md,1418115986750,Raw,0.10896278,2.669588,8.771504,1418115961
,ServiceLog,md,1418115987817,Raw,0.19068487,2.1383946,9.343558,1418115961
,ServiceLog,md,1418115988862,Raw,0.7218784,2.4108016,9.41166,1418115961
,ServiceLog,md,1418115989964,Raw,1.1441092,3.173541,9.643207,1418115961
,ServiceLog,md,1418115991047,Raw,1.0623871,3.13268,9.343558,1418115961
,ServiceLog,md,1418115992107,Raw,1.253072,2.982856,9.152874,1418115961
,ServiceLog,md,1418115993175,Raw,1.334794,3.091819,9.343558,1418115961
,ServiceLog,md,1418115994265,Raw,1.1849703,3.173541,8.921328,1418115961
,ServiceLog,md,1418115995337,Raw,1.1849703,3.255263,9.030291,1418115961
,ServiceLog,md,1418115996377,Raw,1.293933,3.255263,9.534244,1418115961
,ServiceLog,md,1418115997443,Raw,1.2258313,3.7455957,9.534244,1418115961
,ServiceLog,md,1418115998516,Raw,1.334794,3.3642259,8.921328,1418115961
,ServiceLog,md,1418115999578,Raw,0.61291564,3.2825038,8.349273,1418115961
,ServiceLog,md,1418116000645,Raw,1.4165162,3.636633,9.384419,1418115961
,ServiceLog,md,1418116001736,Raw,1.3756552,2.982856,8.798744,1418115961
,ServiceLog,md,1418116002892,Raw,1.253072,3.091819,8.880466,1418115961
,ServiceLog,md,1418116003929,Raw,1.6344417,3.3233647,8.771504,1418115961
,ServiceLog,md,1418116004985,Raw,1.4437568,3.173541,8.3765135,1418115961
,ServiceLog,md,1418116006047,Raw,1.56634,3.4731886,8.3765135,1418115961
,ServiceLog,md,1418116007113,Raw,1.4437568,3.5140498,8.60806,1418115961
,ServiceLog,md,1418116008177,Raw,1.4437568,3.2825038,8.117727,1418115961
,ServiceLog,md,1418116009233,Raw,1.9477097,3.5957718,9.030291,1418115961
,ServiceLog,md,1418116010287,Raw,1.6753027,3.3233647,8.798744,1418115961
,ServiceLog,md,1418116011341,Raw,1.607201,3.5549107,8.60806,1418115961
,ServiceLog,md,1418116012410,Raw,1.293933,3.255263,8.580819,1418115961
,ServiceLog,md,1418116013482,Raw,1.8659877,3.5140498,8.60806,1418115961
