ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
693,Проспект Мира (КЛЦ) 3,Andrey,1435843480652,Raw,-0.9125633,2.315459,9.997335,203.52332,-13.672801,-5.6591544,17.46,0.082161374,0.019242255,-0.0018325958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843480824,Raw,-0.8036005,2.2609777,12.190211,204.52306,-13.57159,-5.399509,18.72,-0.01038471,-0.032986723,-0.03848451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843481843,Raw,-0.4903325,2.152015,9.929234,202.47185,-12.981195,-4.966152,16.68,-0.040317107,-0.04184427,0.022602014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843482889,Raw,-0.35412905,1.8659877,9.956474,203.2022,-11.617183,-3.2717924,16.5,-0.035430185,-0.0018325958,-0.0076358155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843483919,Raw,-0.3677494,1.8115063,10.160779,207.13385,-11.031942,-2.0003679,16.68,-0.03359759,-0.00580322,-0.014049901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843484949,Raw,-0.2860273,1.7706453,10.092678,219.06415,-10.040392,-1.2181282,18.84,-0.025350908,0.01740966,0.005192355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843485966,Raw,-0.3677494,1.7297841,10.160779,239.49286,-9.710221,-1.2901998,19.26,-0.02076942,0.0009162979,0.028099801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843487013,Raw,-0.27240697,1.9068487,10.092678,252.25763,-10.705238,-0.8082605,20.279999,-0.005497787,-0.0076358155,-0.027488936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843488064,Raw,-0.4903325,2.083913,9.956474,269.48062,-10.692031,-1.6219532,19.859999,-0.005192355,-0.021685716,0.029321533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843489113,Raw,-0.626536,1.96133,10.024576,255.91574,-10.812175,-2.1486146,17.52,0.0061086523,0.003970624,-0.007941248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843490248,Raw,-0.7082581,1.8387469,9.861132,239.66956,-10.618883,-2.7429423,16.859999,-0.0012217305,-0.01160644,0.009773844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843491322,Raw,-0.5720546,1.8659877,9.942854,253.31226,-11.02135,-3.1759872,13.679999,-0.03970624,-0.007941248,-0.023823744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843492403,Raw,-0.58567494,2.0566726,10.038197,296.65118,-11.140306,-3.559215,22.859999,-0.05589417,-0.03573562,-0.039095376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
694,Проспект Мира (КЛЦ) 4,Andrey,1435843493414,Raw,-0.7627395,1.8251266,9.956474,304.73508,-11.059658,-4.0446334,24.72,-0.027488936,-0.09101892,-0.0076358155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
,ServiceLog,Andrey,1435843493451,Raw,-0.7627395,1.8251266,9.956474,304.73508,-11.059658,-4.0446334,24.72,0.06994407,0.03756821,0.01160644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,449805108,1435843480
