ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
982,Октябрьская (КРЛ) 2,md,1417103796137,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103796250,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103797267,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103798290,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103799319,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103800339,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103801391,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103802410,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103803433,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103804463,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103805510,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103806527,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103807578,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103808595,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103809681,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103810728,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103811784,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103812850,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103813901,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103814949,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103815977,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103817017,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103818036,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103819055,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103820112,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103821128,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103822144,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103823167,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103973227,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103974272,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103975351,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103976378,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103977392,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103978412,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103979433,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103980451,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103981471,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103982490,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103983537,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103984588,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103985641,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103986660,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103987683,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103988700,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103989762,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103990782,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103991799,Linear,0.0,0.0,0.0,1417103699
,ServiceLog,md,1417103992871,Linear,0.0,0.0,0.0,1417103699
