ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
1083,Ясенево 3,bishop,1417415925411,Raw,-0.03772156,3.7943096,9.272917,1417415925
,ServiceLog,bishop,1417415925568,Raw,0.23052064,1.9549347,9.311237,1417415925
,ServiceLog,bishop,1417415926587,Raw,-0.8041278,2.2614973,9.081315,1417415925
,ServiceLog,bishop,1417415927607,Raw,-0.30596375,3.602708,9.119636,1417415925
,ServiceLog,bishop,1417415928640,Raw,-0.8807684,3.717669,9.081315,1417415925
,ServiceLog,bishop,1417415929654,Raw,0.0005987549,3.3727863,9.349558,1417415925
,ServiceLog,bishop,1417415930669,Raw,-0.1910028,3.0279036,9.73276,1417415925
,ServiceLog,bishop,1417415931697,Raw,-0.1526825,2.9512627,9.464519,1417415925
,ServiceLog,bishop,1417415932717,Raw,-0.4975653,3.0279036,9.081315,1417415925
,ServiceLog,bishop,1417415933749,Raw,-0.57420594,3.2961457,9.464519,1417415925
,ServiceLog,bishop,1417415934765,Raw,-0.4975653,3.0279036,9.579479,1417415925
,ServiceLog,bishop,1417415935791,Raw,-0.4209247,2.6830206,9.502839,1417415925
,ServiceLog,bishop,1417415936815,Raw,-0.8424481,2.6447003,9.541159,1417415925
1084,Ясенево 4,bishop,1417415937652,Raw,0.4604425,3.1045442,8.813073,1417415925
,ServiceLog,bishop,1417415937831,Raw,-0.9574091,2.6447003,10.575808,1417415925
,ServiceLog,bishop,1417415938848,Raw,0.8053253,2.5680597,10.039323,1417415925
,ServiceLog,bishop,1417415939873,Raw,1.1502081,3.6410284,8.928034,1417415925
,ServiceLog,bishop,1417415940905,Raw,0.4604425,3.1811848,9.886042,1417415925
,ServiceLog,bishop,1417415941932,Raw,0.65204406,2.60638,8.928034,1417415925
,ServiceLog,bishop,1417415942947,Raw,-0.65084654,3.7559893,9.579479,1417415925
,ServiceLog,bishop,1417415943976,Raw,-0.11436218,2.7596612,10.652448,1417415925
,ServiceLog,bishop,1417415945012,Raw,0.26884094,1.7250128,10.384206,1417415925
,ServiceLog,bishop,1417415946052,Raw,-0.34428406,2.3381379,10.88237,1417415925
,ServiceLog,bishop,1417415947084,Raw,-0.61252624,2.1465364,9.502839,1417415925
,ServiceLog,bishop,1417415948108,Raw,-0.53588563,2.2614973,9.924362,1417415925
,ServiceLog,bishop,1417415949138,Raw,0.57540345,2.3381379,10.230925,1417415925
,ServiceLog,bishop,1417415950153,Raw,0.57540345,1.993255,9.081315,1417415925
,ServiceLog,bishop,1417415951219,Raw,0.26884094,2.108216,9.69444,1417415925
,ServiceLog,bishop,1417415952244,Raw,1.1118878,2.108216,9.119636,1417415925
,ServiceLog,bishop,1417415953264,Raw,0.07723938,2.3764582,9.541159,1417415925
,ServiceLog,bishop,1417415954309,Raw,0.19220032,2.3764582,9.464519,1417415925
,ServiceLog,bishop,1417415955335,Raw,0.42212218,2.2614973,9.8094015,1417415925
,ServiceLog,bishop,1417415956368,Raw,-0.07604187,1.9549347,9.65612,1417415925
,ServiceLog,bishop,1417415957402,Raw,-0.4209247,1.993255,9.426198,1417415925
,ServiceLog,bishop,1417415958421,Raw,-0.8807684,2.0698957,9.502839,1417415925
,ServiceLog,bishop,1417415959448,Raw,-0.53588563,1.8016534,8.506511,1417415925
,ServiceLog,bishop,1417415960483,Raw,-0.57420594,1.8782941,9.119636,1417415925
,ServiceLog,bishop,1417415961507,Raw,-0.1910028,2.1465364,9.6178,1417415925
,ServiceLog,bishop,1417415962544,Raw,-0.38260436,1.4184504,9.6178,1417415925
,ServiceLog,bishop,1417415963569,Raw,1.0352472,1.8016534,10.384206,1417415925
,ServiceLog,bishop,1417415964600,Raw,0.15388,1.7250128,9.464519,1417415925
,ServiceLog,bishop,1417415965623,Raw,0.767005,1.495091,9.541159,1417415925
,ServiceLog,bishop,1417415966655,Raw,0.57540345,1.7250128,11.150612,1417415925
,ServiceLog,bishop,1417415967683,Raw,0.38380188,1.6483722,9.272917,1417415925
,ServiceLog,bishop,1417415968695,Raw,0.26884094,1.1502081,10.192604,1417415925
,ServiceLog,bishop,1417415969711,Raw,0.9969269,2.0315752,9.924362,1417415925
,ServiceLog,bishop,1417415970738,Raw,-1.0340496,2.5297394,9.65612,1417415925
,ServiceLog,bishop,1417415971755,Raw,-0.03772156,2.0698957,9.119636,1417415925
,ServiceLog,bishop,1417415972771,Raw,-0.7274872,2.0315752,10.460847,1417415925
,ServiceLog,bishop,1417415973787,Raw,-0.4209247,2.1848567,9.541159,1417415925
,ServiceLog,bishop,1417415974803,Raw,-1.1490107,1.993255,10.460847,1417415925
,ServiceLog,bishop,1417415975841,Raw,-0.30596375,2.108216,8.161628,1417415925
,ServiceLog,bishop,1417415976868,Raw,-1.3406122,1.993255,9.502839,1417415925
,ServiceLog,bishop,1417415977903,Raw,0.38380188,1.9549347,10.384206,1417415925
,ServiceLog,bishop,1417415979011,Raw,-0.1526825,1.8782941,8.966354,1417415925
,ServiceLog,bishop,1417415980022,Raw,-0.68916684,2.223177,9.541159,1417415925
,ServiceLog,bishop,1417415981034,Raw,-0.22932312,2.2614973,10.230925,1417415925
,ServiceLog,bishop,1417415982052,Raw,-0.34428406,2.2998176,10.767409,1417415925
,ServiceLog,bishop,1417415983068,Raw,-0.07604187,2.3381379,9.886042,1417415925
,ServiceLog,bishop,1417415984093,Raw,-0.4975653,1.993255,9.311237,1417415925
,ServiceLog,bishop,1417415985125,Raw,-0.57420594,2.1465364,9.464519,1417415925
,ServiceLog,bishop,1417415986255,Raw,-0.68916684,1.8016534,11.035651,1417415925
,ServiceLog,bishop,1417415987282,Raw,0.38380188,2.2998176,9.196277,1417415925
,ServiceLog,bishop,1417415988392,Raw,0.15388,1.9549347,10.1542845,1417415925
,ServiceLog,bishop,1417415989421,Raw,0.30716124,1.9166144,9.387877,1417415925
,ServiceLog,bishop,1417415990447,Raw,-0.22932312,1.7250128,9.924362,1417415925
,ServiceLog,bishop,1417415991477,Raw,0.38380188,1.8782941,9.272917,1417415925
,ServiceLog,bishop,1417415992507,Raw,0.34548157,2.1465364,9.502839,1417415925
,ServiceLog,bishop,1417415993539,Raw,-0.07604187,2.0315752,9.69444,1417415925
,ServiceLog,bishop,1417415994566,Raw,0.49876282,1.8016534,9.004675,1417415925
,ServiceLog,bishop,1417415995594,Raw,-0.65084654,2.1465364,10.460847,1417415925
,ServiceLog,bishop,1417415996613,Raw,-0.26764342,2.2998176,9.042995,1417415925
,ServiceLog,bishop,1417415997633,Raw,0.11555969,2.5680597,9.579479,1417415925
,ServiceLog,bishop,1417415998647,Raw,0.9969269,2.1465364,9.272917,1417415925
,ServiceLog,bishop,1417415999683,Raw,-0.38260436,2.6447003,9.886042,1417415925
,ServiceLog,bishop,1417416000703,Raw,-0.61252624,2.3764582,9.541159,1417415925
,ServiceLog,bishop,1417416001732,Raw,-0.26764342,2.1848567,9.8094015,1417415925
,ServiceLog,bishop,1417416002748,Raw,0.15388,2.491419,9.962683,1417415925
,ServiceLog,bishop,1417416003775,Raw,-0.26764342,2.4147785,8.659792,1417415925
,ServiceLog,bishop,1417416004802,Raw,-0.8424481,2.6830206,9.962683,1417415925
,ServiceLog,bishop,1417416005828,Raw,0.4604425,2.2998176,9.311237,1417415925
,ServiceLog,bishop,1417416006854,Raw,-0.22932312,2.6447003,10.997331,1417415925
,ServiceLog,bishop,1417416007884,Raw,-0.53588563,2.5297394,9.73276,1417415925
,ServiceLog,bishop,1417416009236,Raw,-0.65084654,2.3381379,9.73276,1417415925
,ServiceLog,bishop,1417416010250,Raw,-0.26764342,2.491419,9.8094015,1417415925
,ServiceLog,bishop,1417416011266,Raw,-0.30596375,2.7979815,9.272917,1417415925
,ServiceLog,bishop,1417416012283,Raw,-0.07604187,2.5680597,9.349558,1417415925
,ServiceLog,bishop,1417416013298,Raw,0.42212218,2.491419,8.276588,1417415925
,ServiceLog,bishop,1417416014323,Raw,0.07723938,2.2998176,9.8094015,1417415925
,ServiceLog,bishop,1417416015344,Raw,0.07723938,2.2998176,9.311237,1417415925
,ServiceLog,bishop,1417416016362,Raw,0.07723938,2.5680597,9.349558,1417415925
,ServiceLog,bishop,1417416017393,Raw,0.11555969,2.0698957,8.928034,1417415925
,ServiceLog,bishop,1417416018421,Raw,0.0005987549,2.5297394,9.502839,1417415925
,ServiceLog,bishop,1417416019447,Raw,0.07723938,2.5680597,9.924362,1417415925
,ServiceLog,bishop,1417416020673,Raw,0.15388,2.4147785,9.349558,1417415925
,ServiceLog,bishop,1417416021708,Raw,0.11555969,2.491419,9.579479,1417415925
,ServiceLog,bishop,1417416022734,Raw,0.30716124,2.2998176,9.234596,1417415925
,ServiceLog,bishop,1417416023765,Raw,-0.11436218,2.721341,11.227253,1417415925
,ServiceLog,bishop,1417416024808,Raw,-0.34428406,2.1848567,10.422526,1417415925
,ServiceLog,bishop,1417416025839,Raw,-0.8424481,1.8399738,10.422526,1417415925
,ServiceLog,bishop,1417416026869,Raw,0.07723938,2.108216,9.886042,1417415925
,ServiceLog,bishop,1417416027896,Raw,-0.4975653,2.0698957,9.119636,1417415925
,ServiceLog,bishop,1417416028920,Raw,-0.26764342,2.3381379,10.537487,1417415925
,ServiceLog,bishop,1417416029946,Raw,0.34548157,2.491419,9.65612,1417415925
,ServiceLog,bishop,1417416030971,Raw,-0.26764342,2.4530988,9.847721,1417415925
,ServiceLog,bishop,1417416031990,Raw,-0.03772156,2.223177,9.541159,1417415925
,ServiceLog,bishop,1417416033026,Raw,0.03891907,2.3764582,10.230925,1417415925
,ServiceLog,bishop,1417416034055,Raw,0.57540345,2.3764582,8.774753,1417415925
,ServiceLog,bishop,1417416035097,Raw,0.57540345,2.4530988,9.579479,1417415925
,ServiceLog,bishop,1417416036125,Raw,0.42212218,2.3764582,9.272917,1417415925
,ServiceLog,bishop,1417416037155,Raw,0.15388,2.0698957,9.847721,1417415925
,ServiceLog,bishop,1417416038178,Raw,0.30716124,2.491419,10.1542845,1417415925
,ServiceLog,bishop,1417416039208,Raw,-0.4975653,2.1848567,9.8094015,1417415925
,ServiceLog,bishop,1417416040242,Raw,-0.22932312,2.4147785,10.115964,1417415925
,ServiceLog,bishop,1417416041260,Raw,0.11555969,1.9166144,8.46819,1417415925
,ServiceLog,bishop,1417416042290,Raw,-0.34428406,2.2998176,9.962683,1417415925
,ServiceLog,bishop,1417416043307,Raw,-0.1910028,1.7633331,9.69444,1417415925
,ServiceLog,bishop,1417416044324,Raw,0.69036436,2.3381379,9.502839,1417415925
,ServiceLog,bishop,1417416045367,Raw,-0.30596375,1.8399738,9.579479,1417415925
,ServiceLog,bishop,1417416046384,Raw,-0.7274872,1.9166144,10.077643,1417415925
,ServiceLog,bishop,1417416047411,Raw,-0.57420594,2.0315752,10.690768,1417415925
,ServiceLog,bishop,1417416048435,Raw,-0.8424481,1.3418097,10.077643,1417415925
,ServiceLog,bishop,1417416049449,Raw,-0.30596375,1.9166144,8.889713,1417415925
,ServiceLog,bishop,1417416050470,Raw,0.07723938,2.1465364,9.004675,1417415925
,ServiceLog,bishop,1417416051488,Raw,0.03891907,2.1848567,10.384206,1417415925
,ServiceLog,bishop,1417416052513,Raw,-0.7274872,2.1465364,9.886042,1417415925
,ServiceLog,bishop,1417416053530,Raw,-0.53588563,1.8399738,9.541159,1417415925
,ServiceLog,bishop,1417416054556,Raw,-0.61252624,1.9166144,10.805729,1417415925
,ServiceLog,bishop,1417416055572,Raw,0.03891907,1.6866925,9.65612,1417415925
,ServiceLog,bishop,1417416056587,Raw,-0.61252624,1.1118878,10.460847,1417415925
,ServiceLog,bishop,1417416057603,Raw,0.53708315,1.8782941,9.272917,1417415925
,ServiceLog,bishop,1417416058616,Raw,0.0005987549,1.6483722,9.426198,1417415925
,ServiceLog,bishop,1417416059630,Raw,-0.11436218,1.5717316,9.579479,1417415925
,ServiceLog,bishop,1417416060664,Raw,-0.22932312,1.6100519,9.541159,1417415925
,ServiceLog,bishop,1417416061678,Raw,-0.34428406,1.6483722,9.6178,1417415925
,ServiceLog,bishop,1417416062699,Raw,-0.07604187,2.0698957,9.464519,1417415925
,ServiceLog,bishop,1417416063776,Raw,-0.4209247,1.8399738,9.73276,1417415925
,ServiceLog,bishop,1417416064797,Raw,-0.11436218,1.6483722,9.65612,1417415925
,ServiceLog,bishop,1417416065826,Raw,-0.4975653,2.0698957,9.69444,1417415925
1071,Теплый Стан 1,bishop,1417416065990,Raw,-0.4975653,2.0698957,9.69444,1417415925
,ServiceLog,bishop,1417416066845,Raw,0.38380188,2.0698957,9.6178,1417415925
,ServiceLog,bishop,1417416067963,Raw,0.23052064,2.3381379,9.886042,1417415925
,ServiceLog,bishop,1417416069134,Raw,0.03891907,2.874622,9.311237,1417415925
,ServiceLog,bishop,1417416070213,Raw,-0.38260436,0.53708315,9.234596,1417415925
,ServiceLog,bishop,1417416071408,Raw,-0.9957294,1.6100519,9.65612,1417415925
,ServiceLog,bishop,1417416072423,Raw,-1.3406122,2.223177,10.192604,1417415925
,ServiceLog,bishop,1417416073440,Raw,-0.11436218,2.5680597,9.69444,1417415925
,ServiceLog,bishop,1417416074456,Raw,-0.4975653,2.223177,9.234596,1417415925
,ServiceLog,bishop,1417416075488,Raw,-0.53588563,2.3381379,9.65612,1417415925
,ServiceLog,bishop,1417416076513,Raw,-0.07604187,2.4530988,9.65612,1417415925
,ServiceLog,bishop,1417416077528,Raw,-0.4975653,2.0698957,9.464519,1417415925
,ServiceLog,bishop,1417416078543,Raw,-0.34428406,2.6447003,9.502839,1417415925
,ServiceLog,bishop,1417416079573,Raw,-0.53588563,2.6830206,9.426198,1417415925
,ServiceLog,bishop,1417416080593,Raw,-0.459245,2.1848567,9.6178,1417415925
,ServiceLog,bishop,1417416081608,Raw,-0.8424481,2.2614973,9.6178,1417415925
,ServiceLog,bishop,1417416082627,Raw,-0.7658075,2.2998176,9.464519,1417415925
,ServiceLog,bishop,1417416083662,Raw,-0.7274872,2.6830206,9.311237,1417415925
1072,Теплый Стан 2,bishop,1417416083913,Raw,-0.7274872,2.8363018,9.157956,1417415925
