ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
1083,Ясенево 3,Anna,1425983964979,Raw,0.76554596,5.478532,8.465299,73.94689,-33.04296,0.046701,-41.516754,-0.018427476,0.0135981,0.049087387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983965904,Raw,0.3441665,5.4402246,8.082227,73.00009,-33.79137,3.0956604,-42.032265,0.05827156,-0.009837717,0.04482633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983966930,Raw,0.6889315,5.478532,8.273763,72.33664,-33.539753,4.830288,-26.97457,0.13388963,-0.027938424,0.034124415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983968026,Raw,-0.26874915,5.823297,9.576208,70.642555,-34.66755,4.300176,-22.380917,0.031620245,-0.002369947,-0.01595553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983969045,Raw,1.5316905,6.168062,7.0862384,67.62196,-36.871407,6.785328,-39.76482,0.033750772,-0.0034352115,0.13744254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983970129,Raw,0.9187749,5.78499,8.197148,66.00384,-35.953373,6.372001,-46.32544,0.028412733,-0.016211992,0.03194435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983971143,Raw,1.0336965,6.0148335,7.9673047,63.917553,-35.178036,6.6990457,-41.947,-0.06000821,-0.0012958942,-0.026657443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983972263,Raw,0.95708215,5.4019175,8.005612,62.096626,-34.595932,6.158726,-40.560997,0.0049729208,-0.0076874807,0.018083662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983973294,Raw,0.4973954,5.133767,7.9673047,60.79471,-34.30823,4.912219,-46.196125,-0.04722903,0.0125546735,0.03191985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
,ServiceLog,Anna,1425983974378,Raw,0.45908818,5.861604,8.273763,59.203583,-35.362186,4.1871047,-51.905376,-0.022731677,0.0029694247,0.04895183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1425983964
