ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,session_id,race_id
993,Шаболовская 3,Andrey,1435850455762,Raw,0.7354988,2.6559677,9.125633,315.45712,-15.024371,1.0698751,54.719997,-0.13988814,0.49449542,-0.018936822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850456058,Raw,0.7491191,2.506144,9.629586,307.13412,-15.124983,-0.96153516,60.6,0.040011674,0.33536503,-0.098043874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850457089,Raw,0.20430522,2.0566726,10.160779,302.9308,-11.482888,-1.1880872,65.76,-0.013744468,-0.053145275,-0.03573562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850458130,Raw,-0.7899802,2.233737,10.065437,305.07788,-12.795703,-4.45049,71.939995,0.00030543262,-0.006414085,-0.09132435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850459175,Raw,-0.7491191,2.3426998,10.228881,305.20087,-12.325981,-3.6051962,71.88,0.051618114,-0.0580322,0.02076942,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850460235,Raw,-0.9125633,2.6287272,9.956474,312.48343,-14.588154,-3.9447315,73.74,0.015577064,-0.07788532,-0.21044308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850461247,Raw,-0.4903325,2.9147544,9.452521,303.91962,-14.129135,-1.3554842,79.68,-0.013439035,-0.23457226,-0.047647487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850462335,Raw,-0.43585113,2.5606253,10.160779,301.17075,-15.499111,-0.49522847,79.02,-0.2284636,-0.08460484,-0.04337143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850463364,Raw,-0.21792556,2.5197644,9.80665,297.15826,-14.297239,-0.3594533,77.34,0.087659165,0.1151481,-0.04734206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850464448,Raw,0.06810174,2.4789033,9.765789,297.03165,-14.273841,0.30506748,72.659996,-0.06658431,0.026572637,0.07971791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850465543,Raw,-0.53119355,2.5197644,10.310603,289.54294,-14.211514,-0.9641602,74.46,-0.14110987,-0.018936822,0.02107485,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850466596,Raw,-0.55843425,2.192876,10.296983,296.9804,-12.540365,-1.3895088,66.9,-0.18112154,-0.076052725,-0.03604105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850467668,Raw,-0.46309182,2.1656353,10.296983,287.33154,-11.858256,-1.714875,68.34,-0.0580322,-0.06169739,-0.07452556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
994,Шаболовская 4,Andrey,1435850468280,Raw,-0.35412905,2.083913,10.882658,282.38055,-12.427365,-0.98686033,65.52,0.07086037,-0.00030543262,-0.07452556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850468698,Raw,-0.3405087,2.0975335,10.814556,272.42,-12.677624,-0.92716545,64.979996,0.21533,-0.014660766,-0.15821409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850469718,Raw,1.0215261,4.0452433,8.567199,278.67627,-20.294762,7.777143,43.2,0.087659165,-0.72051555,-0.7141015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850470753,Raw,1.4301366,2.383561,9.643207,293.58243,-12.659492,7.5486817,57.96,0.1301143,0.16920967,0.071776666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850471762,Raw,0.8580819,2.8875136,10.54215,280.9466,-16.016342,6.381044,47.16,0.015577064,0.25289822,0.048258353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850472784,Raw,0.42223078,2.9964764,9.438901,296.90674,-16.32296,3.2706354,54.239998,-0.010079277,0.19058995,0.28008172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850473808,Raw,0.38136974,3.4187074,9.479762,309.0273,-18.815008,5.085435,59.76,-0.18661933,0.0729984,0.024740042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850474855,Raw,0.939804,2.7104492,9.370799,310.20703,-15.817545,5.4964533,57.059998,-0.24587326,-0.29565877,0.094989546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850475887,Raw,2.1247742,2.901134,9.329938,313.42725,-15.880434,11.207224,27.96,0.03390302,-0.17867808,-0.12583824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850476907,Raw,2.152015,3.3506055,8.934948,300.88153,-19.36371,10.269333,27.24,-0.0711658,0.19272798,-0.009773844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850477934,Raw,1.2122109,3.0237172,9.084772,302.19824,-17.323488,7.998799,28.019999,-0.014660766,-0.20189096,0.106901415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850478965,Raw,1.2258313,2.3563201,8.635301,296.22183,-15.78076,7.6528234,29.46,-0.116980694,0.0012217305,0.11209377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850479977,Raw,-0.5720546,2.8330324,9.084772,289.51907,-15.200299,-2.7326374,30.779999,-0.09743301,0.040011674,0.06963864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850481041,Raw,-0.55843425,1.8659877,12.14935,282.3938,-13.630568,-4.0226693,35.64,-0.31795537,-0.0033597588,-0.04153884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
,ServiceLog,Andrey,1435850482137,Raw,-1.0351465,2.083913,9.438901,293.30872,-13.341781,-6.6142664,32.219997,-0.09315695,-0.23457226,-0.012217305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,597905036,1435850455
