ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
722,Таганская (КЛЦ) 2,md,1418121492191,Raw,0.9125633,6.510526,6.701211
,ServiceLog,md,1418121492274,Raw,0.9125633,6.510526,6.701211
,ServiceLog,md,1418121493340,Raw,1.253072,5.9248514,7.6137743
,ServiceLog,md,1418121494373,Raw,1.8387469,7.1915436,6.810174
,ServiceLog,md,1418121495536,Raw,0.19068487,6.3879433,6.891896
,ServiceLog,md,1418121496606,Raw,1.0215261,6.1563973,6.66035
,ServiceLog,md,1418121497665,Raw,1.1441092,6.0474343,7.572913
,ServiceLog,md,1418121498725,Raw,0.4903325,5.7341666,7.6137743
,ServiceLog,md,1418121499783,Raw,0.6810174,5.5162406,7.4230895
,ServiceLog,md,1418121500852,Raw,0.9125633,5.965712,7.273266
,ServiceLog,md,1418121501906,Raw,0.95342433,5.965712,7.1915436
,ServiceLog,md,1418121502935,Raw,0.8036005,6.1563973,7.04172
,ServiceLog,md,1418121503975,Raw,0.7627395,6.0882955,7.082581
,ServiceLog,md,1418121505039,Raw,0.8308412,6.006573,6.932757
,ServiceLog,md,1418121506128,Raw,0.8036005,6.006573,7.04172
,ServiceLog,md,1418121507213,Raw,0.87170225,5.9248514,7.082581
,ServiceLog,md,1418121508272,Raw,0.8036005,6.2789803,7.04172
,ServiceLog,md,1418121509328,Raw,0.53119355,6.578628,6.537767
,ServiceLog,md,1418121510435,Raw,0.6810174,6.578628,6.537767
,ServiceLog,md,1418121511508,Raw,0.38136974,6.851035,6.0474343
,ServiceLog,md,1418121512597,Raw,0.21792556,7.082581,6.1291566
,ServiceLog,md,1418121513700,Raw,0.29964766,7.04172,6.006573
,ServiceLog,md,1418121514770,Raw,0.19068487,7.1234417,6.006573
,ServiceLog,md,1418121515851,Raw,0.29964766,7.04172,6.006573
,ServiceLog,md,1418121516915,Raw,-0.027240695,7.1506824,5.9248514
,ServiceLog,md,1418121517995,Raw,-0.29964766,7.4230895,5.8567495
,ServiceLog,md,1418121519030,Raw,-0.06810174,7.273266,5.7750273
,ServiceLog,md,1418121520063,Raw,-0.10896278,7.3141265,6.197258
,ServiceLog,md,1418121521144,Raw,0.21792556,7.04172,6.006573
,ServiceLog,md,1418121522175,Raw,0.10896278,7.1234417,5.965712
,ServiceLog,md,1418121523256,Raw,0.14982383,7.1506824,6.0882955
,ServiceLog,md,1418121524332,Raw,0.14982383,7.082581,6.0474343
,ServiceLog,md,1418121525407,Raw,0.14982383,7.1506824,5.9248514
,ServiceLog,md,1418121526446,Raw,0.19068487,7.1506824,6.1291566
,ServiceLog,md,1418121527538,Raw,0.19068487,7.1506824,6.006573
,ServiceLog,md,1418121528563,Raw,0.14982383,7.1915436,6.1291566
,ServiceLog,md,1418121529658,Raw,0.8036005,7.000859,5.706926
,ServiceLog,md,1418121530762,Raw,1.56634,7.082581,5.8567495
723,Таганская (КЛЦ) 3,md,1418121530808,Raw,1.56634,7.082581,5.8567495
