ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
1412,Полянка 2,md,1419861931916,Raw,-2.6423476,4.930566,7.273266,292.0,-32.0,-16.0,11.875,0.0,0.0,0.0
,ServiceLog,md,1419861932774,Raw,-2.669588,4.671779,7.3822284,296.0,-30.0,-17.0,8.75,0.0,0.0,0.0
,ServiceLog,md,1419861933808,Raw,-2.6014864,5.7750273,7.273266,285.0,-36.0,-15.0,10.4375,0.0,0.0,0.0
,ServiceLog,md,1419861934845,Raw,0.21792556,6.9599977,5.5434813,40.0,-51.0,1.0,-7.25,0.0,0.0,0.0
,ServiceLog,md,1419861935880,Raw,-0.44947147,7.04172,6.006573,86.0,-49.0,-2.0,-4.9375,0.0,0.0,0.0
,ServiceLog,md,1419861936914,Raw,-0.5720546,6.9599977,6.0882955,91.0,-48.0,-3.0,-4.9375,0.0,0.0,0.0
,ServiceLog,md,1419861937951,Raw,-0.87170225,6.537767,6.701211,91.0,-44.0,-5.0,-4.9375,0.0,0.0,0.0
,ServiceLog,md,1419861939002,Raw,-1.1441092,6.428804,6.619489,65.0,-43.0,-7.0,-3.0625,0.0,0.0,0.0
,ServiceLog,md,1419861940037,Raw,-1.1849703,6.469665,6.510526,69.0,-44.0,-7.0,-1.625,0.0,0.0,0.0
,ServiceLog,md,1419861941052,Raw,-1.1032481,6.510526,6.619489,307.0,-44.0,-6.0,5.5625,0.0,0.0,0.0
,ServiceLog,md,1419861942089,Raw,-1.2258313,6.347082,6.619489,274.0,-43.0,-7.0,15.875,0.0,0.0,0.0
,ServiceLog,md,1419861943127,Raw,-1.56634,6.1563973,6.742072,273.0,-41.0,-9.0,37.5625,0.0,0.0,0.0
,ServiceLog,md,1419861944166,Raw,-1.7161638,6.1563973,6.66035,273.0,-41.0,-10.0,48.25,0.0,0.0,0.0
,ServiceLog,md,1419861945202,Raw,-1.6753027,6.0882955,6.742072,272.0,-41.0,-10.0,48.8125,0.0,0.0,0.0
,ServiceLog,md,1419861946216,Raw,-1.8387469,6.1291566,6.701211,272.0,-41.0,-11.0,52.25,0.0,0.0,0.0
,ServiceLog,md,1419861947247,Raw,-1.8387469,6.1291566,6.578628,271.0,-41.0,-11.0,55.0,0.0,0.0,0.0
,ServiceLog,md,1419861948337,Raw,-2.0975335,6.1291566,6.701211,271.0,-41.0,-13.0,56.5,0.0,0.0,0.0
,ServiceLog,md,1419861949376,Raw,-2.1383946,5.6660647,7.1506824,272.0,-37.0,-13.0,57.6875,0.0,0.0,0.0
,ServiceLog,md,1419861950413,Raw,-2.4108016,5.8567495,6.851035,277.0,-38.0,-14.0,58.875,0.0,0.0,0.0
,ServiceLog,md,1419861951427,Raw,-2.0975335,5.8158884,6.891896,276.0,-38.0,-13.0,63.0625,0.0,0.0,0.0
,ServiceLog,md,1419861952462,Raw,-1.9885708,5.8976107,6.9599977,276.0,-39.0,-12.0,64.125,0.0,0.0,0.0
1413,Полянка 3,md,1419861953354,Raw,-2.2201166,5.6252036,7.082581,276.0,-37.0,-13.0,61.5625,0.0,0.0,0.0
