ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
142,Фрунзенская 2,md,1418139673975,Raw,0.6401563,5.5434813,7.504812
,ServiceLog,md,1418139674375,Raw,0.8036005,5.1212506,7.4639506
,ServiceLog,md,1418139675442,Raw,0.38136974,6.006573,6.9599977
,ServiceLog,md,1418139676472,Raw,0.7218784,6.428804,7.5456724
,ServiceLog,md,1418139677510,Raw,0.61291564,6.3198414,6.701211
,ServiceLog,md,1418139678547,Raw,0.5720546,6.428804,6.66035
,ServiceLog,md,1418139679576,Raw,0.6810174,6.701211,6.510526
,ServiceLog,md,1418139680623,Raw,0.95342433,6.619489,6.0474343
,ServiceLog,md,1418139681654,Raw,0.95342433,6.66035,6.469665
,ServiceLog,md,1418139682691,Raw,0.95342433,6.510526,6.3879433
,ServiceLog,md,1418139683715,Raw,0.95342433,6.510526,6.469665
,ServiceLog,md,1418139684733,Raw,0.5720546,6.66035,6.469665
,ServiceLog,md,1418139685760,Raw,0.5720546,6.537767,6.537767
,ServiceLog,md,1418139686780,Raw,0.38136974,6.66035,6.347082
,ServiceLog,md,1418139687811,Raw,0.8036005,6.851035,6.197258
,ServiceLog,md,1418139688849,Raw,0.61291564,6.932757,6.1291566
,ServiceLog,md,1418139689882,Raw,0.8036005,6.932757,6.1563973
143,Фрунзенская 3,md,1418139690167,Raw,0.87170225,6.932757,6.0474343
