ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
1912,Улица Старокачаловская 2,bishop,1423032046354,Raw,-0.717458,3.581602,9.297466,326.80658,-19.6384,-9.704344,8.399994,-0.142824,0.05542411,0.04263348
,ServiceLog,User1,1423032046497,Raw,-0.6863228,3.6777022,9.719439,326.9453,-19.422295,-9.194938,7.899994,-0.20251183,0.0127898315,-0.03090998
,ServiceLog,User1,1423032047524,Raw,-0.61342436,2.6637108,9.44416,330.919,-15.3731785,-4.4260178,7.199997,0.014921425,-0.013856427,-0.053292517
,ServiceLog,User1,1423032048552,Raw,-1.2265494,3.1711555,8.938213,331.38834,-20.86371,-6.714559,7.900009,0.1502843,-0.15774596,-0.046897735
,ServiceLog,User1,1423032049594,Raw,-0.9508228,3.7423677,9.04075,327.61966,-20.807371,-7.0024695,8.199997,-0.07780718,-0.01811988,0.002131594
,ServiceLog,User1,1423032050625,Raw,-1.0222243,3.4323623,9.063802,320.48212,-20.082256,-6.967737,6.300003,-0.021317273,0.0074605793,0.004263188
,ServiceLog,User1,1423032051638,Raw,-1.040636,3.5188825,9.167236,315.1645,-19.973162,-6.865608,6.300003,-0.008526909,-0.009593239,-0.045831937
,ServiceLog,User1,1423032052654,Raw,-0.9342073,3.4986744,9.1869955,312.03638,-19.943974,-6.942754,6.400009,-0.028778385,0.02131674,0.0031973913
,ServiceLog,User1,1423032053683,Raw,-1.2159215,3.4793646,9.257199,308.76257,-19.771235,-7.316124,6.400009,-0.015988022,0.011724034,0.03304104
,ServiceLog,User1,1423032055729,Raw,-1.1889775,3.4682877,9.173374,308.0418,-19.812609,-7.323298,6.5,-0.028778385,-0.024514664,-0.006395315
,ServiceLog,User1,1423032056748,Raw,-1.2292438,3.459007,9.178014,313.14474,-19.91039,-7.318879,7.300003,-0.036239497,-0.007461112,0.0
,ServiceLog,User1,1423032057789,Raw,-1.2549902,3.3986824,9.1588545,322.09717,-19.74874,-7.5930114,8.699997,-0.014922224,-0.0031979238,0.00959244
,ServiceLog,User1,1423032058801,Raw,-1.2790902,3.3537757,9.116193,320.27316,-19.634373,-7.6218057,6.300003,-0.025580462,-0.014922224,0.008526376
,ServiceLog,User1,1423032059830,Raw,-1.2368779,3.4608033,9.278156,316.9252,-19.699799,-7.5795445,6.300003,0.0063947826,0.0063947826,-0.028778385
,ServiceLog,User1,1423032060862,Raw,-1.2039464,3.3738341,9.179811,304.30197,-19.777098,-7.581655,5.300003,-0.0021321268,0.002131594,-0.006395315
,ServiceLog,User1,1423032061891,Raw,-1.2217593,3.4871485,9.262439,266.6354,-20.017555,-7.5918016,2.800003,0.0063947826,0.019185146,0.03943609
,ServiceLog,User1,1423032062913,Raw,-1.3207036,3.3976345,9.169033,283.51987,-20.190035,-7.718168,6.0,0.011724034,0.014921425,0.023448335
,ServiceLog,User1,1423032063937,Raw,-1.2024494,3.3528776,9.104667,305.92856,-20.171936,-7.665302,5.800003,0.0,0.0063947826,0.004263188
,ServiceLog,User1,1423032064956,Raw,-1.3054353,3.3361125,9.171727,318.79843,-20.267502,-7.651582,5.800003,0.008526376,-0.0021321268,-0.01811988
,ServiceLog,User1,1423032066064,Raw,-1.3070819,3.4170942,9.138197,322.69284,-20.262241,-7.6634645,5.900009,-0.013856427,-0.02238307,0.0
,ServiceLog,User1,1423032067101,Raw,-1.2722044,3.2910562,9.115145,328.5332,-20.108046,-7.688511,7.199997,0.0,0.004263188,0.002131594
,ServiceLog,User1,1423032068130,Raw,-1.1999048,3.3944912,9.164842,320.1037,-20.06351,-7.951311,10.400009,0.011724034,0.00959244,0.008526376
,ServiceLog,User1,1423032069160,Raw,-1.2383748,3.3543746,9.142838,309.40155,-19.867348,-7.792983,7.800003,-0.005329518,0.015987223,0.0127898315
,ServiceLog,User1,1423032070179,Raw,-1.1575428,3.421884,9.119785,279.80133,-19.815664,-7.8390937,5.699997,0.0063947826,-0.005329518,-0.008526909
,ServiceLog,User1,1423032071265,Raw,-1.2894187,3.3382082,9.210497,257.9871,-19.656315,-7.9491134,5.199997,-0.0031979238,0.010658237,0.008526376
,ServiceLog,User1,1423032072286,Raw,-1.2100836,3.3663497,9.130263,246.10284,-20.01792,-7.726967,5.100006,0.03410684,-0.029844182,-0.05649044
,ServiceLog,User1,1423032073315,Raw,-1.1087444,3.4579592,9.620793,245.60153,-19.405088,-9.701503,6.199997,-0.004263721,0.011724034,0.0127898315
,ServiceLog,User1,1423032074347,Raw,-1.6247214,2.8455825,9.147328,247.17764,-17.683567,-8.644353,6.400009,-0.040502686,-0.037305295,-0.08846568
,ServiceLog,User1,1423032075372,Raw,-1.3946499,2.982398,9.354048,257.26697,-17.71782,-8.485999,7.5,0.011724034,0.0063947826,0.019185146
,ServiceLog,User1,1423032076407,Raw,-1.2370276,3.0835876,9.3012085,280.1002,-17.85076,-8.278854,8.600006,-0.011724833,-0.0031979238,-0.015988022
,ServiceLog,User1,1423032077431,Raw,-1.2415183,3.0246103,9.235195,289.4374,-17.703915,-8.28157,8.699997,-0.074609786,-0.020251475,0.070345536
,ServiceLog,User1,1423032078452,Raw,-1.3549823,2.9611423,9.267379,278.81363,-17.800083,-8.126788,5.800003,0.0031973913,-0.013856427,-0.010659036
,ServiceLog,User1,1423032079478,Raw,-1.2906162,2.963238,9.316925,264.6796,-17.61401,-8.150736,7.0,0.00959244,-0.0031979238,0.0
,ServiceLog,User1,1423032080492,Raw,-1.2540921,2.9624894,9.313482,286.71564,-17.641596,-8.056135,7.100006,-0.0010663297,-0.0010663297,0.001065797
,ServiceLog,User1,1423032081507,Raw,-1.3377681,2.9042606,9.304651,308.59045,-17.589035,-8.098284,8.699997,0.0031973913,0.002131594,0.010658237
1913,Улица Старокачаловская 3,bishop,1423032082126,Raw,-1.1437715,2.9674292,9.54565,313.98172,-17.435654,-7.794227,9.400009,0.13749447,0.11617721,0.03410684
