ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1343,Тимирязевская 3,md,1418111429522,Raw,2.2201166,6.006573,6.891896
,ServiceLog,md,1418111429930,Raw,2.2473574,6.006573,6.769313
,ServiceLog,md,1418111430996,Raw,2.0975335,6.0882955,7.1506824
,ServiceLog,md,1418111432056,Raw,2.0294318,6.0882955,7.082581
,ServiceLog,md,1418111433139,Raw,2.0566726,6.0474343,6.742072
,ServiceLog,md,1418111434197,Raw,1.9068487,5.706926,7.1915436
,ServiceLog,md,1418111435258,Raw,1.6344417,5.9248514,6.9599977
,ServiceLog,md,1418111436313,Raw,1.8387469,5.6660647,7.4639506
,ServiceLog,md,1418111437370,Raw,1.8387469,5.8158884,7.2324047
,ServiceLog,md,1418111438453,Raw,1.6344417,5.8567495,7.5456724
,ServiceLog,md,1418111439508,Raw,1.8659877,5.9248514,7.572913
,ServiceLog,md,1418111440565,Raw,1.7161638,5.6660647,7.273266
1344,Тимирязевская 4,md,1418111441269,Raw,1.607201,5.5843425,7.273266
,ServiceLog,md,1418111441634,Raw,2.0294318,5.3936577,7.3549876
,ServiceLog,md,1418111442704,Raw,4.862464,4.5491962,6.537767
,ServiceLog,md,1418111443771,Raw,5.7750273,5.8158884,5.8567495
,ServiceLog,md,1418111444849,Raw,1.7570249,3.5957718,8.771504
,ServiceLog,md,1418111445886,Raw,2.1792557,4.440233,8.117727
,ServiceLog,md,1418111446957,Raw,3.2825038,4.508335,7.9270425
,ServiceLog,md,1418111448013,Raw,1.7161638,4.0861044,8.185829
,ServiceLog,md,1418111449079,Raw,1.7161638,4.167826,8.22669
,ServiceLog,md,1418111450122,Raw,1.2258313,4.930566,8.880466
,ServiceLog,md,1418111451185,Raw,1.8387469,4.2904096,7.9270425
,ServiceLog,md,1418111452243,Raw,2.1383946,4.2904096,7.6546354
,ServiceLog,md,1418111453297,Raw,2.1383946,5.3936577,8.962189
,ServiceLog,md,1418111454360,Raw,1.334794,4.3176503,8.580819
,ServiceLog,md,1418111455424,Raw,1.9068487,3.5549107,8.036005
,ServiceLog,md,1418111456486,Raw,1.8659877,3.5140498,8.036005
,ServiceLog,md,1418111457561,Raw,1.4437568,4.5900574,8.117727
,ServiceLog,md,1418111458619,Raw,1.334794,4.0180025,8.158588
,ServiceLog,md,1418111459680,Raw,1.56634,3.7864566,8.580819
,ServiceLog,md,1418111460748,Raw,1.7570249,4.440233,9.41166
,ServiceLog,md,1418111461851,Raw,1.607201,3.8273177,8.349273
,ServiceLog,md,1418111462906,Raw,1.7161638,3.5957718,8.880466
,ServiceLog,md,1418111463968,Raw,1.484618,4.167826,8.771504
,ServiceLog,md,1418111465032,Raw,1.8659877,4.0861044,8.730643
,ServiceLog,md,1418111466094,Raw,1.6344417,3.7455957,8.308413
,ServiceLog,md,1418111467181,Raw,1.7978859,4.0861044,8.730643
,ServiceLog,md,1418111468238,Raw,1.56634,3.8681788,8.22669
,ServiceLog,md,1418111469310,Raw,1.1441092,3.255263,8.730643
,ServiceLog,md,1418111470359,Raw,1.4437568,3.636633,8.22669
,ServiceLog,md,1418111471384,Raw,1.9885708,3.7047346,8.349273
,ServiceLog,md,1418111472418,Raw,1.9885708,3.214402,8.499097
,ServiceLog,md,1418111473477,Raw,1.607201,3.7864566,9.343558
,ServiceLog,md,1418111474534,Raw,1.7161638,3.7864566,7.572913
,ServiceLog,md,1418111475589,Raw,2.2882185,3.7455957,8.539958
,ServiceLog,md,1418111476645,Raw,1.7161638,4.0588636,8.539958
,ServiceLog,md,1418111477707,Raw,1.7570249,3.9362805,8.771504
,ServiceLog,md,1418111478765,Raw,0.53119355,3.6774938,8.962189
,ServiceLog,md,1418111479827,Raw,1.1441092,3.173541,9.193735
,ServiceLog,md,1418111480894,Raw,2.4108016,3.7047346,8.3765135
,ServiceLog,md,1418111481963,Raw,2.0566726,4.4810944,7.6954966
,ServiceLog,md,1418111483018,Raw,2.3699405,4.630918,8.185829
,ServiceLog,md,1418111484100,Raw,2.4789033,4.780742,8.076866
,ServiceLog,md,1418111485154,Raw,2.5197644,4.671779,7.9679036
,ServiceLog,md,1418111486213,Raw,2.4789033,4.780742,8.036005
,ServiceLog,md,1418111487272,Raw,2.901134,5.47538,8.076866
,ServiceLog,md,1418111488330,Raw,2.3290794,4.630918,7.6137743
,ServiceLog,md,1418111489388,Raw,2.1792557,5.202973,8.158588
,ServiceLog,md,1418111490449,Raw,1.7978859,4.5491962,7.8861814
,ServiceLog,md,1418111491502,Raw,2.0566726,4.0180025,7.804459
,ServiceLog,md,1418111492550,Raw,2.2882185,4.739881,8.076866
,ServiceLog,md,1418111493622,Raw,1.56634,4.0180025,7.7363577
,ServiceLog,md,1418111494677,Raw,2.3290794,4.780742,8.499097
,ServiceLog,md,1418111495741,Raw,2.1792557,4.508335,7.9679036
,ServiceLog,md,1418111496793,Raw,2.4789033,4.903325,7.9679036
,ServiceLog,md,1418111497853,Raw,2.4108016,4.399372,8.158588
,ServiceLog,md,1418111498935,Raw,4.5900574,5.965712,6.006573
,ServiceLog,md,1418111499991,Raw,4.2495484,7.1506824,5.09401
,ServiceLog,md,1418111501044,Raw,4.0861044,6.891896,4.5900574
,ServiceLog,md,1418111502101,Raw,3.9362805,6.742072,4.2086873
,ServiceLog,md,1418111503163,Raw,2.6423476,5.47538,8.076866
,ServiceLog,md,1418111504217,Raw,2.8330324,4.671779,7.082581
,ServiceLog,md,1418111505279,Raw,2.5197644,4.862464,7.804459
,ServiceLog,md,1418111506333,Raw,2.7921712,4.630918,8.117727
,ServiceLog,md,1418111507387,Raw,2.5606253,4.69902,7.000859
,ServiceLog,md,1418111508447,Raw,2.5197644,5.202973,7.3141265
,ServiceLog,md,1418111509529,Raw,2.6423476,4.739881,6.932757
,ServiceLog,md,1418111510591,Raw,2.669588,4.930566,7.3549876
,ServiceLog,md,1418111511660,Raw,2.5197644,4.903325,7.6954966
,ServiceLog,md,1418111512714,Raw,2.7921712,5.053149,7.572913
,ServiceLog,md,1418111513779,Raw,2.7921712,4.971427,7.804459
,ServiceLog,md,1418111514833,Raw,2.2882185,4.630918,7.3141265
,ServiceLog,md,1418111515891,Raw,2.3699405,4.5491962,7.6954966
,ServiceLog,md,1418111516944,Raw,2.2201166,4.930566,8.036005
,ServiceLog,md,1418111518002,Raw,1.7978859,4.903325,7.8861814
,ServiceLog,md,1418111519065,Raw,1.253072,4.903325,7.9679036
,ServiceLog,md,1418111520135,Raw,2.3290794,5.1212506,7.6546354
,ServiceLog,md,1418111521157,Raw,2.0975335,4.930566,7.6546354
,ServiceLog,md,1418111522220,Raw,2.0566726,5.3527966,7.572913
,ServiceLog,md,1418111523286,Raw,2.8330324,5.1621118,7.7363577
,ServiceLog,md,1418111524348,Raw,1.8659877,5.202973,7.5456724
,ServiceLog,md,1418111525415,Raw,2.0294318,5.202973,7.6137743
,ServiceLog,md,1418111526477,Raw,2.0566726,4.903325,7.572913
,ServiceLog,md,1418111527513,Raw,2.2201166,5.1621118,7.8861814
,ServiceLog,md,1418111528579,Raw,1.9477097,5.09401,7.4639506
,ServiceLog,md,1418111529633,Raw,2.1792557,5.5843425,9.302697
,ServiceLog,md,1418111530691,Raw,1.4437568,5.8158884,8.648921
,ServiceLog,md,1418111531744,Raw,1.8659877,4.630918,8.158588
,ServiceLog,md,1418111532808,Raw,2.1792557,4.5900574,8.076866
,ServiceLog,md,1418111533862,Raw,1.7570249,4.4810944,7.9679036
,ServiceLog,md,1418111534913,Raw,1.7161638,4.508335,7.9679036
,ServiceLog,md,1418111535972,Raw,1.8659877,4.630918,7.995144
,ServiceLog,md,1418111537040,Raw,2.2201166,4.399372,7.9270425
,ServiceLog,md,1418111538103,Raw,1.6753027,4.5900574,7.8861814
,ServiceLog,md,1418111539160,Raw,1.7161638,4.630918,7.9679036
,ServiceLog,md,1418111540213,Raw,2.0975335,4.399372,7.84532
,ServiceLog,md,1418111541274,Raw,2.2882185,4.5491962,8.117727
,ServiceLog,md,1418111542337,Raw,2.0566726,4.5900574,8.036005
