ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
1362,Савеловская 2,md,1418111166976,Raw,0.8036005,3.3642259,8.267551
,ServiceLog,md,1418111167097,Raw,0.25878662,3.091819,8.417375
,ServiceLog,md,1418111168160,Raw,0.7218784,3.173541,11.645397
,ServiceLog,md,1418111169181,Raw,0.9942854,5.3936577,7.8861814
,ServiceLog,md,1418111170342,Raw,0.61291564,6.0882955,7.804459
,ServiceLog,md,1418111171365,Raw,0.44947147,7.000859,7.082581
,ServiceLog,md,1418111172407,Raw,2.5606253,7.804459,7.1506824
,ServiceLog,md,1418111173438,Raw,2.7921712,6.2789803,10.909899
,ServiceLog,md,1418111174777,Raw,0.9125633,6.851035,8.771504
,ServiceLog,md,1418111175816,Raw,0.29964766,7.6954966,8.730643
,ServiceLog,md,1418111176863,Raw,0.95342433,8.22669,11.059722
,ServiceLog,md,1418111177932,Raw,1.334794,7.504812,7.8861814
,ServiceLog,md,1418111179022,Raw,1.3756552,3.8273177,8.60806
,ServiceLog,md,1418111180067,Raw,-0.06810174,7.1506824,12.830367
,ServiceLog,md,1418111181085,Raw,0.4903325,5.965712,7.3549876
,ServiceLog,md,1418111182136,Raw,0.027240695,4.0588636,5.6660647
,ServiceLog,md,1418111183166,Raw,0.53119355,3.214402,9.193735
,ServiceLog,md,1418111184197,Raw,-1.293933,4.5491962,13.252599
,ServiceLog,md,1418111185253,Raw,0.10896278,6.197258,8.580819
,ServiceLog,md,1418111186309,Raw,1.7570249,6.1563973,5.243834
,ServiceLog,md,1418111187339,Raw,1.7978859,5.3936577,7.995144
,ServiceLog,md,1418111188408,Raw,-0.0,4.2495484,7.6137743
,ServiceLog,md,1418111189442,Raw,-0.10896278,3.405087,7.4230895
,ServiceLog,md,1418111190504,Raw,1.293933,5.3936577,7.6137743
1363,Савеловская 3,md,1418111190764,Raw,0.7627395,5.09401,7.6137743
