ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1053,Беляево 3,1417189761018,Raw,bishop,"0,19220032","2,0315752","9,771081",1417189761
,bishop,1417189761845,Raw,,-1.9154168,3.4111066,8.6981125,1417189761
,bishop,1417189762863,Raw,,-1.9537371,3.334466,9.387877,1417189761
,bishop,1417189763895,Raw,,0.61372375,1.1118878,9.924362,1417189761
,bishop,1417189764927,Raw,,-0.38260436,3.4877472,9.272917,1417189761
,bishop,1417189765944,Raw,,-0.1526825,3.2578254,9.924362,1417189761
,bishop,1417189766972,Raw,,-1.1490107,3.0662239,9.502839,1417189761
,bishop,1417189768003,Raw,,-0.459245,3.3727863,9.847721,1417189761
,bishop,1417189769046,Raw,,-0.65084654,3.1428645,9.387877,1417189761
,bishop,1417189770074,Raw,,-0.7274872,3.0662239,9.502839,1417189761
,bishop,1417189771102,Raw,,-0.7274872,3.449427,9.464519,1417189761
,bishop,1417189772132,Raw,,-1.1490107,2.989583,9.196277,1417189761
1054,Беляево 4,1417189773016,Raw,bishop,"-0,9957294","3,1045442","7,8933854",1417189761
,bishop,1417189773155,Raw,,-0.68916684,3.0279036,9.8094015,1417189761
,bishop,1417189774168,Raw,,-0.57420594,3.449427,9.8094015,1417189761
,bishop,1417189775185,Raw,,-0.9190887,3.449427,10.307566,1417189761
,bishop,1417189776213,Raw,,-0.53588563,2.7979815,10.039323,1417189761
,bishop,1417189777240,Raw,,-0.61252624,-0.61252624,10.767409,1417189761
,bishop,1417189778271,Raw,,-1.3406122,1.6100519,9.464519,1417189761
,bishop,1417189779310,Raw,,-1.2639716,2.4147785,8.6981125,1417189761
,bishop,1417189780336,Raw,,-0.26764342,2.5680597,9.69444,1417189761
,bishop,1417189781350,Raw,,-0.4209247,1.8016534,9.387877,1417189761
,bishop,1417189782374,Raw,,0.07723938,1.8782941,10.077643,1417189761
,bishop,1417189783405,Raw,,0.30716124,1.8016534,10.422526,1417189761
,bishop,1417189784453,Raw,,-0.03772156,1.3418097,9.771081,1417189761
,bishop,1417189785469,Raw,,-2.1453388,1.6100519,9.387877,1417189761
,bishop,1417189786498,Raw,,-2.911745,3.1428645,9.196277,1417189761
,bishop,1417189787515,Raw,,0.0005987549,6.0168877,8.3532295,1417189761
,bishop,1417189788527,Raw,,-0.7274872,2.223177,9.541159,1417189761
,bishop,1417189789564,Raw,,-0.9957294,4.062552,8.736432,1417189761
,bishop,1417189790582,Raw,,-0.1526825,2.2614973,8.889713,1417189761
,bishop,1417189791612,Raw,,0.23052064,1.9549347,9.541159,1417189761
,bishop,1417189792628,Raw,,-0.53588563,2.721341,9.196277,1417189761
,bishop,1417189793666,Raw,,-2.1453388,3.2578254,10.1542845,1417189761
,bishop,1417189794701,Raw,,-1.685495,1.8399738,8.6981125,1417189761
,bishop,1417189795723,Raw,,0.11555969,3.5260675,12.14694,1417189761
,bishop,1417189796745,Raw,,-1.1490107,2.108216,9.962683,1417189761
,bishop,1417189797776,Raw,,-0.61252624,1.7250128,8.161628,1417189761
,bishop,1417189798815,Raw,,-0.61252624,3.4877472,10.192604,1417189761
,bishop,1417189799847,Raw,,-1.1490107,3.0279036,9.924362,1417189761
,bishop,1417189800868,Raw,,0.03891907,2.3764582,9.6178,1417189761
,bishop,1417189801892,Raw,,-0.22932312,1.8399738,8.276588,1417189761
,bishop,1417189802915,Raw,,-0.07604187,2.1848567,9.541159,1417189761
,bishop,1417189803951,Raw,,-0.38260436,3.0279036,9.8094015,1417189761
,bishop,1417189804988,Raw,,-0.61252624,2.2614973,8.889713,1417189761
,bishop,1417189806040,Raw,,0.65204406,2.60638,9.464519,1417189761
,bishop,1417189807052,Raw,,-0.7274872,1.6866925,9.6178,1417189761
,bishop,1417189808065,Raw,,-0.34428406,2.223177,10.537487,1417189761
,bishop,1417189809078,Raw,,-0.8041278,1.993255,9.196277,1417189761
,bishop,1417189810135,Raw,,-0.8424481,2.3381379,8.774753,1417189761
,bishop,1417189811161,Raw,,-0.61252624,2.4147785,9.349558,1417189761
,bishop,1417189812203,Raw,,0.38380188,2.2998176,10.307566,1417189761
,bishop,1417189813214,Raw,,0.07723938,2.4147785,10.614128,1417189761
,bishop,1417189814235,Raw,,0.0005987549,2.5680597,10.652448,1417189761
,bishop,1417189815251,Raw,,-0.7274872,3.83263,10.920691,1417189761
,bishop,1417189816275,Raw,,-0.30596375,2.3764582,9.502839,1417189761
,bishop,1417189817294,Raw,,-0.459245,2.60638,10.307566,1417189761
,bishop,1417189819222,Raw,,-0.34428406,2.6447003,9.541159,1417189761
,bishop,1417189820241,Raw,,-0.57420594,2.2614973,9.042995,1417189761
,bishop,1417189821265,Raw,,-1.07237,0.15388,11.725417,1417189761
,bishop,1417189822322,Raw,,-0.8807684,2.223177,9.042995,1417189761
,bishop,1417189823330,Raw,,-1.187331,3.2961457,8.621471,1417189761
,bishop,1417189824344,Raw,,-1.187331,3.2578254,10.039323,1417189761
,bishop,1417189825436,Raw,,-2.0303779,2.5297394,8.506511,1417189761
,bishop,1417189826451,Raw,,-0.9574091,2.1465364,10.1542845,1417189761
,bishop,1417189827470,Raw,,-1.8004559,1.5717316,9.847721,1417189761
,bishop,1417189828502,Raw,,-1.9154168,2.0698957,9.73276,1417189761
,bishop,1417189829515,Raw,,-0.8424481,2.1848567,9.579479,1417189761
,bishop,1417189830531,Raw,,-1.3406122,2.5680597,9.081315,1417189761
,bishop,1417189831576,Raw,,-1.8004559,2.9512627,9.69444,1417189761
,bishop,1417189832602,Raw,,-1.7238153,2.5680597,9.579479,1417189761
1061,Коньково 1,1417189832771,Raw,bishop,"-1,6471747","2,7979815","9,004675",1417189761
,bishop,1417189833619,Raw,,-3.2183075,2.9129424,8.774753,1417189761
,bishop,1417189834651,Raw,,-2.4902215,2.874622,9.157956,1417189761
,bishop,1417189835667,Raw,,-2.2602997,3.9475908,8.084988,1417189761
,bishop,1417189836707,Raw,,-2.2219794,2.5297394,9.579479,1417189761
,bishop,1417189837740,Raw,,-2.29862,1.8016534,9.272917,1417189761
,bishop,1417189838767,Raw,,-2.0303779,3.2578254,9.119636,1417189761
,bishop,1417189839781,Raw,,-2.1070185,3.6793487,8.39155,1417189761
,bishop,1417189840808,Raw,,-2.29862,3.4111066,9.004675,1417189761
,bishop,1417189841852,Raw,,-2.29862,3.602708,8.736432,1417189761
,bishop,1417189842941,Raw,,-2.0686982,3.5643878,8.813073,1417189761
,bishop,1417189843972,Raw,,-1.6471747,3.717669,8.928034,1417189761
,bishop,1417189844994,Raw,,-2.3752606,3.6410284,8.851394,1417189761
,bishop,1417189846027,Raw,,-2.681823,3.5643878,8.889713,1417189761
,bishop,1417189847063,Raw,,-1.9920574,3.6410284,8.889713,1417189761
,bishop,1417189848095,Raw,,-2.2602997,3.602708,8.889713,1417189761
1062,Коньково 2,1417189848652,Raw,bishop,"-1,7238153","3,7559893","8,46819",1417189761
